ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageAchievement,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId
Schematic_House_HousingItem_Legion_Decor_WallWaves03,@Schematic_House_HousingItem_Legion_Decor_WallWaves03_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Decor_WallWaves03_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Decor_WallWaves03,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Decor_WallWaves04,@Schematic_House_HousingItem_Legion_Decor_WallWaves04_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Decor_WallWaves04_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Decor_WallWaves04,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Bed_Legion_Bed01_A,@Schematic_House_HousingItem_Bed_Legion_Bed01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Bed_Legion_Bed01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Bed_Legion_Bed01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Bed_Legion_Bed02_A,@Schematic_House_HousingItem_Bed_Legion_Bed02_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Bed_Legion_Bed02_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Bed_Legion_Bed02_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Chair_Legion_Chair01_A,@Schematic_House_HousingItem_Chair_Legion_Chair01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Chair_Legion_Chair01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Chair_Legion_Chair01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Chair_Legion_Chair02_A,@Schematic_House_HousingItem_Chair_Legion_Chair02_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Chair_Legion_Chair02_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Chair_Legion_Chair02_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Chair_Legion_Stool_A,@Schematic_House_HousingItem_Chair_Legion_Stool_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Chair_Legion_Stool_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Chair_Legion_Stool_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Armoire01_A,@Schematic_House_HousingItem_Legion_Armoire01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Armoire01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Armoire01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Bookcase01_A,@Schematic_House_HousingItem_Legion_Bookcase01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Bookcase01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Bookcase01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Bookcase02_A,@Schematic_House_HousingItem_Legion_Bookcase02_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Bookcase02_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Bookcase02_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Cabinet01_A,@Schematic_House_HousingItem_Legion_Cabinet01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Cabinet01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Cabinet01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Cabinet02_A,@Schematic_House_HousingItem_Legion_Cabinet02_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Cabinet02_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Cabinet02_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Dresser01_A,@Schematic_House_HousingItem_Legion_Dresser01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Dresser01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Dresser01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Shelf01_A,@Schematic_House_HousingItem_Legion_Shelf01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Shelf01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Shelf01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Stove01_A,@Schematic_House_HousingItem_Legion_Stove01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Stove01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Stove01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Storage_T3_Legion,@Schematic_House_HousingItem_Storage_T3_Legion_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Storage_T3_Legion_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Storage_T3_Legion,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Table_Legion_BedSideTable_A,@Schematic_House_HousingItem_Table_Legion_BedSideTable_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Table_Legion_BedSideTable_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Table_Legion_BedSideTable_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Table_Legion_Desk01_A,@Schematic_House_HousingItem_Table_Legion_Desk01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Table_Legion_Desk01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Table_Legion_Desk01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Table_Legion_SmallTable_A,@Schematic_House_HousingItem_Table_Legion_SmallTable_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Table_Legion_SmallTable_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Table_Legion_SmallTable_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Table_Legion_Table01_A,@Schematic_House_HousingItem_Table_Legion_Table01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Table_Legion_Table01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Table_Legion_Table01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Table_Legion_Table02_A,@Schematic_House_HousingItem_Table_Legion_Table02_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Table_Legion_Table02_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Table_Legion_Table02_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Decor_StatueMan01_A,@Schematic_House_HousingItem_Legion_Decor_StatueMan01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Decor_StatueMan01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Decor_StatueMan01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Decor_StatueWoman01_A,@Schematic_House_HousingItem_Legion_Decor_StatueWoman01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Decor_StatueWoman01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Decor_StatueWoman01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Decor_StatueGoddess01_A,@Schematic_House_HousingItem_Legion_Decor_StatueGoddess01_A_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Decor_StatueGoddess01_A_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Decor_StatueGoddess01_A,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Decor_WallWaves01,@Schematic_House_HousingItem_Legion_Decor_WallWaves01_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Decor_WallWaves01_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Decor_WallWaves01,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Legion_Decor_WallWaves02,@Schematic_House_HousingItem_Legion_Decor_WallWaves02_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Legion_Decor_WallWaves02_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Legion_Decor_WallWaves02,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Bed_Legion_Bed01_B,@Schematic_House_HousingItem_Bed_Legion_Bed01_B_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Bed_Legion_Bed01_B_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Bed_Legion_Bed01_B,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Bed_Legion_Bed02_B,@Schematic_House_HousingItem_Bed_Legion_Bed02_B_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Bed_Legion_Bed02_B_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Bed_Legion_Bed02_B,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Chair_Legion_Chair01_B,@Schematic_House_HousingItem_Chair_Legion_Chair01_B_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Chair_Legion_Chair01_B_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Chair_Legion_Chair01_B,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Chair_Legion_Chair02_B,@Schematic_House_HousingItem_Chair_Legion_Chair02_B_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Chair_Legion_Chair02_B_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Chair_Legion_Chair02_B,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
Schematic_House_HousingItem_Chair_Legion_Stool_B,@Schematic_House_HousingItem_Chair_Legion_Stool_B_MasterName,Resource,@ui_itemtypedescription_furniture,@Schematic_House_HousingItem_Chair_Legion_Stool_B_Description,,Resource+FurnitureSchematic,Furnishings,SchematicsFurnishing,RecipeFurnishing,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,UI_Rewards,,,,,,,0,,,lyshineui/images/icons/items/Resource/Schematic_Furniture.png,lyshineui/images/icons/items_hires/Schematic_Furniture.png,,10000,0,,,,,,,,1,,0,,SalvageSmall_ClothT1,SalvageSmall_ClothT1,,,Schematic_House_HousingItem_Chair_Legion_Stool_B,,,,,,,,,,0,3,,Play_UI_Pickup_Paper,Play_UI_Drop_Paper,Play_UI_Use_Paper,Play_UI_Created_Paper,,,,Bow,bow,,,,,
