ItemID,Name,ItemType,ItemTypeDisplayName,Description,HeartgemRuneTooltipTitle,ItemClass,TradingCategory,TradingFamily,TradingGroup,BindOnPickup,BindOnEquip,GearScoreOverride,MinGearScore,MaxGearScore,Tier,ItemStatsRef,GrantsHWMBump,IgnoreNameChanges,IgnoreHWMScaling,CanRollPerkOnUpgrade,CanHavePerks,CanReplaceGem,PerkSlot1,PerkSlot2,PerkSlot3,PerkSlot4,PerkSlot5,Perk1,Perk2,Perk3,Perk4,Perk5,PerkBucket1,PerkBucket2,PerkBucket3,PerkBucket4,PerkBucket5,ForceRarity,RequiredLevel,RequiredTradeskillRank,UseTypeAffix,UseMaterialAffix,UseMagicAffix,UiItemClass,ArmorAppearanceM,ArmorAppearanceF,WeaponAppearanceOverride,WeaponAccessory,ConfirmDestroy,ConfirmBeforeUse,ConsumeOnUse,PrefabPath,HousingTags,IconPath,HiResIconPath,HeartgemTooltipBackgroundImage,MaxStackSize,DeathDropPercentage,Nonremovable,IsMissionItem,IsUniqueItem,IsRequiredItem,ContainerLevel,ContainerGS,ExceedMinIndex,ExceedMaxIndex,IsSalvageable,SalvageResources,IsRepairable,RepairDustModifier,RepairRecipe,CraftingRecipe,RepairGameEventID,SalvageGameEventID,SalvageLootTags,SalvageGuaranteedPerkCount,SalvageAchievement,SalvageEntitlementId,RepairTypes,IngredientCategories,IngredientBonusPrimary,IngredientBonusSecondary,IngredientGearScoreBaseBonus,IngredientGearScoreMaxBonus,ExtraBonusItemChance,Durability,DurabilityDmgOnDeath,DestroyOnBreak,Weight,AcquisitionNotificationId,AudioPickup,AudioPlace,AudioUse,AudioCreated,AudioDestroyed,MannequinTag,SoundTableID,WarboardGatherStat,WarboardDepositStat,Notes,HideInLootTicker,HideFromRewardOpenPopup,EventId,AttributionId,ObtainableReleaseVersion,MountItemAppearance,ExclusivelyForWarCampTier,RequiredExpansionId
HeavyLegs_FurPlateLegacyCrassusT5,@HeavyLegs_FurPlateDropT5_MasterName,Armor,@ui_itemtypedescription_heavy_legs_slot,@HeavyLegs_FurPlateDropT5_Description,,EquippableLegs+Armor+Heavy,Apparel,ArmorHeavy,SlotLegs,,1,,500,600,5,HeavyLegs_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Metal_SetC_Pants_T4,F_Metal_SetC_Pants_T4,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,80,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,
HeavyFeet_FurPlateLegacyCrassusT5,@HeavyFeet_FurPlateDropT5_MasterName,Armor,@ui_itemtypedescription_heavy_feet_slot,@HeavyFeet_FurPlateDropT5_Description,,EquippableFeet+Armor+Heavy,Apparel,ArmorHeavy,SlotFeet,,1,,500,600,5,HeavyFeet_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Metal_SetC_Boots_T4,F_Metal_SetC_Boots_T4,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_MetalT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Armour,Play_UI_Drop_Armour,Play_UI_Use_Armour,Play_UI_Created_Armour,Play_UI_item_broken,,,,,,,,,,,,,
MediumHead_LeatherLegacyCrassusT5,@MediumHead_LeatherDropT5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_LeatherDropT5_Description,,EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,1,,500,600,5,MediumHead_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Leather_SetA_Hat_T5,F_Leather_SetA_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumChest_LeatherLegacyCrassusT5,@MediumChest_LeatherDropT5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_LeatherDropT5_Description,,EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,1,,500,600,5,MediumChest_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Leather_SetA_Shirt_T5,F_Leather_SetA_Shirt_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumHands_LeatherLegacyCrassusT5,@MediumHands_LeatherDropT5_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_LeatherDropT5_Description,,EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,1,,500,600,5,MediumHands_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Leather_SetA_Gloves_T5,F_Leather_SetA_Gloves_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumLegs_LeatherLegacyCrassusT5,@MediumLegs_LeatherDropT5_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_LeatherDropT5_Description,,EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,1,,500,600,5,MediumLegs_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Leather_SetA_Pants_T5,F_Leather_SetA_Pants_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,40,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumFeet_LeatherLegacyCrassusT5,@MediumFeet_LeatherDropT5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_LeatherDropT5_Description,,EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,1,,500,600,5,MediumFeet_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Leather_SetA_Boots_T5,F_Leather_SetA_Boots_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumHead_FurLegacyCrassusT5,@MediumHead_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_head_slot,@MediumHead_FurDropT5_Description,,EquippableHead+Armor+Medium,Apparel,ArmorMedium,SlotHead,,1,,500,600,5,MediumHead_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,LeatherTrapper_Hat,F_LeatherTrapper_Hat,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumChest_FurLegacyCrassusT5,@MediumChest_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_chest_slot,@MediumChest_FurDropT5_Description,,EquippableChest+Armor+Medium,Apparel,ArmorMedium,SlotChest,,1,,500,600,5,MediumChest_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,LeatherTrapper_Shirt,F_LeatherTrapper_Shirt,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,90,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumHands_FurLegacyCrassusT5,@MediumHands_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_glove_slot,@MediumHands_FurDropT5_Description,,EquippableHands+Armor+Medium,Apparel,ArmorMedium,SlotHands,,1,,500,600,5,MediumHands_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,LeatherTrapper_Gloves,F_LeatherTrapper_Gloves,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,45,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumLegs_FurLegacyCrassusT5,@MediumLegs_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_legs_slot,@MediumLegs_FurDropT5_Description,,EquippableLegs+Armor+Medium,Apparel,ArmorMedium,SlotLegs,,1,,500,600,5,MediumLegs_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,LeatherTrapper_Pants,F_LeatherTrapper_Pants,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,60,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
MediumFeet_FurLegacyCrassusT5,@MediumFeet_FurDropT5_MasterName,Armor,@ui_itemtypedescription_normal_feet_slot,@MediumFeet_FurDropT5_Description,,EquippableFeet+Armor+Medium,Apparel,ArmorMedium,SlotFeet,,1,,500,600,5,MediumFeet_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,LeatherTrapper_Boots,F_LeatherTrapper_Boots,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_LeatherT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,45,,Play_UI_Pickup_Leather,Play_UI_Drop_Leather,Play_UI_Use_Leather,Play_UI_Created_Leather,Play_UI_item_broken,,,,,,,,,,,,,
LightHead_ClothLegacyCrassusT5,@LightHead_ClothDropT5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_ClothDropT5_Description,,EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,1,,500,600,5,LightHead_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Cloth_Hat_T5,F_Cloth_Hat_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightChest_ClothLegacyCrassusT5,@LightChest_ClothDropT5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_ClothDropT5_Description,,EquippableChest+Armor+Light,Apparel,ArmorLight,SlotChest,,1,,500,600,5,LightChest_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Cloth_Shirt_T5,F_Cloth_Shirt_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,30,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightHands_ClothLegacyCrassusT5,@LightHands_ClothDropT5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_ClothDropT5_Description,,EquippableHands+Armor+Light,Apparel,ArmorLight,SlotHands,,1,,500,600,5,LightHands_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Cloth_Gloves_T5,F_Cloth_Gloves_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightLegs_ClothLegacyCrassusT5,@LightLegs_ClothDropT5_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_ClothDropT5_Description,,EquippableLegs+Armor+Light,Apparel,ArmorLight,SlotLegs,,1,,500,600,5,LightLegs_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Cloth_Pants_T5,F_Cloth_Pants_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightFeet_ClothLegacyCrassusT5,@LightFeet_ClothDropT5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_ClothDropT5_Description,,EquippableFeet+Armor+Light,Apparel,ArmorLight,SlotFeet,,1,,500,600,5,LightFeet_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Cloth_Boots_T5,F_Cloth_Boots_T5,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,15,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightHead_RobeLegacyCrassusT5,@LightHead_RobeDropT5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_RobeDropT5_Description,,EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,1,,500,600,5,LightHead_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Witch_Hat,F_Witch_Hat,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,12,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightChest_RobeLegacyCrassusT5,@LightChest_RobeDropT5_MasterName,Armor,@ui_itemtypedescription_light_chest_slot,@LightChest_RobeDropT5_Description,,EquippableChest+Armor+Light,Apparel,ArmorLight,SlotChest,,1,,500,600,5,LightChest_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Witch_Shirt,F_Witch_Shirt,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorLarge,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,18,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightHands_RobeLegacyCrassusT5,@LightHands_RobeDropT5_MasterName,Armor,@ui_itemtypedescription_light_glove_slot,@LightHands_RobeDropT5_Description,,EquippableHands+Armor+Light,Apparel,ArmorLight,SlotHands,,1,,500,600,5,LightHands_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Leather_Gloves_T2,F_Leather_Gloves_T2,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,9,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightLegs_RobeLegacyCrassusT5,@LightLegs_RobeDropT5_MasterName,Armor,@ui_itemtypedescription_light_legs_slot,@LightLegs_RobeDropT5_Description,,EquippableLegs+Armor+Light,Apparel,ArmorLight,SlotLegs,,1,,500,600,5,LightLegs_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Witch_Pants,F_Witch_Pants,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorMedium,SalvageLarge_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,12,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightFeet_RobeLegacyCrassusT5,@LightFeet_RobeDropT5_MasterName,Armor,@ui_itemtypedescription_light_feet_slot,@LightFeet_RobeDropT5_Description,,EquippableFeet+Armor+Light,Apparel,ArmorLight,SlotFeet,,1,,500,600,5,LightFeet_Elemental,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,Witch_Boots,F_Witch_Boots,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,9,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,Play_UI_item_broken,,,,,,,,,,,,,
LightHead_DressLegacyCrassusT5,@LightHead_DressDropT5_MasterName,Armor,@ui_itemtypedescription_light_head_slot,@LightHead_DressDropT5_Description,,EquippableHead+Armor+Light,Apparel,ArmorLight,SlotHead,,1,,500,600,5,LightHead_Balanced,,,,,1,1,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,PerkID_Gem_EmptyGemSlot,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,PerkID_Gem_EmptyGemSlot,,,GlobalAttributeBucketT5,PerkBucket_GlobalPvEGuarantee,,PerkBucket_GlobalPvET5Chance4,PerkBucket_GlobalPvET5Chance5,,,,1,1,1,UI_Armor,m_femininelightt5_head,f_femininelightt5_head,,,,0,0,,,,,,1,0,,,,,,,,,1,1,1,4,[LTID]MasterSalvageArmorSmall,SalvageSmall_ClothT5,,SalvageCoinGrantT5,,,,,,,,,,,,750,0.12,0,20,,Play_UI_Pickup_Cloth,Play_UI_Drop_Cloth,Play_UI_Use_Cloth,Play_UI_Created_Cloth,,,,,,,,,,,,,,
