ConversionID,ItemID,EntitlementId,AchievementId,Perk1,Perk2,Perk3,Perk4,Bought,Sold,ItemQty,DisplayOrder,CategoricalProgressionId,RankCheckCategoricalProgressionId,RequiredCategoricalProgressionRank,BuyCategoricalProgressionCost,BuyCurrencyCost,BuyProgression2Id,BuyProgression2Cost,BuyProgression3Id,BuyProgression3Cost,BuyCurrencyItemName,BuyCurrencyItemCost,BuyCooldownSeconds,SellCategoricalProgressionCost,SellCurrencyCost,SellAzothCost,InContracts
S_MountAttachment1,MountAttachmentItem_Shield12,,,,,,,1,0,1,76,SyndicateTokens,Syndicate,5,45000,250000,,,,,,,,0,0,,false
S_MountAttachment2,MountAttachmentItem_Shield10,,,,,,,1,0,1,77,SyndicateTokens,Syndicate,5,45000,250000,,,,,,,,0,0,,false
S_MountAttachment3,MountAttachmentItem_Shield17,,,,,,,1,0,1,78,SyndicateTokens,Syndicate,5,45000,250000,,,,,,,,0,0,,false
S_MountAttachment4,MountAttachmentItem_Shield34,,,,,,,1,0,1,79,SyndicateTokens,Syndicate,5,55000,500000,,,,,,,,0,0,,false
S_MountAttachment5,MountAttachmentItem_Shield42,,,,,,,1,0,1,80,SyndicateTokens,Syndicate,5,55000,500000,,,,,,,,0,0,,false
S_MountAttachmentItem_Syndicate_Flag,MountAttachmentItem_Syndicate_Flag,,,,,,,1,0,1,81,SyndicateTokens,Syndicate,5,65000,1000000,,,,,,,,0,0,,false
S_GypsumOrb3,GypsumOrb,,,,,,,1,0,1,82,SyndicateTokens,Syndicate,5,10000,0,,,,,,,82800,0,0,,false
S_GypsumOrb4,GypsumOrb,,,,,,,1,0,1,83,SyndicateTokens,Syndicate,5,10000,0,,,,,,,82800,0,0,,false
S_GypsumOrb5,GypsumOrb,,,,,,,1,0,1,84,SyndicateTokens,Syndicate,5,10000,0,,,,,,,82800,0,0,,false
S_Aptitude_Crate_Skinning,rewardpostcapskinningt3_b,,,,,,,1,0,1,85,SyndicateTokens,Syndicate,5,50000,500000,,,,,,,82800,0,0,,false
S_Aptitude_Crate_Harvesting,rewardpostcapharvestingt3_b,,,,,,,1,0,1,86,SyndicateTokens,Syndicate,5,50000,500000,,,,,,,82800,0,0,,false
S_Aptitude_Crate_Logging,rewardpostcaploggingt3_b,,,,,,,1,0,1,87,SyndicateTokens,Syndicate,5,50000,500000,,,,,,,82800,0,0,,false
S_Aptitude_Crate_Mining,rewardpostcapminingt3_b,,,,,,,1,0,1,88,SyndicateTokens,Syndicate,5,50000,500000,,,,,,,82800,0,0,,false
S_Aptitude_Crate_Fishing,rewardpostcapfishingt3_b,,,,,,,1,0,1,89,SyndicateTokens,Syndicate,5,50000,500000,,,,,,,82800,0,0,,false
S_hercyneraidinductor,hercyneraidinductor,,,,,,,1,0,1,95,SyndicateTokens,Syndicate,5,250000,2500000,,,,,,,604800,0,0,,false
PotionCleanseFTW,PotionCleanseFTW,,,,,,,1,0,3,3,Battle_Token,Battle_Token,0,20,0,,,,,,,,0,0,,false
PotionHasteFTW,PotionHasteFTW,,,,,,,1,0,1,4,Battle_Token,Battle_Token,0,20,0,,,,,,,,0,0,,false
PotionHealthFTW,PotionHealthFTW,,,,,,,1,0,3,5,Battle_Token,Battle_Token,0,20,0,,,,,,,,0,0,,false
PotionManaFTW,PotionManaFTW,,,,,,,1,0,3,6,Battle_Token,Battle_Token,0,20,0,,,,,,,,0,0,,false
AmmoKit,AmmoKit,,,,,,,1,0,1,7,Battle_Token,Battle_Token,0,20,0,,,,,,,,0,0,,false
TrapFire,TrapFire,,,,,,,1,0,1,8,Battle_Token,Battle_Token,0,30,0,,,,,,,,0,0,,false
PlatformCannonT1,PlatformCannonT1,,,,,,,1,0,1,9,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PlatformCannonT2,PlatformCannonT2AutoBuild,,,,,,,1,0,1,9,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PlatformCannonT3,PlatformCannonT3AutoBuild,,,,,,,1,0,1,9,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PlatformFireLauncherT1,PlatformFireLauncherT1,,,,,,,1,0,1,10,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PlatformFireLauncherT2,PlatformFireLauncherT2AutoBuild,,,,,,,1,0,1,10,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PlatformFireLauncherT3,PlatformFireLauncherT3AutoBuild,,,,,,,1,0,1,10,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PlatformRepeaterT1,PlatformRepeaterT1,,,,,,,1,0,1,11,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PlatformRepeaterT2,PlatformRepeaterT2AutoBuild,,,,,,,1,0,1,11,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PlatformRepeaterT3,PlatformRepeaterT3AutoBuild,,,,,,,1,0,1,11,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
PowderKegT2,PowderKegT2,,,,,,,1,0,1,12,Battle_Token,Battle_Token,0,50,0,,,,,,,,0,0,,false
OR_PowderKeg,OR_PowderKeg,,,,,,,1,0,1,1,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,50,,0,0,,false
OR_Bulwark,OR_Bulwark,,,,,,,1,0,1,1,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,50,,0,0,,false
OR_PotionHealth,OR_PotionHealth,,,,,,,1,0,5,2,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,25,,0,0,,false
OR_PotionRegen,OR_PotionRegen,,,,,,,1,0,5,2,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,25,,0,0,,false
OR_PotionCleanse,OR_PotionCleanse,,,,,,,1,0,3,3,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,25,,0,0,,false
OR_PotionMana,OR_PotionMana,,,,,,,1,0,5,3,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,25,,0,0,,false
OR_PotionStamina,OR_PotionStamina,,,,,,,1,0,5,4,,,0,0,0,,,,,,25,,0,0,,false
OR_FoodSpeed,OR_FoodSpeed,,,,,,,1,0,5,5,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,25,,0,0,,false
OR_FoodPvE,OR_FoodPvE,,,,,,,1,0,5,6,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,25,,0,0,,false
OR_FoodPvP,OR_FoodPvP,,,,,,,1,0,5,7,Battle_Token,Battle_Token,0,0,0,,,,,OutpostRushAzothEssence,25,,0,0,,false
WE_SpicedNog,WCConsumable_SpicedNog,,,,,,,1,0,1,1,EventProgress,EventProgress,0,,,,,,,WCToken,2,,,,,
WE_Mealiewrap,WCConsumable_Mealiewrap,,,,,,,1,0,1,2,EventProgress,EventProgress,0,,,,,,,WCToken,2,,,,,
WE_ConvergenceCake,WCConsumable_ConvergenceCake,,,,,,,1,0,1,3,EventProgress,EventProgress,0,,,,,,,WCToken,2,,,,,
WE_ButtercreamPudding,WCConsumable_ButtercreamPudding,,,,,,,1,0,1,4,EventProgress,EventProgress,0,,,,,,,WCToken,2,,,,,
WE_GingersnapCookie,WCConsumable_GingersnapCookie,,,,,,,1,0,1,5,EventProgress,EventProgress,0,,,,,,,WCToken,2,,,,,
WE_Flute,,EntitlementSkin_Flute_WinterConvergence,,,,,,1,0,1,1,EventProgress,EventProgress,1,,,,,,,WCPToken,2,,,,,
WE_Guitar,,EntitlementSkin_Guitar_WinterConvergence,,,,,,1,0,1,2,EventProgress,EventProgress,1,,,,,,,WCPToken,2,,,,,
WE_Bass,,EntitlementSkin_UprightBass_WinterConvergence,,,,,,1,0,1,3,EventProgress,EventProgress,1,,,,,,,WCPToken,2,,,,,
WE_Drum,,EntitlementSkin_Drum_WinterConvergence,,,,,,1,0,1,4,EventProgress,EventProgress,1,,,,,,,WCPToken,2,,,,,
WE_Mandolin,,EntitlementSkin_Mandolin_WinterConvergence,,,,,,1,0,1,5,EventProgress,EventProgress,1,,,,,,,WCPToken,2,,,,,
WE_FurnitureChair,House_HousingItem_Chair_HolidayConv2021_Chair01_A,,,,,,,1,0,1,6,EventProgress,EventProgress,1,,,,,,,WCPToken,2,,,,,
WE_FurnitureShelf,House_HousingItem_HolidayConv2021_Shelf01_A,,,,,,,1,0,1,7,EventProgress,EventProgress,1,,,,,,,WCPToken,1,,,,,
WE_FurnitureBedsideTable,House_HousingItem_Table_HolidayConv2021_BedSideTable01_A,,,,,,,1,0,1,8,EventProgress,EventProgress,1,,,,,,,WCPToken,1,,,,,
WE_FurnitureLightWall,House_HousingItem_Lighting_HolidayConv2021_LightWall01_A,,,,,,,1,0,1,9,EventProgress,EventProgress,1,,,,,,,WCPToken,2,,,,,
WE_StatueRabbit,House_HousingItem_HolidayConv2021_Statue_Rabbit,,,,,,,1,0,1,1,EventProgress,EventProgress,2,,,,,,,WCPToken,5,,,,,
WE_SwordT3,1hSword_WinterT3_Shop,,,,,,,1,0,1,2,EventProgress,EventProgress,2,,,,,,,WCToken,21,,,,,
WE_RoundShieldT3,1hShieldA_WinterT3_Shop,,,,,,,1,0,1,3,EventProgress,EventProgress,2,,,,,,,WCToken,9,,,,,
WE_KiteShieldT3,1hShieldB_WinterT3_Shop,,,,,,,1,0,1,4,EventProgress,EventProgress,2,,,,,,,WCToken,9,,,,,
WE_BowT3,2hBow_WinterT3_Shop,,,,,,,1,0,1,5,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_MusketT3,2hMusket_WinterT3_Shop,,,,,,,1,0,1,6,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_BlunderbussT3,2hBlunderbuss_WinterT3_Shop,,,,,,,1,0,1,7,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_WarhammerT3,2hWarhammer_WinterT3_Shop,,,,,,,1,0,1,8,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_HatchetT3,1hHatchet_WinterT3_Shop,,,,,,,1,0,1,9,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_GreatAxeT3,2hGreatAxe_WinterT3_Shop,,,,,,,1,0,1,10,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_GreatSwordT3,2hGreatSword_WinterT3_Shop,,,,,,,1,0,1,11,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_RapierT3,1hRapier_WinterT3_Shop,,,,,,,1,0,1,12,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_SpearT3,2hSpear_WinterT3_Shop,,,,,,,1,0,1,13,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_FireStaffT3,2hElementalStaff_Fire_WinterT3_Shop,,,,,,,1,0,1,14,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_LifeStaffT3,2hLifeStaff_WinterT3_Shop,,,,,,,1,0,1,15,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_IceGauntletT3,1hElementalGauntlet_Ice_WinterT3_Shop,,,,,,,1,0,1,16,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_VoidGauntletT3,1hGauntletVoid_WinterT3_Shop,,,,,,,1,0,1,17,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_FlailT3,1hFlail_WinterT3_Shop,,,,,,,1,0,1,18,EventProgress,EventProgress,2,,,,,,,WCToken,30,,,,,
WE_FurnitureTable,House_HousingItem_Table_HolidayConv2021_Table01_A,,,,,,,1,0,1,6,EventProgress,EventProgress,3,,,,,,,WCPToken,3,,,,,
WE_FurnitureBookcase,House_HousingItem_HolidayConv2021_Bookcase01_A,,,,,,,1,0,1,7,EventProgress,EventProgress,3,,,,,,,WCPToken,3,,,,,
WE_FurnitureLightHanging,House_HousingItem_Lighting_HolidayConv2021_LightHanging01_A,,,,,,,1,0,1,8,EventProgress,EventProgress,3,,,,,,,WCPToken,5,,,,,
WE_FurnitureBed,House_HousingItem_Bed_HolidayConv2021_Bed01_A,,,,,,,1,0,1,9,EventProgress,EventProgress,3,,,,,,,WCPToken,5,,,,,
WE_StatueBoar,House_HousingItem_HolidayConv2021_Statue_Boar,,,,,,,1,0,1,10,EventProgress,EventProgress,3,,,,,,,WCPToken,10,,,,,
WE_StatueStag,House_HousingItem_HolidayConv2021_Statue_Stag,,,,,,,1,0,1,11,EventProgress,EventProgress,3,,,,,,,WCPToken,10,,,,,
WE_HousePet,House_HousingItem_Pet_Entitlement_Rabbit_WindToy,,,,,,,1,0,1,12,EventProgress,EventProgress,3,,,,,,,WCPToken,10,,,,,
WE_EmotePresent,,Ent_Emote_GivePresent,,,,,,1,0,1,13,EventProgress,EventProgress,3,,,,,,,WCPToken,10,,,,,
WE_Skin,,EntitlementSkin_Chest_WinterWanderer,,,,,,1,0,1,14,EventProgress,EventProgress,3,,,,,,,WCPToken,10,,,,,
WE_WoodenMobile,House_HousingItem_Winter2023_WoodenMobile,,,,,,,1,0,1,1,EventProgress,EventProgress,3,,,,,,,WCPToken,5,,,,,
WE_FestiveCenterpiece,House_HousingItem_Winter2023_FestiveCenterpiece,,,,,,,1,0,1,2,EventProgress,EventProgress,3,,,,,,,WCPToken,5,,,,,
WE_GleamiteStringLight,House_HousingItem_Winter2023_GleamiteStringLight,,,,,,,1,0,1,3,EventProgress,EventProgress,3,,,,,,,WCPToken,5,,,,,
WE_GleamiteTableLight,House_HousingItem_Winter2023_GleamiteTableLight,,,,,,,1,0,1,4,EventProgress,EventProgress,3,,,,,,,WCPToken,5,,,,,
WE_TrainSet,House_HousingItem_Winter2023_TrainSet,,,,,,,1,0,1,5,EventProgress,EventProgress,3,,,,,,,WCPToken,5,,,,,
WC_StatueYeti,House_HousingItem_HolidayConv2022_Statue_Yeti,,,,,,,1,0,1,16,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_BabyYeti,House_HousingItem_Pet_Holiday_BabyYeti_White,,,,,,,1,0,1,17,EventProgress,EventProgress,4,,,,,,,WCPToken,15,,,,,
WC_WinterWanderHelmSkin,,EntitlementSkin_Head_WinterWanderer,,,,,,1,0,1,18,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_WinterWanderChestSkin,,EntitlementSkin_Chest_WinterWanderer2,,,,,,1,0,1,19,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_WinterWarriorHelmSkin,,EntitlementSkin_Head_WinterWarrior,,,,,,1,0,1,20,EventProgress,EventProgress,4,,,,,,,WCPToken,15,,,,,
WC_WinterWarriorHandsSkin,,EntitlementSkin_Hands_WinterWarrior,,,,,,1,0,1,21,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_WinterScaleSkin,,EntitlementSkin_WinterScales,,,,,,1,0,1,22,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_EmoteGleamiteJuggling,,Ent_Emote_GleamiteJuggle,,,,,,1,0,1,23,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_EmoteSnowToss,,Ent_Emote_SnowPileThrow,,,,,,1,0,1,24,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_EmoteShruggyDance,,Ent_Emote_ShruggyDance,,,,,,1,0,1,25,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_TentSkin,,Entitlement_CampSkin_Winter05_A,,,,,,1,0,1,26,EventProgress,EventProgress,4,,,,,,,WCPToken,15,,,,,
WC_PristineGleamite,WCPristineGleamite,,,,,,,1,0,1,1,EventProgress,EventProgress,4,,,,,,,WCPToken,15,604800,,,,
WC_AzothInductor,AzothInductor,,,,,,,1,0,1,2,EventProgress,EventProgress,4,,,,,,,WCPToken,20,604800,,,,
WC_ChromaticSeal,ChromaticSeal,,,,,,,1,0,1,3,EventProgress,EventProgress,4,,,,,,,WCPToken,10,259200,,,,
WC_Chest_GoldenWreath,,EntitlementSkin_Chest_GoldenWreath,,,,,,1,0,1,4,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_Skin_Head_GoldenWreath,,EntitlementSkin_Head_GoldenWreath,,,,,,1,0,1,5,EventProgress,EventProgress,4,,,,,,,WCPToken,15,,,,,
WC_Skin_Legs_GoldenWreath,,EntitlementSkin_Legs_GoldenWreath,,,,,,1,0,1,6,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_Skin_Feet_GoldenWreath,,EntitlementSkin_Feet_GoldenWreath,,,,,,1,0,1,7,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_Skin_Hands_GoldenWreath,,EntitlementSkin_Hands_GoldenWreath,,,,,,1,0,1,8,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_Skin_Chest_WinterWarrior,,EntitlementSkin_Chest_WinterWarrior,,,,,,1,0,1,9,EventProgress,EventProgress,4,,,,,,,WCPToken,15,,,,,
WC_Skin_Legs_WinterWarrior,,EntitlementSkin_Legs_WinterWarrior,,,,,,1,0,1,10,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_Skin_Feet_WinterWarrior,,EntitlementSkin_Feet_WinterWarrior,,,,,,1,0,1,11,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_Emote_PopTheBottle,,Ent_Emote_PopTheBottle,,,,,,1,0,1,12,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_Emote_Walk_IceSkate,,Ent_Emote_Walk_IceSkate,,,,,,1,0,1,13,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_Emote_JingleBell,,Ent_Emote_JingleBell,,,,,,1,0,1,14,EventProgress,EventProgress,4,,,,,,,WCPToken,10,,,,,
WC_CampSkin_Igloo_A,,Entitlement_CampSkin_Igloo_A,,,,,,1,0,1,15,EventProgress,EventProgress,4,,,,,,,WCPToken,15,,,,,
SE_SummerMedley_LightEtherVial,SummerMedley_LightEtherVial,,,,,,,1,0,1,1,SummerEventProgress,SummerEventProgress,1,,,,,,,SummerMedley_Token,3,,,,,
SE_SummerMedley_PotentEtherVial,SummerMedley_PotentEtherVial,,,,,,,1,0,1,2,SummerEventProgress,SummerEventProgress,2,,,,,,,SummerMedley_Token,8,,,,,
SE_SummerMedley_PowerfulEtherVial,SummerMedley_PowerfulEtherVial,,,,,,,1,0,1,3,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_Token,14,,,,,
SE_SummerMedley_IntenseEtherVial,SummerMedley_IntenseEtherVial,,,,,,,1,0,1,4,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_Token,20,,,,,
SE_2hSummerFishingPoleT2,2hSummerFishingPoleT2,,,,,,,1,0,1,5,SummerEventProgress,SummerEventProgress,1,,,,,,,SummerMedley_Token,5,,,,,
SE_2hSummerFishingPoleT3,2hSummerFishingPoleT3,,,,,,,1,0,1,6,SummerEventProgress,SummerEventProgress,2,,,,,,,SummerMedley_Token,10,,,,,
SE_2hSummerFishingPoleT4,2hSummerFishingPoleT4,,,,,,,1,0,1,7,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,2,,,,,
SE_2hSummerCommemorativeFishingPoleT5,2hSummerCommemorativeFishingPoleT5,,,,,,,1,0,1,8,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,5,,,,,
SE_SummerMedley_GrilledFishPlate,SummerMedley_GrilledFishPlate,,,,,,,1,0,1,9,SummerEventProgress,SummerEventProgress,0,,,,,,,SummerMedley_Token,2,,,,,
SE_SummerMedley_Kebabs,SummerMedley_Kebabs,,,,,,,1,0,1,10,SummerEventProgress,SummerEventProgress,0,,,,,,,SummerMedley_Token,2,,,,,
SE_SummerMedley_FlatWraps,SummerMedley_FlatWraps,,,,,,,1,0,1,11,SummerEventProgress,SummerEventProgress,0,,,,,,,SummerMedley_Token,2,,,,,
SE_SummerMedley_FirecrackerSturgeon,SummerMedley_FirecrackerSturgeon,,,,,,,1,0,1,12,SummerEventProgress,SummerEventProgress,0,,,,,,,SummerMedley_Token,2,,,,,
SE_SummerMedley_Caviar,SummerMedley_Caviar,,,,,,,1,0,1,13,SummerEventProgress,SummerEventProgress,0,,,,,,,SummerMedley_Token,2,,,,,
SE_SummerMedley_ScaledustDelight,SummerMedley_ScaledustDelight,,,,,,,1,0,1,14,SummerEventProgress,SummerEventProgress,0,,,,,,,SummerMedley_Token,2,,,,,
SE_SummerTentSkin,,Entitlement_CampSkin_SummerMedley01_A,,,,,,1,0,1,15,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
SE_Emote_WiggleArm,,Emote_WiggleArms,,,,,,1,0,1,16,SummerEventProgress,SummerEventProgress,2,,,,,,,SummerMedley_PremiumToken,2,,,,,
SE_Emote_RunningMan,,Emote_RunningMan,,,,,,1,0,1,17,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,5,,,,,
SE_Emote_AirGuitarRiff,,Emote_AirGuitar,,,,,,1,0,1,18,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
SE_Emote_AirMiniatureViolin,,Emote_AirViolin,,,,,,1,0,1,19,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
SE_Trophy_AeternumSturgeon,House_HousingItem_Buff_SPECIAL_Fishing_ASturgeon_T1,,,,,,,1,0,1,20,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,10,,,,
SE_Furniture_PetSummerHare,House_HousingItem_Pet_Holiday_Rabbit_SummerMedley,,,,,,,1,0,1,21,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
SE_Furniture_Banner,House_HousingItem_HolidaySummer2022_Banner,,,,,,,1,0,1,22,SummerEventProgress,SummerEventProgress,1,,,,,,,SummerMedley_Token,10,,,,,
SE_Furniture_FirePit,House_HousingItem_HolidaySummer2022_FirePit,,,,,,,1,0,1,23,SummerEventProgress,SummerEventProgress,2,,,,,,,SummerMedley_Token,20,,,,,
SE_Furniture_FloatingLantern,House_HousingItem_Lighting_HolidaySummer2022_FloatingLantern,,,,,,,1,0,1,24,SummerEventProgress,SummerEventProgress,1,,,,,,,SummerMedley_Token,10,,,,,
SE_Furniture_PartyLight,House_HousingItem_Lighting_HolidaySummer2022_PartyLight,,,,,,,1,0,1,25,SummerEventProgress,SummerEventProgress,1,,,,,,,SummerMedley_Token,10,,,,,
SE_Furniture_Spotlight01,House_HousingItem_Lighting_HolidaySummer2022_Spotlight01,,,,,,,1,0,1,26,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,2,,,,,
SE_Furniture_Spotlight02,House_HousingItem_Lighting_HolidaySummer2022_Spotlight02,,,,,,,1,0,1,27,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,2,,,,,
SE_Furniture_TikiTorches,House_HousingItem_Lighting_HolidaySummer2022_TikiTorches,,,,,,,1,0,1,28,SummerEventProgress,SummerEventProgress,2,,,,,,,SummerMedley_Token,20,,,,,
SE_Furniture_Windsock,House_HousingItem_HolidaySummer2022_WindSock,,,,,,,1,0,1,29,SummerEventProgress,SummerEventProgress,0,,,,,,,SummerMedley_Token,5,,,,,
SE_InstrumentSkin_Flute,,EntitlementSkin_Flute_Summer,,,,,,1,0,1,45,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,3,,,,,
SE_InstrumentSkin_Guitar,,EntitlementSkin_Guitar_Summer,,,,,,1,0,1,46,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,3,,,,,
SE_InstrumentSkin_UprightBass,,EntitlementSkin_UprightBass_Summer,,,,,,1,0,1,47,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,3,,,,,
SE_InstrumentSkin_Drums,,EntitlementSkin_Drum_Summer,,,,,,1,0,1,48,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,3,,,,,
SE_InstrumentSkin_Mandolin,,EntitlementSkin_Mandolin_Summer,,,,,,1,0,1,49,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,3,,,,,
SE_FishingPoleSkin_Theme1,,EntitlementSkin_FishingPole_SummerMedley1,,,,,,1,0,1,50,SummerEventProgress,SummerEventProgress,2,,,,,,,SummerMedley_Token,20,,,,,
SE_FishingPoleSkin_Theme2,,EntitlementSkin_FishingPole_SummerMedley2,,,,,,1,0,1,51,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,5,,,,,
SE_FishingPoleSkin_ThemeAeternumSturgeon,,EntitlementSkin_FishingPole_SummerMedley3,,,,,,1,0,1,52,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
SE_ApparelSkin_PartyAttireChest,,EntitlementSkin_Chest_Summer,,,,,,1,0,1,53,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
SE_ApparelSkin_PartyAttireHead,,EntitlementSkin_Head_Summer,,,,,,1,0,1,54,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,5,,,,,
SE_MedleyfaireArmorPattern2024,MedleyfaireArmorPattern2024,,,,,,,1,0,1,55,SummerEventProgress,SummerEventProgress,2,,,,,,,SummerMedley_Token,10,,,,,
SE_MedleyfaireArmorPattern2024GS700,MedleyfaireArmorPattern2025GS715,,,,,,,1,0,1,55,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,5,259200,,,,
SE_Shop_Waltz_Guitar_Part1_Page1,Waltz_Guitar_Part1_Page1,,,,,,,1,0,1,31,SummerEventProgress,SummerEventProgress,0,0,1,,,,,SummerMedley_Token,0,82800,,,,
SE_Shop_Waltz_Guitar_Part2_Page1,Waltz_Guitar_Part2_Page1,,,,,,,1,0,1,32,SummerEventProgress,SummerEventProgress,0,0,1,,,,,SummerMedley_Token,0,82800,,,,
SE_Shop_Flourish_AzothFlute_Part1_Page1,Flourish_AzothFlute_Part1_Page1,,,,,,,1,0,1,33,SummerEventProgress,SummerEventProgress,0,0,1,,,,,SummerMedley_Token,0,82800,,,,
SE_Shop_YAAAHHHH_Guitar_Part1_Page1,YAAAHHHH_Guitar_Part1_Page1,,,,,,,1,0,1,34,SummerEventProgress,SummerEventProgress,0,0,1,,,,,SummerMedley_Token,0,82800,,,,
SE_Shop_YAAAHHHH_Mandolin_Part1_Page1,YAAAHHHH_Mandolin_Part1_Page1,,,,,,,1,0,1,35,SummerEventProgress,SummerEventProgress,0,0,1,,,,,SummerMedley_Token,0,82800,,,,
SE_Skin_MaestroHat,,EntitlementSkin_MaestroHat,,,,,,1,0,1,54,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
SE_Skin_Longswordfish,,EntitlementSkin_Longswordfish,,,,,,1,0,1,55,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,5,,,,,
SE_Skin_RoundStarshield,,EntitlementSkin_RoundStarshield,,,,,,1,0,1,56,SummerEventProgress,SummerEventProgress,3,,,,,,,SummerMedley_PremiumToken,5,,,,,
SE_Emote_BugJar,,Ent_Emote_BugJar,,,,,,1,0,1,70,SummerEventProgress,SummerEventProgress,4,,,,,,,SummerMedley_PremiumToken,10,,,,,
