MetaAchievementId,ReadyForSteam,SteamApiName,Type,Predecessor MetaAchievementIds,ProgressId,ProgressIdParent,UIDisplayCategory,Title,Description,Hidden Text,Notification Verbosity,Tier,Icon,Entitlement Id,AchievePoints,Total,VitalsCategories,Categorical Progression,LorePagesTopicIds,TradeskillType,ItemClass,TrueFalse,QuestGroupTag,GameEventType,TerritoryId,IsPvp,InGroup,FactionType,MissionGoalType,GameModeId,GameModeResult,AttributeType,AchievementsID,AchievementCategory
PVP_FactionMissions_ByTerritory_Edengrove1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_Edengrove,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_edengrove_title1,@ui_metachievement_pvpfactionmissions_edengrove_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1.png,,0,25,,,,,,,,,14,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Edengrove2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Edengrove,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_edengrove_title2,@ui_metachievement_pvpfactionmissions_edengrove_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1.png,,0,50,,,,,,,,,14,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Edengrove3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Edengrove,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_edengrove_title3,@ui_metachievement_pvpfactionmissions_edengrove_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1.png,,0,100,,,,,,,,,14,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Edengrove4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Edengrove,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_edengrove_title4,@ui_metachievement_pvpfactionmissions_edengrove_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1.png,,0,250,,,,,,,,,14,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Edengrove5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Edengrove,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_edengrove_title5,@ui_metachievement_pvpfactionmissions_edengrove_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Edengrove1.png,,0,500,,,,,,,,,14,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Everfall1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_Everfall,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_everfall_title1,@ui_metachievement_pvpfactionmissions_everfall_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1.png,,0,25,,,,,,,,,4,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Everfall2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Everfall,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_everfall_title2,@ui_metachievement_pvpfactionmissions_everfall_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1.png,,0,50,,,,,,,,,4,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Everfall3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Everfall,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_everfall_title3,@ui_metachievement_pvpfactionmissions_everfall_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1.png,,0,100,,,,,,,,,4,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Everfall4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Everfall,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_everfall_title4,@ui_metachievement_pvpfactionmissions_everfall_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1.png,,0,250,,,,,,,,,4,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Everfall5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Everfall,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_everfall_title5,@ui_metachievement_pvpfactionmissions_everfall_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Everfall1.png,,0,500,,,,,,,,,4,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_FirstLight1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_FirstLight,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_firstlight_title1,@ui_metachievement_pvpfactionmissions_firstlight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1.png,,0,25,,,,,,,,,9,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_FirstLight2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_FirstLight,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_firstlight_title2,@ui_metachievement_pvpfactionmissions_firstlight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1.png,,0,50,,,,,,,,,9,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_FirstLight3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_FirstLight,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_firstlight_title3,@ui_metachievement_pvpfactionmissions_firstlight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1.png,,0,100,,,,,,,,,9,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_FirstLight4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_FirstLight,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_firstlight_title4,@ui_metachievement_pvpfactionmissions_firstlight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1.png,,0,250,,,,,,,,,9,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_FirstLight5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_FirstLight,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_firstlight_title5,@ui_metachievement_pvpfactionmissions_firstlight_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_FirstLight1.png,,0,500,,,,,,,,,9,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_GreatCleave1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_GreatCleave,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_greatcleave_title1,@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1.png,,0,25,,,,,,,,,3,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_GreatCleave2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_GreatCleave,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_greatcleave_title2,@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1.png,,0,50,,,,,,,,,3,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_GreatCleave3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_GreatCleave,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_greatcleave_title3,@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1.png,,0,100,,,,,,,,,3,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_GreatCleave4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_GreatCleave,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_greatcleave_title4,@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1.png,,0,250,,,,,,,,,3,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_GreatCleave5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_GreatCleave,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_greatcleave_title5,@ui_metachievement_pvpfactionmissions_greatcleave_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_GreatCleave1.png,,0,500,,,,,,,,,3,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_MonarchsBluffs1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_MonarchsBluffs,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_monarchbluff_title1,@ui_metachievement_pvpfactionmissions_monarchbluff_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_MonarchsBluff1.png,,0,25,,,,,,,,,12,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_MonarchsBluffs2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_MonarchsBluffs,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_monarchbluff_title2,@ui_metachievement_pvpfactionmissions_monarchbluff_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_MonarchsBluff1.png,,0,50,,,,,,,,,12,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_MonarchsBluffs3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_MonarchsBluffs,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_monarchbluff_title3,@ui_metachievement_pvpfactionmissions_monarchbluff_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_MonarchsBluff1.png,,0,100,,,,,,,,,12,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_MonarchsBluffs4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_MonarchsBluffs,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_monarchbluff_title4,@ui_metachievement_pvpfactionmissions_monarchbluff_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_MonarchsBluff1.png,,0,250,,,,,,,,,12,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_MonarchsBluffs5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_MonarchsBluffs,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_monarchbluff_title5,@ui_metachievement_pvpfactionmissions_monarchbluff_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_MonarchsBluff1.png,,0,500,,,,,,,,,12,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Mourningdale1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_Mourningdale,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_mourningdale_title1,@ui_metachievement_pvpfactionmissions_mourningdale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Mourningdale1.png,,0,25,,,,,,,,,11,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Mourningdale2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Mourningdale,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_mourningdale_title2,@ui_metachievement_pvpfactionmissions_mourningdale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Mourningdale1.png,,0,50,,,,,,,,,11,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Mourningdale3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Mourningdale,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_mourningdale_title3,@ui_metachievement_pvpfactionmissions_mourningdale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Mourningdale1.png,,0,100,,,,,,,,,11,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Mourningdale4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Mourningdale,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_mourningdale_title4,@ui_metachievement_pvpfactionmissions_mourningdale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Mourningdale1.png,,0,250,,,,,,,,,11,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Mourningdale5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Mourningdale,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_mourningdale_title5,@ui_metachievement_pvpfactionmissions_mourningdale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Mourningdale1.png,,0,500,,,,,,,,,11,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Queensport1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_Queensport,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_ebonscale_title1,@ui_metachievement_pvpfactionmissions_ebonscale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Queensport1.png,,0,25,,,,,,,,,8,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Queensport2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Queensport,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_ebonscale_title2,@ui_metachievement_pvpfactionmissions_ebonscale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Queensport1.png,,0,50,,,,,,,,,8,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Queensport3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Queensport,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_ebonscale_title3,@ui_metachievement_pvpfactionmissions_ebonscale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Queensport1.png,,0,100,,,,,,,,,8,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Queensport4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Queensport,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_ebonscale_title4,@ui_metachievement_pvpfactionmissions_ebonscale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Queensport1.png,,0,250,,,,,,,,,8,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Queensport5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Queensport,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_ebonscale_title5,@ui_metachievement_pvpfactionmissions_ebonscale_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Queensport1.png,,0,500,,,,,,,,,8,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Reekwater1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_Reekwater,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_reekwater_title1,@ui_metachievement_pvpfactionmissions_reekwater_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Reekwater1.png,,0,25,,,,,,,,,5,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Reekwater2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Reekwater,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_reekwater_title2,@ui_metachievement_pvpfactionmissions_reekwater_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Reekwater1.png,,0,50,,,,,,,,,5,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Reekwater3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Reekwater,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_reekwater_title3,@ui_metachievement_pvpfactionmissions_reekwater_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Reekwater1.png,,0,100,,,,,,,,,5,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Reekwater4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Reekwater,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_reekwater_title4,@ui_metachievement_pvpfactionmissions_reekwater_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Reekwater1.png,,0,250,,,,,,,,,5,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_Reekwater5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_Reekwater,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_reekwater_title5,@ui_metachievement_pvpfactionmissions_reekwater_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_Reekwater1.png,,0,500,,,,,,,,,5,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_RestlessShores1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_RestlessShores,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_restlessshore_title1,@ui_metachievement_pvpfactionmissions_restlessshore_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_RestlessShore1.png,,0,25,,,,,,,,,15,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_RestlessShores2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_RestlessShores,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_restlessshore_title2,@ui_metachievement_pvpfactionmissions_restlessshore_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_RestlessShore1.png,,0,50,,,,,,,,,15,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_RestlessShores3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_RestlessShores,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_restlessshore_title3,@ui_metachievement_pvpfactionmissions_restlessshore_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_RestlessShore1.png,,0,100,,,,,,,,,15,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_RestlessShores4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_RestlessShores,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_restlessshore_title4,@ui_metachievement_pvpfactionmissions_restlessshore_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_RestlessShore1.png,,0,250,,,,,,,,,15,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_RestlessShores5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_RestlessShores,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_restlessshore_title5,@ui_metachievement_pvpfactionmissions_restlessshore_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_RestlessShore1.png,,0,500,,,,,,,,,15,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_ShatteredMountain1,,,FactionMissions,,PVP_FactionMissions_ByTerritory_ShatteredMountain,,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_shatteredmtn_title1,@ui_metachievement_pvpfactionmissions_shatteredmtn_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_i,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_ShatteredMountain1.png,,0,25,,,,,,,,,7,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_ShatteredMountain2,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_ShatteredMountain,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_shatteredmtn_title2,@ui_metachievement_pvpfactionmissions_shatteredmtn_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_ii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_ShatteredMountain1.png,,0,50,,,,,,,,,7,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_ShatteredMountain3,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_ShatteredMountain,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_shatteredmtn_title3,@ui_metachievement_pvpfactionmissions_shatteredmtn_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iii,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_ShatteredMountain1.png,,0,100,,,,,,,,,7,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_ShatteredMountain4,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_ShatteredMountain,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_shatteredmtn_title4,@ui_metachievement_pvpfactionmissions_shatteredmtn_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_iv,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_ShatteredMountain1.png,,0,250,,,,,,,,,7,YES,,,,,,,,
PVP_FactionMissions_ByTerritory_ShatteredMountain5,,,FactionMissions,,,PVP_FactionMissions_ByTerritory_ShatteredMountain,PvP_By_Territory,@ui_metachievement_pvpfactionmissions_shatteredmtn_title5,@ui_metachievement_pvpfactionmissions_shatteredmtn_generic_desc,,OneHundred,@ui_meta_achievements_roman_numeral_v,lyshineui\images\Icons\Achievements\PVP_FactionMissions_ByTerritory_ShatteredMountain1.png,,0,500,,,,,,,,,7,YES,,,,,,,,
