SpellID,StatusEffects,StatusEffectDurations,Revive,Siphon,AttachToOwner,StickWhenAttached,StoreOffsetWhenStuckToGDE,UseDirectTargetAsAttachOwner,SpawnSecondaryOnElapsed,SpawnSecondaryOnCollision,EndOnCasterDeath,IgnoreTargetIfAtDeathsDoor,IgnoreTargetIfDead,UseCameraTargetLock,TrackNumInVolume,ClearOnExit,ClearOnEnd,ManaCost,UseStatusEffectDuration,Duration,DurationScaling,Height,Length,Radius,InnerRadius,RadiusScaling,MaxRadiusScaling,CastDistance,CastHeight,CastRadius,ConeAngle,ConeWidth,ChannelTime,ChainDelayDuration,MaxChainNum,UseChainCasterPaperdoll,SpawnBeamCasterJoint,NumToSpawn,NumToSpawnBeforeFail,SpawnRate,SpawnAngle,EvenlyDistributeMeteorSpawns,SecondarySpellProjectileLaunchAngles,SecondaryProjectileLaunchMinZSpeeds,SecondaryProjectileLaunchMaxZSpeeds,SecondaryProjectileLaunchZOffset,IgnoreRotationForSecondaryProjectileLaunchZSpd,ScaleWithCharacterBoundingBox,ScaleWithDynamicScale,TargetTypes,SpellTypes,CastingTypes,HitAiTarget,OverrideTargetForAiThreat,ShapeTypes,DamageType,CheckObstructions,IgnoreOverheadCollision,IgnoreStructures,IgnoreSelf,IsUnaffiliated,WeaponSlotOverride,RangedAttackProfile,RangedAttackName,FireJointName,ProjPosOffsetX,ProjPosOffsetY,ProjPosOffsetZ,ProjRotOffsetX,ProjRotOffsetY,ProjRotOffsetZ,CharRelPosOffsetX,CharRelPosOffsetY,CharRelPosOffsetZ,CharRelRotOffsetX,CharRelRotOffsetY,CharRelRotOffsetZ,ProjRaycastOrientation,BaseDamage,DamageTable,DamageTableRow,AbilityId,TargetAbilityCondition,BeamEffect,IndicatorVFX,SpellPrefabPath,SecondaryPrefabPath,SecondarySpellID,TertiaryPrefabPath,TertiarySpellID
SandElemental_QuestBoss_Targeted_Tremor_Apply_Phase01,AI_SandElemental_QuestBoss_Targeted_Tremor_Cast_Phase01,,,,true,,,,,,true,true,true,,,false,false,,true,1000,,5,,50,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/sandelemental_questboss_snaketremor_targeted_apply,,,,
SandElemental_QuestBoss_Targeted_Tremor_Apply_Phase02,AI_SandElemental_QuestBoss_Targeted_Tremor_Cast_Phase02,,,,true,,,,,,true,true,true,,,false,false,,true,1000,,5,,50,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/sandelemental_questboss_snaketremor_targeted_apply,,,,
SandElemental_QuestBoss_Targeted_Tremor_Apply_Phase03,AI_SandElemental_QuestBoss_Targeted_Tremor_Cast_Phase03,,,,true,,,,,,true,true,true,,,false,false,,true,1000,,5,,50,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/sandelemental_questboss_snaketremor_targeted_apply,,,,
SandElemental_QuestBoss_Targeted_Tremor,,,,,,,,,,,true,true,true,,,true,true,,false,-1,,5,,0.1,,,,12,0,0.1,,,0,,,,,,,,,,,,,,,,,All,Elemental,AoE,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,SandElementalQuestBossDamageTable,SnakeTremor,,,,,Characters/SpellSlices/sandelemental_questboss_snaketremor,,,,
SandElemental_QuestBoss_SnakeTremor_TargetMarker,AI_SandElemental_QuestBoss_Tremors_TargetMarker,,,,,,,,,,true,true,true,,,false,false,,true,150,,5,,1,,,,2,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Direct,,,,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Items/Weapons/spell_aoe_leadership,,,,
SandElemental_QuestBoss_SnakeTrail_Phase01,,,,,,,,,,,true,,,,,true,true,,false,2000,,4,,2,,,,1.75,5,0,,,0,,,,,12,12,50,,,,,,,,,,Enemy,Ability,PathOfDestiny,,,Sphere,Nature,,true,true,true,,,,,,,,,,,,,1,,,,,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike,,,
SandElemental_QuestBoss_SnakeTrail_Phase02,,,,,,,,,,,true,,,,,true,true,,false,2000,,4,,2,,,,1.75,5,0,,,0,,,,,12,12,50,,,,,,,,,,Enemy,Ability,PathOfDestiny,,,Sphere,Nature,,true,true,true,,,,,,,,,,,,,1,,,,,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike02,,,
SandElemental_QuestBoss_SnakeTrail_Phase03,,,,,,,,,,,true,,,,,true,true,,false,2500,,4,,2,,,,1.75,5,0,,,0,,,,,12,12,50,,,,,,,,,,Enemy,Ability,PathOfDestiny,,,Sphere,Nature,,true,true,true,,,,,,,,,,,,,1,,,,,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike03,,,
SandElemental_QuestBoss_SnakeTrail_Phase01_Burrow,,,,,,,,,,,true,,,,,true,true,,false,3000,,4,,2,,,,1.75,5,0,,,0,,,,,12,12,50,,,,,,,,,,Enemy,Ability,PathOfDestiny,,,Sphere,Nature,,true,true,true,,,,,,,,,,,,,1,,,,,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike,,,
SandElemental_QuestBoss_SnakeTrail_Phase02_Burrow,,,,,,,,,,,true,,,,,true,true,,false,2500,,4,,2,,,,1.75,5,0,,,0,,,,,12,12,50,,,,,,,,,,Enemy,Ability,PathOfDestiny,,,Sphere,Nature,,true,true,true,,,,,,,,,,,,,1,,,,,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike02,,,
SandElemental_QuestBoss_SnakeTrail_Phase03_Burrow,,,,,,,,,,,true,,,,,true,true,,false,3000,,4,,2,,,,1.75,5,0,,,0,,,,,12,12,50,,,,,,,,,,Enemy,Ability,PathOfDestiny,,,Sphere,Nature,,true,true,true,,,,,,,,,,,,,1,,,,,,,SandElementalQuestBossDamageTable,SnakeTrail,,,,,Characters/SpellSlices/sandelemental_questboss_snaketrail_spikespawner,Characters/SpellSlices/sandelemental_questboss_snaketrail_spike03,,,
SandElemental_Heavy_Spell_SandDash,,,,,true,,,,,,true,,,,,true,true,,false,2000,,0,,0.8,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Aoe,,,Cylinder,Nature,,true,,true,,,,,,,,,,,,0,0,0,,,,,,SandElementalHeavyDamageTable,SEH_Attack_SandDash,,,,,Characters/SpellSlices/AE_SandElementalHeavy_Spell_SandDash,,,,
SandElemental_Heavy_Spell_SandDashAoE,,,,,true,,,,,,true,,,,,true,true,,false,2000,,0,,3,,,,,,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Aoe,,,Sphere,Nature,,true,,true,,,,,,,,,,,,0,0,0,,,,,,,,,,,,Characters/SpellSlices/AE_SandElemental_Spell_SandDashAoE,,,,
SandElemental_Heavy_Spell_OverheadSlam,,,,,true,,,,,,true,,,,,true,true,,false,1500,,1,2.75,,,,,1.6,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Aoe,,,Box,Nature,,true,,true,,,,,,,,,,,,0,1.6,0,,,,,,,,,,,,Characters/SpellSlices/AE_SandElementalHeavy_Spell_OverheadSlam_VFX,,,,
AI_Heartforge_Guardian_Explosive_Walk,,,,,,,,,,,true,,,,,true,true,,false,3000,,2,,4,,,,4.25,3,0,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AI_Heartforge_Guardian_Explosion,,,,
AI_Lost_Monarch_FinalBlessing_Spell,AI_Lost_Monarch_FinalBlessing_Status,,,,,,,,,,true,,,,,true,true,,,1000,,4,,3,,,,12,20,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,Corruption,,true,,,,,AI_Ranged_AOE,Basic,aim_direction,,,,,,,,,,,,,,,LostMonarchDamageTable,FinalBlessing,,,,,Characters/SpellSlices/Lost_Monarch_FinalBlessing,,,,
SulfurDragon_Scream,,,,,,,,,,,true,,,,,true,true,,,1000,,2,,15,,,,,,,15,0.5,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Wedge,Nature,true,true,,true,,,,,,,,,,,,,,,,,,,,SulfurDragonDamageTable,Attack_DragonScream,,,,,Characters/SpellSlices/SulfurDragon_Scream_Cone,,,,
SulfurDragon_TailWhip_AoE,AI_SulfurBurn,10,,,,,,,,,,,,,,,,,true,1000,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,,,true,,true,,,,,,,,,,,,,3,1,,,,,,,,,,,,Characters/SpellSlices/SulfurDragon_SulfurBurn_AoE,,,,
AI_Remnant_CoreOverload_Spell,"AI_Force_Stagger,AI_Remnant_CoreOverload","10,10",,,,,,,,,false,,,,,false,false,,false,1000,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,Friend,Ability,AoE,,,Cylinder,,,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AI_EF_Remnant_CoreOverload_Spell,,,,
AI_Imhotep_Sands_Of_Fury,,,,,,,,,,,,,,,,true,true,,false,25000,,5,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,5,,,,,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Sands_Of_Fury,,,,
AI_Imhotep_Sands_Of_Fury_L,,,,,,,,,,,,,,,,true,true,,false,25000,,5,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Sands_Of_Fury,,,,
AI_Imhotep_Sands_Of_Fury_R,,,,,,,,,,,,,,,,true,true,,false,25000,,5,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,-3,3,,,,,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Sands_Of_Fury,,,,
AI_Imhotep_AOE_Snare,,,,,,,,,,,,,,,,true,true,,false,25000,,5,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_AOE_Snare,,,,
AI_Imhotep_Beam,,,,,,,,,,,,,,,,false,false,,false,5000,,1,,1,,,,0,1,,,,0,,,,,1,1,,,,,,,,,,,Enemy,Ability,BeamAttack,,,NoShape,,,true,,true,,,,,,,,,,,,0,1.25,3.15,,,,,,ImhotepDamageTable,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Beam_Source,,,,
AI_Imhotep_Wave_Projectile,,,,,,,,,,,true,,,,,true,true,,false,4100,,0.25,1,1,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Wave_Spell,Wave,aim_direction,,1,-0.5,,,,,,,,,,,,ImhotepDamageTable,Wave_Projectile,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Wave_Projectile,,,,
AI_Imhotep_Wave_Projectile_P3_L,,,,,,,,,,,true,,,,,true,true,,false,4100,,0.25,1,1,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Wave_Spell,Wave,aim_direction,,1,-0.5,,,-30,,,,,,,,,ImhotepDamageTable,Wave_Projectile,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Wave_Projectile,,,,
AI_Imhotep_Wave_Projectile_P3_R,,,,,,,,,,,true,,,,,true,true,,false,4100,,0.25,1,1,,,,12,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,Projectile,,,Box,,,true,,,,,AI_Wave_Spell,Wave,aim_direction,,1,-0.5,,,30,,,,,,,,,ImhotepDamageTable,Wave_Projectile,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Wave_Projectile,,,,
AI_Imhotep_Phase_Transition,,,,,,,,,,,,,,,,true,true,,false,10000,,5,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,AI_Ranged_AOE,Basic,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Phase_Transition,,,,
AI_Imhotep_Teleport_AOE,,,,,,,,,,,,,,,,true,true,,false,10000,,5,,2,,,,0,0,,,,0,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Sphere,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/Imhotep/AI_Imhotep_Teleport_AOE,,,,
AI_Medea_Crystal_Stun,,,,,,,,,,,,,,,,,,,false,12,,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy,Ability,AoE,,,Sphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Characters/SpellSlices/AI_Medea_Crystal_Blast_Spell,,,,
AI_Ezra_ForgeBreaker_Spell,,5,,,,,,,,,,,,,,,,,false,1000,,5,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,Enemy,Elemental,AoE,,,Cylinder,Fire,,true,,true,,,,,,,,,,,,,,,,,,,,SkeletonClubDamageTable,Spell_ForgeBreaker,,,,,Characters/NamedCharacters/AI_Ezra_ForgeBreaker_Spell,,,,
