Name,Default,Player,Flesh,FleshHead,Armor,ArmorHead,Damned,Dryad,Ghost,Turkey,Skeleton,AncientGuardian,GhostCharred,GhostFrozen,GhostShipwrecked,GhostHanged,GhostPlagued,BearElemental,Bear,Regurgitator,SprigganForest,CorruptedEntity,BlightFiend,FrostWolf,EarthWolf,Lost,Withered,Dynasty,DunePhantom,AnubianGuardianBrute,AnubianGuardianBruteShield,AENaga,AnubianLocustScarab,Sun,MageArcaneShield,RockNPC,EvilKnightFireChampion,AngryEarth,Upyr,Leviathan
Blunderbuss_Shrapnel,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,,
Blunderbuss+Resist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Ability_StickyBomb_Stuck,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Imp_Proj_SandElementalShield,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Imp_Proj_HolyShield,BlunderbussResist,BlunderbussResist,BlunderbussResist,,
Blunderbuss_Claw+Resist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Ability_StickyBomb_Stuck,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Imp_Proj_SandElementalShield,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Imp_Proj_HolyShield,BlunderbussResist,BlunderbussResist,BlunderbussResist,,
Blunderbuss_Net+Resist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Ability_StickyBomb_Stuck,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Imp_Proj_SandElementalShield,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Imp_Proj_HolyShield,BlunderbussResist,BlunderbussResist,BlunderbussResist,,
Blunderbuss_Shrapnel+Resist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Ability_StickyBomb_Stuck,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Imp_Proj_SandElementalShield,BlunderbussResist,BlunderbussResist,BlunderbussResist,Play_Imp_Proj_HolyShield,BlunderbussResist,BlunderbussResist,BlunderbussResist,,
Blunderbuss+Crit,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Flesh,,
Blunderbuss_Claw+Crit,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Proj_HolyShield,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Armor,,
Blunderbuss_Net+Crit,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Flesh,,
Blunderbuss_Shrapnel+Crit,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Ghost,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Bullet_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_Bullet_Skeleton,Play_Imp_Bullet_Armor,Play_Imp_Bullet_Flesh,,
StaffSpells_No_Environment,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_SwordWood_Flesh,Play_Imp_SwordMetal_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Cloth,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_PunchUnarmed_Dryad,Play_Imp_EvilKnightFireChampion,Play_Imp_PunchUnarmed_Dryad,,Play_Imp_LeviathanBody
StaffSpells_No_Environment+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
GhostSpell_Ice,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Ghost_Frozen,Play_Imp_Proj_HolyShield,Play_Imp_Ghost_Frozen,Play_Imp_EvilKnightFireChampion,Play_Imp_Ghost_Frozen,,Play_Imp_LeviathanBody
GhostSpell_Ice+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
GhostSpell_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Ghost_Fire,Play_Imp_Proj_HolyShield,Play_Imp_Ghost_Fire,Play_Imp_EvilKnightFireChampion,Play_Imp_Ghost_Fire,,Play_Imp_LeviathanBody
GhostSpell_Fire+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
GhostSpell_Lightning,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Ghost_Electric,Play_Imp_Proj_HolyShield,Play_Imp_Ghost_Electric,Play_Imp_EvilKnightFireChampion,Play_Imp_Ghost_Electric,,Play_Imp_LeviathanBody
GhostSpell_Lightning+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
GhostSpell_Curse,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Dryad,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Skeleton,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Ghost,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Wood,Play_Imp_SwordMetal_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Armor,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_PunchUnarmed_Flesh,Play_Imp_Proj_HolyShield,Play_Imp_PunchUnarmed_Dryad,Play_Imp_EvilKnightFireChampion,Play_Imp_PunchUnarmed_Dryad,,Play_Imp_LeviathanBody
GhostSpell_Curse+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
GhostSpell_Disease,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Ghost_Poison,Play_Imp_Proj_HolyShield,Play_Imp_Ghost_Poison,Play_Imp_EvilKnightFireChampion,Play_Imp_Ghost_Poison,,Play_Imp_LeviathanBody
GhostSpell_Disease+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
GhostSpell_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Ghost_Shackled,Play_Imp_Proj_HolyShield,Play_Imp_Ghost_Shackled,Play_Imp_EvilKnightFireChampion,Play_Imp_Ghost_Shackled,,Play_Imp_LeviathanBody
GhostSpell_Shackled+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Ghost_Melee,Play_Imp_Proj_HolyShield,Play_Imp_Ghost_Melee,Play_Imp_EvilKnightFireChampion,Play_Imp_Ghost_Melee,,Play_Imp_LeviathanBody
GhostMelee+Resist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_SandElementalShield,UnarmedResist,UnarmedResist,UnarmedResist,Play_Imp_Proj_HolyShield,UnarmedResist,UnarmedResist,UnarmedResist,,UnarmedResist
