WeaponAppearanceID,Name,Description,ItemClass,Art ID Names,Weapon Material name Info,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,MaskRColor,MaskROverride,MaskR,MaskGColor,MaskGOverride,MaskG,MaskBColor,MaskBOverride,MaskB,MaskASpecColor,MaskASpec,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Appearance,FemaleAppearance,MountAttachmentAppearanceId,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
2hStaffLifeVoidbentT5,@2hStaffLifeVoidbentT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,2hLifeStaffT5,Voidbent,objects/weapons/Melee/Staffs/2h/lifestaffHeroic/wep_mel_stf_2h_lifestaffHeroic.cdf,,,,,,,,,#1278A3,0.4,1,#9377B9,0.5,1,#D4D4EE,1,0.3,#666677,0.1,0.8,0.5,,,,,,0,1,1,0,lyshineui/images/icons/items/weapon/2hStaffLifeVoidbentT5.png,lyshineui/images/icons/items_hires/2hStaffLifeVoidbentT5.png,StaffLife
2hStaffLifeWaveborneT3,@2hStaffLifeWaveborneT3_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hLifeStaffT3,Waveborne,objects/weapons/melee/staffs/2h/stafflifet3/wep_mel2h_stafflifet3_lookbase.cdf,,,,,,,,,#1BC7C2,0.3,1,#80EEB7,0.05,1,#54FFFF,0.1,1,#856C39,0.5,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLifeWaveborneT3.png,lyshineui/images/icons/items_hires/2hStaffLifeWaveborneT3.png,StaffLife
2hStaffLifeWaveborneT4,@2hStaffLifeWaveborneT4_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hLifeStaffT4,Waveborne,objects/weapons/melee/staffs/2h/stafflifet4/wep_mel2h_stafflifet4_lookbase_MV1.cdf,,,,,,,,,#1BC7C2,0.3,1,#80EEB7,0.05,1,#54FFFF,0.1,1,#856C39,0.5,0.8,0.7,,,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/2hStaffLifeWaveborneT4.png,lyshineui/images/icons/items_hires/2hStaffLifeWaveborneT4.png,StaffLife
2hStaffLifeWaveborneT5,@2hStaffLifeWaveborneT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hLifeStaffT5,Waveborne,objects/weapons/melee/staffs/2h/stafflifevariant1/wep_mel2h_stafflifevariant1_lookbase.cdf,,,,,,,,,#1BC7C2,0.3,1,#80EEB7,0.05,1,#54FFFF,0.1,1,#856C39,0.5,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLifeWaveborneT5.png,lyshineui/images/icons/items_hires/2hStaffLifeWaveborneT5.png,StaffLife
2hStaffLifeImmolatedT3,@2hStaffLifeImmolatedT3_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,2hLifeStaffT3,Immolated,objects/weapons/melee/staffs/2h/stafflifet3/wep_mel2h_stafflifet3_lookbase.cdf,,,,,,,,,#540000,0.7,1,#A35E00,0.5,1,#B3B3B3,0.1,1,#790002,0.35,0.8,0.7,#FF7200,2,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLifeImmolatedT3.png,lyshineui/images/icons/items_hires/2hStaffLifeImmolatedT3.png,StaffLife
2hStaffLifeImmolatedT4,@2hStaffLifeImmolatedT4_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,2hLifeStaffT4,Immolated,objects/weapons/melee/staffs/2h/stafflifet4/wep_mel2h_stafflifet4_lookbase_MV1.cdf,,,,,,,,,#540000,0.7,1,#A35E00,0.5,1,#B3B3B3,0.1,1,#790002,0.35,0.8,0.7,#FF7200,2,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/2hStaffLifeImmolatedT4.png,lyshineui/images/icons/items_hires/2hStaffLifeImmolatedT4.png,StaffLife
2hStaffLifeImmolatedT5,@2hStaffLifeImmolatedT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,2hLifeStaffT5,Immolated,objects/weapons/melee/staffs/2h/stafflifevariant2/wep_mel2h_stafflifevariant2_lookbase.cdf,,,,,,,,,#540000,0.7,1,#A35E00,0.5,1,#B3B3B3,0.1,1,#790002,0.35,0.8,0.7,#FF7200,2,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLifeImmolatedT5.png,lyshineui/images/icons/items_hires/2hStaffLifeImmolatedT5.png,StaffLife
2hStaffLifeEtherealT3,,,,2hLifeStaffT3,Ethereal,objects/weapons/melee/staffs/2h/stafflifet3/wep_mel2h_stafflifet3_lookbase.cdf,,,,,,,,,#A38C76,0.7,0.5,#2FCCE4,0.1,1,#CC815B,0.1,1,#58566C,0.35,0.5,0.5,#80D3FF,3,,,,0,0,0,0,,,
2hStaffLifeEtherealT4,@2hStaffLifeEtherealT4_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,2hLifeStaffT4,Ethereal,objects/weapons/melee/staffs/2h/stafflifet4/wep_mel2h_stafflifet4_lookbase_MV1.cdf,,,,,,,,,#A38C76,0.7,0.5,#2FCCE4,0.1,1,#CC815B,0.1,1,#58566C,0.35,0.5,0.5,#80D3FF,3,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/2hStaffLifeEtherealT4.png,lyshineui/images/icons/items_hires/2hStaffLifeEtherealT4.png,StaffLife
2hStaffLifeEtherealT5,@2hStaffLifeEtherealT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,2hLifeStaffT5,Ethereal,objects/weapons/melee/staffs/2h/stafflifet5/wep_mel2h_stafflifet5_lookbase.cdf,,,,,,,,,#A38C76,0.7,0.5,#2FCCE4,0.1,1,#CC815B,0.1,1,#58566C,0.35,0.5,0.5,#80D3FF,3,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLifeEtherealT5.png,lyshineui/images/icons/items_hires/2hStaffLifeEtherealT5.png,StaffLife
2hStaffLifeAbyssalT3,@2hStaffLifeAbyssalT3_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,2hLifeStaffT3,Abyssal,objects/weapons/melee/staffs/2h/stafflifet3/wep_mel2h_stafflifet3_lookbase.cdf,,,,,,,,,#26037F,0.7,0.3,#8982A0,0.3,1,#432C99,0.1,1,#37044C,0.35,0.8,0.7,#A465CE,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLifeAbyssalT3.png,lyshineui/images/icons/items_hires/2hStaffLifeAbyssalT3.png,StaffLife
2hStaffLifeAbyssalT4,,,,2hLifeStaffT4,Abyssal,objects/weapons/melee/staffs/2h/stafflifet4/wep_mel2h_stafflifet4_lookbase_MV1.cdf,,,,,,,,,#26037F,0.7,0.3,#8982A0,0.3,1,#432C99,0.1,1,#37044C,0.35,0.8,0.7,#A465CE,5,,,,0,1,1,0,,,
2hStaffLifeAbyssalT5,@2hStaffLifeAbyssalT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,2hLifeStaffT5,Abyssal,objects/weapons/melee/staffs/2h/stafflifevariant2/wep_mel2h_stafflifevariant2_lookbase.cdf,,,,,,,,,#26037F,0.7,0.3,#8982A0,0.3,1,#432C99,0.1,1,#37044C,0.35,0.8,0.7,#A465CE,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLifeAbyssalT5.png,lyshineui/images/icons/items_hires/2hStaffLifeAbyssalT5.png,StaffLife
2hStaffLife_MarauderT2,@2hStaffLife_MarauderT2_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT2,Marauder,objects/weapons/melee/staffs/2h/stafflifet2/wep_mel2h_stafflifet2_lookbase.cdf,,,,,,,,,#00710D,0.01,1,#B0924C,0.1,1,#656565,0.1,1,#6D5C31,0.35,0.8,0.7,#007D00,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_MarauderT2.png,lyshineui/images/icons/items_hires/2hStaffLife_MarauderT2.png,StaffLife
2hStaffLife_MarauderT3,@2hStaffLife_MarauderT3_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT3,Marauder,objects/weapons/melee/staffs/2h/stafflifet3/wep_mel2h_stafflifet3_lookbase.cdf,,,,,,,,,#00710D,0.01,1,#B0924C,0.1,1,#656565,0.1,1,#6D5C31,0.35,0.8,0.7,#007D00,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_MarauderT3.png,lyshineui/images/icons/items_hires/2hStaffLife_MarauderT3.png,StaffLife
2hStaffLife_MarauderT4,@2hStaffLife_MarauderT4_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT4,Marauder,objects/weapons/melee/staffs/2h/stafflifet4/wep_mel2h_stafflifet4_lookbase_MV1.cdf,,,,,,,,,#00710D,0.01,1,#B0924C,0.1,1,#656565,0.1,1,#6D5C31,0.35,0.8,0.7,#007D00,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/2hStaffLife_MarauderT4.png,lyshineui/images/icons/items_hires/2hStaffLife_MarauderT4.png,StaffLife
2hStaffLife_MarauderT5,@2hStaffLife_MarauderT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT4,Marauder,objects/weapons/melee/staffs/2h/stafflifet5/wep_mel2h_stafflifet5_lookbase.cdf,,,,,,,,,#00710D,0.01,1,#B0924C,0.1,1,#656565,0.1,1,#6D5C31,0.35,0.8,0.7,#007D00,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_MarauderT5.png,lyshineui/images/icons/items_hires/2hStaffLife_MarauderT5.png,StaffLife
2hStaffLife_SyndicateT2,@2hStaffLife_SyndicateT2_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT2,Syndicate,objects/weapons/melee/staffs/2h/stafflifet2/wep_mel2h_stafflifet2_lookbase.cdf,,,,,,,,,#77568E,0.1,1,#688BAC,0.1,1,#D3BFDA,0.2,1,#5C4A65,0.35,0.6,1,#7AA8FD,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_SyndicateT2.png,lyshineui/images/icons/items_hires/2hStaffLife_SyndicateT2.png,StaffLife
2hStaffLife_SyndicateT3,@2hStaffLife_SyndicateT3_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT3,Syndicate,objects/weapons/melee/staffs/2h/stafflifet3/wep_mel2h_stafflifet3_lookbase.cdf,,,,,,,,,#77568E,0.1,1,#688BAC,0.1,1,#D3BFDA,0.2,1,#5C4A65,0.35,0.6,1,#7AA8FD,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_SyndicateT3.png,lyshineui/images/icons/items_hires/2hStaffLife_SyndicateT3.png,StaffLife
2hStaffLife_SyndicateT4,@2hStaffLife_SyndicateT4_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT4,Syndicate,objects/weapons/melee/staffs/2h/stafflifet4/wep_mel2h_stafflifet4_lookbase_MV1.cdf,,,,,,,,,#77568E,0.1,1,#688BAC,0.1,1,#D3BFDA,0.2,1,#5C4A65,0.35,0.6,1,#7AA8FD,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/2hStaffLife_SyndicateT4.png,lyshineui/images/icons/items_hires/2hStaffLife_SyndicateT4.png,StaffLife
2hStaffLife_SyndicateT5,@2hStaffLife_SyndicateT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT5,Syndicate,objects/weapons/melee/staffs/2h/stafflifet5/wep_mel2h_stafflifet5_lookbase.cdf,,,,,,,,,#77568E,0.1,1,#688BAC,0.1,1,#D3BFDA,0.2,1,#5C4A65,0.35,0.6,1,#7AA8FD,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_SyndicateT5.png,lyshineui/images/icons/items_hires/2hStaffLife_SyndicateT5.png,StaffLife
2hStaffLife_CovenantT2,@2hStaffLife_CovenantT2_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT2,Covenant,objects/weapons/melee/staffs/2h/stafflifet2/wep_mel2h_stafflifet2_lookbase.cdf,,,,,,,,,#CA5A19,0.01,1,#FFCE3B,0.01,1,#AEAEAE,0.2,1,#683F27,0.6,0.8,0.7,#BC0C0E,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_CovenantT2.png,lyshineui/images/icons/items_hires/2hStaffLife_CovenantT2.png,StaffLife
2hStaffLife_CovenantT3,@2hStaffLife_CovenantT3_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT3,Covenant,objects/weapons/melee/staffs/2h/stafflifet3/wep_mel2h_stafflifet3_lookbase.cdf,,,,,,,,,#CA5A19,0.01,1,#FFCE3B,0.01,1,#AEAEAE,0.2,1,#683F27,0.6,0.8,0.7,#BC0C0E,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_CovenantT3.png,lyshineui/images/icons/items_hires/2hStaffLife_CovenantT3.png,StaffLife
2hStaffLife_CovenantT4,@2hStaffLife_CovenantT4_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT4,Covenant,objects/weapons/melee/staffs/2h/stafflifet4/wep_mel2h_stafflifet4_lookbase_MV1.cdf,,,,,,,,,#CA5A19,0.01,1,#FFCE3B,0.01,1,#AEAEAE,0.2,1,#683F27,0.6,0.8,0.7,#BC0C0E,5,,,,0,1,1,0,lyshineui/images/icons/items/Weapon/2hStaffLife_CovenantT4.png,lyshineui/images/icons/items_hires/2hStaffLife_CovenantT4.png,StaffLife
2hStaffLife_CovenantT5,@2hStaffLife_CovenantT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic,2hStaffLifeT5,Covenant,objects/weapons/melee/staffs/2h/stafflifet5/wep_mel2h_stafflifet5_lookbase.cdf,,,,,,,,,#CA5A19,0.01,1,#FFCE3B,0.01,1,#AEAEAE,0.2,1,#683F27,0.6,0.8,0.7,#BC0C0E,5,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_CovenantT5.png,lyshineui/images/icons/items_hires/2hStaffLife_CovenantT5.png,StaffLife
2hStaffLife_HopeT5,@2hStaffLife_HopeT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,StaffLifeVariant1,Aureate,objects/weapons/melee/staffs/2h/stafflifevariant1/wep_mel2h_stafflifevariant1_lookbase.cdf,,,,,,,,,#234659,1,0.5,#A3A7AC,0.25,0.68,#334154,0.5,0.8,#443D53,1,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_HopeT5.png,lyshineui/images/icons/items_hires/2hStaffLife_HopeT5.png,StaffLife
2hStaffLife_EchoOfGraceT5,@2hStaffLife_EchoOfGraceT5_TransmogName,,Weapon+EquippableMainHand+LifeStaff+Magic+Named,StaffLifeVariant2,Corrupted,objects/weapons/melee/staffs/2h/stafflifevariant2/wep_mel2h_stafflifevariant2_lookbase.cdf,,,,,,,,,#2A1A18,1,0.4,#B49A9A,0,1,#5F0006,1,0.78,#411208,0.5,0.8,1,,,,,,0,0,0,0,lyshineui/images/icons/items/Weapon/2hStaffLife_EchoOfGraceT5.png,lyshineui/images/icons/items_hires/2hStaffLife_EchoOfGraceT5.png,StaffLife
1hFlailT2,@1hFlailT2_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT2,iron,Objects/Weapons/Melee/Flails/1h/flailT2/wep_mel_flail_1h_flailT2.cdf,,,,,,,,,#b8b8b8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailT2.png,lyshineui/images/icons/items_hires/1hFlailT2.png,Flail
1hFlailT3,@1hFlailT3_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT3,steel,Objects/Weapons/Melee/Flails/1h/flailT3/wep_mel_flail_1h_flailT3.cdf,,,,,,,,,#b8b8b8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailT3.png,lyshineui/images/icons/items_hires/1hFlailT3.png,Flail
1hFlailT4,@1hFlailT4_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT4,starmetal,Objects/Weapons/Melee/Flails/1h/flailT4/wep_mel_flail_1h_flailT4.cdf,,,,,,,,,#b8b8b8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailT4.png,lyshineui/images/icons/items_hires/1hFlailT4.png,Flail
1hFlailT5,@1hFlailT5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT5,orichalcum,Objects/Weapons/Melee/Flails/1h/flailT5/wep_mel_flail_1h_flailT5.cdf,,,,,,,,,#b8b8b8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailT5.png,lyshineui/images/icons/items_hires/1hFlailT5.png,Flail
1hFlailAngryEarthT2,@1hFlailAngryEarthT2_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT2,angryEarth,Objects/Weapons/Melee/Flails/1h/flailT2/wep_mel_flail_1h_flailT2.cdf,,,,,,,,,#4B5F8E,1,0.5,#A3A7AC,0.25,0.68,#849B6C,1,0.28,#86BDFF,0.5,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailAngryEarthT2.png,lyshineui/images/icons/items_hires/1hFlailAngryEarthT2.png,Flail
1hFlailAngryEarthT3,@1hFlailAngryEarthT3_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT3,angryEarth,Objects/Weapons/Melee/Flails/1h/flailT3/wep_mel_flail_1h_flailT3.cdf,,,,,,,,,#4B5F8E,1,0.5,#A3A7AC,0.25,0.68,#849B6C,1,0.28,#86BDFF,0.5,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailAngryEarthT3.png,lyshineui/images/icons/items_hires/1hFlailAngryEarthT3.png,Flail
1hFlailAngryEarthT4,@1hFlailAngryEarthT4_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT4,angryEarth,Objects/Weapons/Melee/Flails/1h/flailT4/wep_mel_flail_1h_flailT4.cdf,,,,,,,,,#4B5F8E,1,0.5,#A3A7AC,0.25,0.68,#849B6C,1,0.28,#86BDFF,0.5,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailAngryEarthT4.png,lyshineui/images/icons/items_hires/1hFlailAngryEarthT4.png,Flail
1hFlailAngryEarthT5,@1hFlailAngryEarthT5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT5,angryEarth,Objects/Weapons/Melee/Flails/1h/flailT5/wep_mel_flail_1h_flailT5.cdf,,,,,,,,,#4B5F8E,1,0.5,#A3A7AC,0.25,0.68,#849B6C,1,0.28,#86BDFF,0.5,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailAngryEarthT5.png,lyshineui/images/icons/items_hires/1hFlailAngryEarthT5.png,Flail
1hFlailCorruptedT2,@1hFlailCorruptedT2_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT2,corrupted,Objects/Weapons/Melee/Flails/1h/flailT2/wep_mel_flail_1h_flailT2.cdf,,,,,,,,,#2A1A18,1,0.4,#B49A9A,0,1,#5F0006,1,0.78,#411208,0.5,0.8,1,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailCorruptedT2.png,lyshineui/images/icons/items_hires/1hFlailCorruptedT2.png,Flail
1hFlailCorruptedT3,@1hFlailCorruptedT3_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT3,corrupted,Objects/Weapons/Melee/Flails/1h/flailT3/wep_mel_flail_1h_flailT3.cdf,,,,,,,,,#2A1A18,1,0.4,#B49A9A,0,1,#5F0006,1,0.78,#411208,0.5,0.8,1,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailCorruptedT3.png,lyshineui/images/icons/items_hires/1hFlailCorruptedT3.png,Flail
1hFlailCorruptedT4,@1hFlailCorruptedT4_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT4,corrupted,Objects/Weapons/Melee/Flails/1h/flailT4/wep_mel_flail_1h_flailT4.cdf,,,,,,,,,#2A1A18,1,0.4,#B49A9A,0,1,#5F0006,1,0.78,#411208,0.5,0.8,1,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailCorruptedT4.png,lyshineui/images/icons/items_hires/1hFlailCorruptedT4.png,Flail
1hFlailCorruptedT5,@1hFlailCorruptedT5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT5,corrupted,Objects/Weapons/Melee/Flails/1h/flailT5/wep_mel_flail_1h_flailT5.cdf,,,,,,,,,#2A1A18,1,0.4,#B49A9A,0,1,#5F0006,1,0.78,#411208,0.5,0.8,1,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailCorruptedT5.png,lyshineui/images/icons/items_hires/1hFlailCorruptedT5.png,Flail
1hFlailLostT2,@1hFlailLostT2_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT2,lost,Objects/Weapons/Melee/Flails/1h/flailT2/wep_mel_flail_1h_flailT2.cdf,,,,,,,,,#252525,1,0.1,#A3A7AC,0.25,0.68,#A4A3A3,1,0.6,#A0A0A0,0.1,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailLostT2.png,lyshineui/images/icons/items_hires/1hFlailLostT2.png,Flail
1hFlailLostT3,@1hFlailLostT3_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT3,lost,Objects/Weapons/Melee/Flails/1h/flailT3/wep_mel_flail_1h_flailT3.cdf,,,,,,,,,#252525,1,0.1,#A3A7AC,0.25,0.68,#A4A3A3,1,0.6,#A0A0A0,0.1,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailLostT3.png,lyshineui/images/icons/items_hires/1hFlailLostT3.png,Flail
1hFlailLostT4,@1hFlailLostT4_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT4,lost,Objects/Weapons/Melee/Flails/1h/flailT4/wep_mel_flail_1h_flailT4.cdf,,,,,,,,,#252525,1,0.1,#A3A7AC,0.25,0.68,#A4A3A3,1,0.6,#A0A0A0,0.1,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailLostT4.png,lyshineui/images/icons/items_hires/1hFlailLostT4.png,Flail
1hFlailLostT5,@1hFlailLostT5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT5,lost,Objects/Weapons/Melee/Flails/1h/flailT5/wep_mel_flail_1h_flailT5.cdf,,,,,,,,,#252525,1,0.1,#A3A7AC,0.25,0.68,#A4A3A3,1,0.6,#A0A0A0,0.1,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailLostT5.png,lyshineui/images/icons/items_hires/1hFlailLostT5.png,Flail
1hFlailAncientT2,@1hFlailAncientT2_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hflailT2,ancient,Objects/Weapons/Melee/Flails/1h/flailT2/wep_mel_flail_1h_flailT2.cdf,,,,,,,,,#532311,1,0.5,#999999,0.3,0.3,#895B30,1,0.8,#AA865A,0.5,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailAncientT2.png,lyshineui/images/icons/items_hires/1hFlailAncientT2.png,Flail
1hFlailAncientT3,@1hFlailAncientT3_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hflailT3,ancient,Objects/Weapons/Melee/Flails/1h/flailT3/wep_mel_flail_1h_flailT3.cdf,,,,,,,,,#532311,1,0.5,#999999,0.3,0.3,#895B30,1,0.8,#AA865A,0.5,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailAncientT3.png,lyshineui/images/icons/items_hires/1hFlailAncientT3.png,Flail
1hFlailAncientT4,@1hFlailAncientT4_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT4,ancient,Objects/Weapons/Melee/Flails/1h/flailT4/wep_mel_flail_1h_flailT4.cdf,,,,,,,,,#532311,1,0.5,#999999,0.3,0.3,#895B30,1,0.8,#AA865A,0.5,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailAncientT4.png,lyshineui/images/icons/items_hires/1hFlailAncientT4.png,Flail
1hFlailAncientT5,@1hFlailAncientT5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT5,ancient,Objects/Weapons/Melee/Flails/1h/flailT5/wep_mel_flail_1h_flailT5.cdf,,,,,,,,,#532311,1,0.5,#999999,0.3,0.3,#895B30,1,0.8,#AA865A,0.5,0.8,0.5,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailAncientT5.png,lyshineui/images/icons/items_hires/1hFlailAncientT5.png,Flail
1hFlailFaeT3,@1hFlailFaeT3_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT3,Fae,Objects/Weapons/Melee/Flails/1h/flailT3/wep_mel_flail_1h_flailT3.cdf,,,,,,,,,#007400,0.5,1,#AFB645,0.5,1,#B67F58,0.5,1,#3D3D3D,0.6,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailFaeT3.png,lyshineui/images/icons/items_hires/1hFlailFaeT3.png,Flail
1hFlailFaeT4,@1hFlailFaeT4_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT4,Fae,Objects/Weapons/Melee/Flails/1h/flailT4/wep_mel_flail_1h_flailT4.cdf,,,,,,,,,#007400,0.5,1,#AFB645,0.5,1,#B67F58,0.5,1,#3D3D3D,0.6,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailFaeT4.png,lyshineui/images/icons/items_hires/1hFlailFaeT4.png,Flail
1hFlailFaeT5,@1hFlailFaeT5_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT5,Fae,Objects/Weapons/Melee/Flails/1h/flailT5/wep_mel_flail_1h_flailT5.cdf,,,,,,,,,#007400,0.5,1,#AFB645,0.5,1,#B67F58,0.5,1,#3D3D3D,0.6,0.8,0.7,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailFaeT5.png,lyshineui/images/icons/items_hires/1hFlailFaeT5.png,Flail
1hFlailGlassT4,@1hFlailGlassT4_TransmogName,,Weapon+EquippableMainHand+Flail+Melee,1hFlailT4,Glass,Objects/Weapons/Melee/Flails/1h/flailT4/wep_mel_flail_1h_flailT4.cdf,,,,,,,,,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0,#B8B8B8,0,0.5,0,,,,,,0,0,0,0,lyshineui/images/icons/items/weapon/1hFlailGlassT4.png,lyshineui/images/icons/items_hires/1hFlailGlassT4.png,Flail
