VariantID,NPCId,Name,CharacterDefinition,CharacterDefinitionEditor,ByeTimeline,GreetTimeline,IdleTimeline,InteractTimeline,PlaceholderMesh,AttachedMesh,AttachmentPositionX,AttachmentPositionY,AttachmentPositionZ,AttachmentRotationX,AttachmentRotationY,AttachmentRotationZ,InteractOverride_X,InteractOverride_Y,MarkerOffset_Z,WalkawayTimeline,AE.0_RequiredAchievementConditional,AE.9_RequiredAchievementConditional,AE.0_EventDelayDuration,AE.9_EventDelayDuration,AE.1_EventDelayDuration,AE.1_OE.0_OpacityTransitionDuration,AE.2_EventDelayDuration,WalkInTimeline,AE.3_RequiredAchievementConditional,SwapAchievementId,AE.10_RequiredAchievementConditional,AE.3_EventDelayDuration,AE.10_EventDelayDuration,AE.4_EventDelayDuration,AE.4_OE.0_OpacityTransitionDuration,AE.5_EventDelayDuration,AE.6_EventDelayDuration,AudioPreload_SFX_Idle,InteractOverride_Z
95_s04_Skye_p04,95_s04_Skye_p04,@9505_Skye,objects/characters/npc/natural/skye/skye_spear2.cdf,objects/characters/npc/natural/skye/skye_spear2.cdf,Libs\Timeline\Npc\skye_strong_bye.timeline,Libs\Timeline\Npc\skye_strong_greet.timeline,Libs\Timeline\Npc\skye_strong_idle_with_spear.timeline,Libs\Timeline\Npc\skye_strong_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_left_nt_walkaway_short.timeline,!SwapActive_95_s04_Skye_p04,0,1,1.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Skye_p04,SwapActive_95_s04_Skye_p04,,0,0.05,0.05,1,0,1.1,,
95_s04_Skye_p06,95_s04_Skye_p06,@9505_Skye,objects/characters/npc/natural/skye/skye_spear2.cdf,objects/characters/npc/natural/skye/skye_spear2.cdf,Libs\Timeline\Npc\skye_strong_bye.timeline,Libs\Timeline\Npc\skye_strong_greet.timeline,Libs\Timeline\Npc\skye_strong_idle_with_spear.timeline,Libs\Timeline\Npc\skye_strong_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_45_right_walkaway_short.timeline,!SwapActive_95_s04_Skye_p06,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Skye_p06,SwapActive_95_s04_Skye_p06,,0,0.05,0.05,1,0,1.1,,
95_s04_Zander_p01,95_s04_Zander_p01,@9502_Zander,objects/characters/npc/natural/theo/theo.cdf,objects/characters/npc/natural/theo/theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,,,,,,,,,,,0.35,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway_nt.timeline,!SwapActive_95_s04_Zander_p01,0,0,0.05,2.7,1,3.7,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Zander_p01,SwapActive_95_s04_Zander_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Zander_p01i,95_s04_Zander_p01i,@9502_Zander,objects/characters/npc/natural/theo/theo.cdf,objects/characters/npc/natural/theo/theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,,,,,,,,,,,-10,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Zander_p01i,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Zander_p01i,SwapActive_95_s04_Zander_p01i,,0,0.05,0.05,1,0,1.1,,-10
95_s04_Zander_p02,95_s04_Zander_p02,@9502_Zander,objects/characters/npc/natural/theo/theo.cdf,objects/characters/npc/natural/theo/theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,,,,,,,,,,,0.35,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway_nt.timeline,!SwapActive_95_s04_Zander_p02,0,0,0.05,2.7,1,3.7,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Zander_p02,SwapActive_95_s04_Zander_p02,,0,0.05,0.05,1,0,1.1,,
95_s04_Zander_p03,95_s04_Zander_p03,@9502_Zander,objects/characters/npc/natural/theo/theo.cdf,objects/characters/npc/natural/theo/theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,,,,,,,,,,,0.35,Libs\Timeline\Npc\Walkaways\turn_170_left_nt_walkaway_short.timeline,!SwapActive_95_s04_Zander_p03,0,2,2.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Zander_p03,SwapActive_95_s04_Zander_p03,,0,0.05,0.05,1,0,1.1,,
95_s04_Zander_p04,95_s04_Zander_p04,@9502_Zander,objects/characters/npc/natural/theo/theo.cdf,objects/characters/npc/natural/theo/theo.cdf,Libs\Timeline\Npc\zander_bye.timeline,Libs\Timeline\Npc\zander_greet.timeline,Libs\Timeline\Npc\zander_ambient.timeline,Libs\Timeline\Npc\zander_interact.timeline,,,,,,,,,,,0.35,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway_nt.timeline,!SwapActive_95_s04_Zander_p04,0,0,0.05,2.7,1,3.7,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Zander_p04,SwapActive_95_s04_Zander_p04,,0,0.05,0.05,1,0,1.1,,
95_s04_Grace_p01,95_s04_Grace_p01,@9501_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway_nt.timeline,!SwapActive_95_s04_Grace_p01,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Grace_p01,SwapActive_95_s04_Grace_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Grace_p02,95_s04_Grace_p02,@9501_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_short.timeline,!SwapActive_95_s04_Grace_p02,0,0,0.05,2,1,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Grace_p02,SwapActive_95_s04_Grace_p02,,0,0.05,0.05,1,0,1.1,,
95_DogCamp_p01,95_DogCamp_p01,@9503_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Interact.timeline,,,,,,,,,,,-2,Timelines\EmptyTimeline.timeline,!SwapActive_95_DogCamp_p01,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_DogCamp_p01,SwapActive_95_DogCamp_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Dog_p03,95_s04_Dog_p03,@9503_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_StandFromSitting_Outro.timeline,Libs\Timeline\Npc\Dog_StandToSit_Intro.timeline,Libs\Timeline\Npc\dog_standtosit_idle.timeline,Libs\Timeline\Npc\Dog_SitAlert_Interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\95_s04_04_unique_Dog_walkaway_through_hole_nt.timeline,!SwapActive_95_s04_Dog_p03,0,0,0.05,5,1,6,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Dog_p03,SwapActive_95_s04_Dog_p03,,0,0.05,0.05,1,0,1.1,,
95_s04_Dog_p04,95_s04_Dog_p04,@9503_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_StandFromSitting_Outro.timeline,Libs\Timeline\Npc\Dog_StandToSit_Intro.timeline,Libs\Timeline\Npc\dog_standtosit_idle.timeline,Libs\Timeline\Npc\Dog_SitAlert_Interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\Dog_turn_25_left_walkaway_nt.timeline,!SwapActive_95_s04_Dog_p04,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Dog_p04,SwapActive_95_s04_Dog_p04,,0,0.05,0.05,1,0,1.1,,
95_s04_Dog_p06,95_s04_Dog_p06,@9503_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_LyingToSit_Outro.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Intro.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Idle.timeline,Libs\Timeline\Npc\Dog_LyingToSit_Interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\Dog_turn_25_left_walkaway_nt.timeline,!SwapActive_95_s04_Dog_p06,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Dog_p06,SwapActive_95_s04_Dog_p06,,0,0.05,0.05,1,0,1.1,,
95_s04_Dog_p07,95_s04_Dog_p07,@9503_Dog,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,objects\characters\npc\natural\babylynxdog\babylynxdog.cdf,Libs\Timeline\Npc\Dog_StandFromSitting_Outro.timeline,Libs\Timeline\Npc\Dog_StandToSit_Intro.timeline,Libs\Timeline\Npc\dog_standtosit_idle.timeline,Libs\Timeline\Npc\Dog_SitAlert_Interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\Dog_turn_25_left_walkaway_nt.timeline,!SwapActive_95_s04_Dog_p07,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Dog_p07,SwapActive_95_s04_Dog_p07,,0,0.05,0.05,1,0,1.1,,-2.5
95_s04_Elsa_p01,95_s04_Elsa_p01,@95_s04_Elsaf,Objects\Characters\npc\Settlements\95_s04_elsa_f_explorer_frozen.cdf,Objects\Characters\npc\Settlements\95_s04_elsa_f_explorer_frozen.cdf,Libs\Timeline\Npc\95_s04_frozenexplorer.timeline,Libs\Timeline\Npc\95_s04_frozenexplorer.timeline,Libs\Timeline\Npc\95_s04_frozenexplorer.timeline,Libs\Timeline\Npc\95_s04_frozenexplorer.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Elsa_p01,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Elsa_p01,SwapActive_95_s04_Elsa_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Elsa_p02,95_s04_Elsa_p02,@95_s04_Elsa,Objects\Characters\npc\Settlements\95_s04_elsa_f_explorer.cdf,Objects\Characters\npc\Settlements\95_s04_elsa_f_explorer.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\straight_walkaway_nt_short.timeline,!SwapActive_95_s04_Elsa_p02,0,0.3,0.08,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Elsa_p02,SwapActive_95_s04_Elsa_p02,,0,0.05,0.05,1,0,1.1,,
95_s04_Shen_p01,95_s04_Shen_p01,@95_s04_Shenf,Objects\Characters\npc\Settlements\95_s04_shen_frozen.cdf,Objects\Characters\npc\Settlements\95_s04_shen_frozen.cdf,Libs\Timeline\Npc\95_s04_frozenguard.timeline,Libs\Timeline\Npc\95_s04_frozenguard.timeline,Libs\Timeline\Npc\95_s04_frozenguard.timeline,Libs\Timeline\Npc\95_s04_frozenguard.timeline,,,,,,,,,,,,Timelines\EmptyTimeline.timeline,!SwapActive_95_s04_Shen_p01,0,0,0.05,0,0,0,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Shen_p01,SwapActive_95_s04_Shen_p01,,0,0.05,0.05,1,0,1.1,,
95_s04_Shen_p02,95_s04_Shen_p02,@95_s04_Shen,Objects\Characters\npc\Settlements\95_s04_shen.cdf,Objects\Characters\npc\Settlements\95_s04_shen.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\straight_walkaway_nt_short.timeline,!SwapActive_95_s04_Shen_p02,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_Shen_p02,SwapActive_95_s04_Shen_p02,,0,0.05,0.05,1,0,1.1,,
95_s04_MagicDoor_p01,95_s04_MagicDoor_p01,@95_s04_MagicDoor,Objects\Characters\npc\Settlements\95_s04_magicdoor.cdf,Objects\Characters\npc\Settlements\95_s04_magicdoor.cdf,Libs\Timeline\Npc\95_s04_magicdoor_bye.timeline,Libs\Timeline\Npc\95_s04_magicdoor_greet.timeline,Libs\Timeline\Npc\95_s04_magicdoor_idle.timeline,Libs\Timeline\Npc\95_s04_magicdoor_interact.timeline,,,,,,,,,,,0,Libs\Timeline\Npc\Walkaways\unique_magicdoor_azothout.timeline,!SwapActive_95_s04_MagicDoor_p01,0,0,0.05,0,3,3,Timelines\EmptyTimeline.timeline,SwapActive_95_s04_MagicDoor_p01,SwapActive_95_s04_MagicDoor_p01,,0,0.05,0.05,1,0,1.1,,1.2
9504_Shailyn_s01_01,9504_Shailyn_s01_01,@9504_Shailyn,Objects\Characters\npc\Settlements\9826_Astrid.cdf,Objects\Characters\npc\Settlements\9826_Astrid.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\straight_walkaway_nt_short.timeline,95_s01_X1,0,4,4.05,3,1,4,Timelines\EmptyTimeline.timeline,!95_s01_X1,!95_s01_X1,,3,3.05,0.05,1,0,1.1,,
9504_Shailyn_s04_01,9504_Shailyn_s04_01,@9504_Shailyn,Objects\Characters\npc\Settlements\9826_Astrid.cdf,Objects\Characters\npc\Settlements\9826_Astrid.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_45_right_nt_walkaway_short.timeline,!(95_s01_X1 && !s04_GT_EXPD_01),0,3,3.05,3.5,1,4.5,Timelines\EmptyTimeline.timeline,(95_s01_X1 && !s04_GT_EXPD_01),(95_s01_X1 && !s04_GT_EXPD_01),,3,3.05,0.05,1,0,1.1,,
99F_Sun_p4,99F_Sun_04,@99F_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_left_walkaway_nt.timeline,!SwapActive_99F_Sun_p04,0,0,0.05,4,1,5,Libs\Timeline\Npc\simple_generic_walkin_nt.timeline,SwapActive_99F_Sun_p04,SwapActive_99F_Sun_p04,,0,0.05,0.05,1,0,1.1,,
99F_Sun_p4a,99F_Sun_04a,@99F_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_99F_Sun_p04a,0,0,0.05,4,1,5,Libs\Timeline\Npc\simple_generic_walkin_nt.timeline,SwapActive_99F_Sun_p04a,SwapActive_99F_Sun_p04a,,0,0.05,0.05,1,0,1.1,,
99F_Sun_p5,99F_Sun_05,@99F_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_99F_Sun_p05,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Sun_p05,SwapActive_99F_Sun_p05,,0,0.05,0.05,1,0,1.1,,
99F_Sun_p5a,99F_Sun_05a,@99F_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_left_walkaway.timeline,!SwapActive_99F_Sun_p05a,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Sun_p05a,SwapActive_99F_Sun_p05a,,0,0.05,0.05,1,0,1.1,,
99F_Sun_p6,99F_Sun_06,@99F_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_99F_Sun_p06,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Sun_p06,SwapActive_99F_Sun_p06,,0,0.05,0.05,1,0,1.1,,
99F_Sun_p8,99F_Sun_08,@99F_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_99F_Sun_p08,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Sun_p08,SwapActive_99F_Sun_p08,,0,0.05,0.05,1,0,1.1,,
99F_Grace_p01,99F_Grace_01,@99F_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_convo_shouldershrug_greet_bye.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway_nt.timeline,!(SwapActive_99F_Grace_p01 || ((99E_MSQ_11 || 99_msq_56) && (!SwapActive_99F_Grace_p01 && !SwapActive_99F_Grace_p02 && !SwapActive_99F_Grace_p03 && !99F_MSQ_01))),0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,(SwapActive_99F_Grace_p01 || ((99E_MSQ_11 || 99_msq_56) && (!SwapActive_99F_Grace_p01 && !SwapActive_99F_Grace_p02 && !SwapActive_99F_Grace_p03 && !99F_MSQ_01))),(SwapActive_99F_Grace_p01 || ((99E_MSQ_11 || 99_msq_56) && (!SwapActive_99F_Grace_p01 && !SwapActive_99F_Grace_p02 && !SwapActive_99F_Grace_p03 && !99F_MSQ_01))),,0,0.05,0.05,1,0,1.1,,
99F_Grace_p03,99F_Grace_03,@99F_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,!SwapActive_99F_Grace_p03,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Grace_p03,SwapActive_99F_Grace_p03,,0,0.05,0.05,1,0,1.1,,
99F_Grace_p06,99F_Grace_06,@99F_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_nt_walkaway.timeline,!SwapActive_99F_Grace_p06,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Grace_p06,SwapActive_99F_Grace_p06,,0,0.05,0.05,1,0,1.1,,
99F_Grace_p07,99F_Grace_07,@99F_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway_nt.timeline,!SwapActive_99F_Grace_p07,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Grace_p07,SwapActive_99F_Grace_p07,,0,0.05,0.05,1,0,1.1,,
99F_Grace_p08a,99F_Grace_08a,@99F_Grace,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Objects\Characters\npc\natural\GraceOMalley\GraceOMalley.cdf,Libs\Timeline\Npc\settle_warden_exit_01.timeline,Libs\Timeline\Npc\settle_warden_intro_01.timeline,Libs\Timeline\Npc\settle_warden_ambient_01.timeline,Libs\Timeline\Npc\settle_warden_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_nt_walkaway.timeline,!SwapActive_99F_Grace_p08a,0,0,0.05,2.5,1,3.5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Grace_p08a,SwapActive_99F_Grace_p08a,,0,0.05,0.05,1,0,1.1,,
99F_Liang_p01,99F_Liang_01,@99F_Liang,Objects\Characters\npc\Settlements\99F_Liang.cdf,Objects\Characters\npc\Settlements\99F_Liang.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_99F_Liang_p01,0,1,1.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Liang_p01,SwapActive_99F_Liang_p01,,0,0.05,0.05,1,0,1.1,,
99F_Liang_p02,99F_Liang_02,@99F_Liang,Objects\Characters\npc\Settlements\99F_Liang.cdf,Objects\Characters\npc\Settlements\99F_Liang.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_99F_Liang_p02,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Liang_p02,SwapActive_99F_Liang_p02,,0,0.05,0.05,1,0,1.1,,
99F_Liang_p03,99F_Liang_03,@99F_Liang,Objects\Characters\npc\Settlements\99F_Liang.cdf,Objects\Characters\npc\Settlements\99F_Liang.cdf,Libs\Timeline\Npc\Interactions\Neutral\unarmed_neut_cry01_ambient.timeline,Libs\Timeline\Npc\Interactions\Neutral\unarmed_neut_cry01_ambient.timeline,Libs\Timeline\Npc\Interactions\Neutral\unarmed_neut_cry01_ambient.timeline,Libs\Timeline\Npc\Interactions\Neutral\unarmed_neut_cry01_ambient.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_170_right_nt_walkaway_short.timeline,!SwapActive_99F_Liang_p03,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Liang_p03,SwapActive_99F_Liang_p03,,0,0.05,0.05,1,0,1.1,,
99F_Liang_p04,99F_Liang_04,@99F_Liang,Objects\Characters\npc\Settlements\99F_Liang.cdf,Objects\Characters\npc\Settlements\99F_Liang.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_99F_Liang_p04,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_99F_Liang_p04,SwapActive_99F_Liang_p04,,0,0.05,0.05,1,0,1.1,,
