VariantID,Visual_Healthy,Visual_Depleted,Visual_NotOnRequiredQuest,Visual_Basemesh,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,MarkerRadius,AudioPreload_depleted,SFX_depleted,SFX_Idle,VFX_Idle,IdleVFX_Offset_Z,DepletedVFX,depletedVFX_Offset_Z,DepletedVFX_Quest,DepletedVFX_Quest_Offset_Z,GatheringFX,gatheringVFX_Offzet_Z,interactionMarker_Offset_Z,InteractionEvent,InteractTag,InteractOnlyOnQuest,AchievementID,AchievementServerState,IsStateControlledBySlayerScript,RequireLoS,RequiredAchievement,AudioPreload_gathering,SFX_gathering,SFX_depleted_idle_play,SFX_depleted_idle_stop,AudioPreload_Depleted_idle,AudioPreload_idle,ScriptDiscoveryTag,ScriptSpawnerId
1624_0303_AncientScrolls,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1624_0303_AncientScrolls.dynamicslice,,,,1624_0303_AncientScrolls,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,0.75,,,cFX_Loot.Loot_Quest_Medium_Depleted,0.75,,,,,IO_1624_0303_AncientScrolls,true,,,,,,,,,,,,,
1624_0303_HandInJar,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1624_0303_HandInJar.dynamicslice,,,,1624_0303_HandInJar,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Medium,,,,cFX_Loot.Loot_Quest_Medium_Depleted,,,,,,IO_1624_0303_HandInJar,true,,,,,,,,,,,,,
1624_0401_DiskAtumStart,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1624_DiskAtum_00.dynamicslice,,,,1624_0401_DiskAtumStart,3,4,5,5,Struct_BrimstoneSands_DiskAtum,Play_SFX_DiskAtum_Depleted,Play_SFX_DiskAtum_Idle,cFX_Loot.Loot_Quest_Small,,,,ENV_Dungeon_Ancient_Gate.Seal_Break_02,,,,,,IO_1624_0401_DiskAtumStart,true,,,,,,,,,,,,,
1624_0401_DiskAtumCollect,,,,,1624_0401_DiskAtumCollect,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_1624_0401_DiskAtumCollect,true,,,,,,,,,,,,,
1625_0601_AzothProjector,,,,slices\WorldEvents\BrimstoneSands\Interact\jav_ancient_puzzle_mirror_projector_base.dynamicslice,1625_0601_AzothProjector,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_1625_0601_AzothProjector,true,,,,,,Struct_BrimstoneSands_AzothProjector,Play_SFX_AzothProjector_Movement,,,,,,
1625_0601_AzothReflectorA,,,,slices\WorldEvents\BrimstoneSands\Interact\jav_ancient_puzzle_mirror_base.dynamicslice,1625_0601_AzothReflectorA,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_1625_0601_AzothReflectorA,true,,,,,,Struct_BrimstoneSands_AzothProjector,Play_SFX_AzothProjector_Movement,,,,,,
1625_0601_AzothReflectorB,,,,slices\WorldEvents\BrimstoneSands\Interact\jav_ancient_puzzle_mirror_base.dynamicslice,1625_0601_AzothReflectorB,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_1625_0601_AzothReflectorB,true,,,,,,Struct_BrimstoneSands_AzothProjector,Play_SFX_AzothProjector_Movement,,,,,,
1625_0601_AzothReflectorC,,,,slices\WorldEvents\BrimstoneSands\Interact\jav_ancient_puzzle_mirror_base.dynamicslice,1625_0601_AzothReflectorC,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_1625_0601_AzothReflectorC,true,,,,,,Struct_BrimstoneSands_AzothProjector,Play_SFX_AzothProjector_Movement,,,,,,
1625_0601_ProjectorBeam,,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_ProjectorBeam.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_1625_ProjBeam_On,Depleted,,,,,,,,,,,
1625_0601_ReflectorBeamA,,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_ReflectorBeamA.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_1625_RefBeam1_On,Depleted,,,,,,,,,,,
1625_0601_ReflectorBeamB,,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_ReflectorBeamB.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_1625_RefBeam2_On,Depleted,,,,,,,,,,,
1625_0601_ReflectorBeamC,,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_ReflectorBeamC.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,16_SutekhVault_Unlock,Depleted,,,,,,,,,,,
1625_0701_QuintTrailA,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailA_00.dynamicslice,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailA_01.dynamicslice,,,1625_0701_QuintTrailA,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,0.25,,,cFX_Loot.Loot_Quest_Small_Depleted,0.25,,,,,IO_1625_0701_QuintTrailA,true,,,,,,,,,,,,,
1625_0701_QuintTrailB,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailB_00.dynamicslice,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailB_01.dynamicslice,,,1625_0701_QuintTrailB,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,0.25,,,cFX_Loot.Loot_Quest_Small_Depleted,0.25,,,,,IO_1625_0701_QuintTrailB,true,,,,,,,,,,,,,
1625_0701_QuintTrailC,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailC_00.dynamicslice,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailC_01.dynamicslice,,,1625_0701_QuintTrailC,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,0.25,,,cFX_Loot.Loot_Quest_Small_Depleted,0.25,,,,,IO_1625_0701_QuintTrailC,true,,,,,,,,,,,,,
1625_0701_QuintTrailD,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailD_00.dynamicslice,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailD_01.dynamicslice,,,1625_0701_QuintTrailD,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,0.25,,,cFX_Loot.Loot_Quest_Small_Depleted,0.25,,,,,IO_1625_0701_QuintTrailD,true,,,,,,,,,,,,,
1625_0701_QuintTrailE,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailB_00.dynamicslice,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailB_01.dynamicslice,,,1625_0701_QuintTrailE,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,0.25,,,cFX_Loot.Loot_Quest_Small_Depleted,0.25,,,,,IO_1625_0701_QuintTrailE,true,,,,,,,,,,,,,
1625_0701_QuintTrailF,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailC_00.dynamicslice,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1625_0701_QuintTrailC_01.dynamicslice,,,1625_0701_QuintTrailF,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,0.25,,,cFX_Loot.Loot_Quest_Small_Depleted,0.25,,,,,IO_1625_0701_QuintTrailF,true,,,,,,,,,,,,,
1625_0701_AncientCodePillar,,,,,1625_0701_AncientCodePillar,0.3,3.25,2.5,5,,,,,,,,,,,,,,IO_1625_0701_AncientCodePillar,true,,,,,,,,,,,,,
1624_0901_BuriedTrunk,slices\WorldEvents\GreatCleave\Interact\BuriedChest\WorldEvent_Object_0301_BuriedChest_01.dynamicslice,slices\WorldEvents\GreatCleave\Interact\BuriedChest\WorldEvent_Object_0301_BuriedChest_02.dynamicslice,,,1624_0901_BuriedTrunk,0.3,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_1624_0901_BuriedTrunk,true,,,,,,,,,,,,,
1625_0903_AmbientGroupA,,,,,1625_0903_AmbientGroupA,0.3,3.25,2.5,5,,,,,,,,,,,,,,IO_1625_0903_AmbientGroupA,true,,,,,,,,,,,,,
1625_0903_AmbientGroupB,,,,,1625_0903_AmbientGroupB,0.3,3.25,2.5,5,,,,,,,,,,,,,,IO_1625_0903_AmbientGroupB,true,,,,,,,,,,,,,
1625_0903_AmbientGroupC,,,,,1625_0903_AmbientGroupC,0.3,3.25,2.5,5,,,,,,,,,,,,,,IO_1625_0903_AmbientGroupC,true,,,,,,,,,,,,,
1625_0903_AmbientGroupD,,,,,1625_0903_AmbientGroupD,0.3,3.25,2.5,5,,,,,,,,,,,,,,IO_1625_0903_AmbientGroupD,true,,,,,,,,,,,,,
1624_1001_ArtemisCrystal,,,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1624_1001_ArtemisShrine.dynamicslice,slices\WorldEvents\BrimstoneSands\Interact\WorldEvent_Object_1624_1001_ArtemisShrine.dynamicslice,1624_1001_ArtemisCrystal,0.3,3.25,2.5,5,,,,,,,,,,,,,,IO_1624_1001_ArtemisCrystal,false,,,,,16_HuntressCinematic_Unlock,,,,,,,,
SliceSwap_1625_0101_ImhotepJournalA,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_1625_0101_ImhotepJournalA,Depleted,,,,,,,,,,,
SliceSwap_1625_0103_ImhotepJournalB,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_1625_0103_ImhotepJournalB,Depleted,,,,,,,,,,,
SliceSwap_1625_BookOfGates,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_1625_BookOfGates,Depleted,,,,,,,,,,,
SliceSwap_1124_PierresNote,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_1124_Pierre_Town_off,Depleted,,,,,,,,,,,
SliceSwap_1129_Jaansen_Note,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,11_Jaansen_1,Depleted,,,,,,,,,,,
PVP_0001_DeadDropGiveItem,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0002_DeadDropTakeItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,,PVP_0001_DeadDropGiveItem,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_PVP_0001_DeadDropGiveItem,true,,,,,,,,,,,,,
PVP_0001_DeadDropTakeItem,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0002_DeadDropTakeItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,,PVP_0001_DeadDropTakeItem,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_PVP_0001_DeadDropTakeItem,true,,,,,,,,,,,,,
PVP_0002_DeadDropGiveItem,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0002_DeadDropTakeItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,,PVP_0002_DeadDropGiveItem,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_PVP_0002_DeadDropGiveItem,true,,,,,,,,,,,,,
PVP_0002_DeadDropTakeItem,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0002_DeadDropTakeItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,,PVP_0002_DeadDropTakeItem,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_PVP_0002_DeadDropTakeItem,true,,,,,,,,,,,,,
PVP_0003_DeadDropGiveItem,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0002_DeadDropTakeItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,,PVP_0003_DeadDropGiveItem,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_PVP_0003_DeadDropGiveItem,true,,,,,,,,,,,,,
PVP_0003_DeadDropTakeItem,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0002_DeadDropTakeItem_00.dynamicslice,slices\WorldEvents\Missions\Interact\DeadDrop\WorldEvent_Object_PVP_0001_DeadDropGiveItem_00.dynamicslice,,PVP_0003_DeadDropTakeItem,1,3.25,2.5,5,,,,cFX_Loot.Loot_Quest_Small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_PVP_0003_DeadDropTakeItem,true,,,,,,,,,,,,,
SliceSwap_DaughterwellFountain,slices\POIs\Assembly\QuestAssets\Ancient_AE_Reclaimed_Fountain_Corrupted.dynamicslice,slices\POIs\Assembly\QuestAssets\Ancient_AE_Reclaimed_Fountain.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_DaughterwellFountain,,,,,,,Play_Fountain_Water_Norm_Med,Stop_Fountain_Water_Norm_Med,Struct_Fountain,,,
SliceSwap_FishermanYonas_Off,slices\Characters\Mission\SliceSwaps\NPC_9901_MSQ_Yonas.dynamicslice,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_FishermanYonas_Off,,,,,,,,,,,,
SliceSwap_CanaryAdiana_Off,slices\Characters\Mission\SliceSwaps\NPC_9902_MSQ_Adiana.dynamicslice,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_CanaryAdiana_Off,,,,,,,,,,,,
SliceSwap_BrightwoodEmile_Off,slices\Characters\Mission\SliceSwaps\NPC_9903_MSQ_Emile.dynamicslice,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_BrightwoodEmile_Off,,,,,,,,,,,,
SliceSwap_WeaversTheo_Off,slices\Characters\Mission\SliceSwaps\NPC_9904_MSQ_Theophrastus.dynamicslice,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_WeaversTheo_Off,,,,,,,,,,,,
SliceSwap_CutlassRima_Off,slices\Characters\Mission\SliceSwaps\NPC_9905_MSQ_Rima.dynamicslice,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_CutlassRima_Off,,,,,,,,,,,,
SliceSwap_SpiritYonas_OnOff,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_SpiritYonas_OnOff,Depleted,,,,,,,,,,,
SliceSwap_AlazarYonas_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9901a_MSQ_Yonas.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_AlazarYonas_OnOff,Depleted,,,,,,,,,,,
SliceSwap_AlazarRima1_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9905b_MSQ_Rima.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_AlazarRima1_OnOff,Depleted,,,,,,,,,,,
SliceSwap_AlazarRima2_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9905c_MSQ_Rima.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_AlazarRima2_OnOff,Depleted,,,,,,,,,,,
SliceSwap_AlazarEmile_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9903b_MSQ_Emile.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_AlazarEmile_OnOff,Depleted,,,,,,,,,,,
SliceSwap_AlazarTheo_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9904b_MSQ_Theophrastus.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_AlazarTheo_OnOff,Depleted,,,,,,,,,,,
SliceSwap_FtAlazarNormal_Off,slices\WorldEvents\MainStoryQuest\SoulwardenCamp\WorldEvent_Object_Alazar_Tents_Intact.dynamicslice,,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_FtAlazarBurning_On,,,,,,,,,,,,
SliceSwap_FtAlazarBurning_On,slices\WorldEvents\MainStoryQuest\SoulwardenCamp\WorldEvent_Object_Alazar_Tents_Intact.dynamicslice,slices\WorldEvents\MainStoryQuest\SoulwardenCamp\WorldEvent_Object_Alazar_Tents_Destrd.dynamicslice,,,SliceSwap_Instanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_FtAlazarBurning_On,,,,,,,,,,,,
SliceSwap_FtWardenWalker_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9921_MSQ_WardenWalker.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_WardenWalker_OnOff,Depleted,,,,,,,,,,,
SliceSwap_FtWardenConstance_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9922_MSQ_WardenWayne.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_WardenConstance_OnOff,Depleted,,,,,,,,,,,
SliceSwap_FtWardenWayne_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9923_MSQ_WardenConstance.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_WardenWayne_OnOff,Depleted,,,,,,,,,,,
SliceSwap_FtWardenEliza_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9924_MSQ_WardenEliza.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_WardenElizaSamir_OnOff,Depleted,,,,,,,,,,,
SliceSwap_FtWardenSamir_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9925_MSQ_WardenSamir.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_WardenElizaSamir_OnOff,Depleted,,,,,,,,,,,
SliceSwap_SWCaveEmile_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9903c_MSQ_Emile.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_SWCaveEmile_OnOff,Depleted,,,,,,,,,,,
SliceSwap_RestlessEmile_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9903d_MSQ_Emile.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_RestlessEmileTheo_OnOff,Depleted,,,,,,,,,,,
SliceSwap_RestlessTheo_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9904c_MSQ_Theophrastus.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_RestlessEmileTheo_OnOff,Depleted,,,,,,,,,,,
SliceSwap_RestlessRima_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9905d_MSQ_Rima.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_RestlessRima_OnOff,Depleted,,,,,,,,,,,
SliceSwap_VillageAdiana_On,,slices\Characters\Mission\SliceSwaps\NPC_9902b_MSQ_Adiana.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_VillageAdiana_On,Depleted,,,,,,,,,,,
SliceSwap_VillageTheo_OnOff,,slices\Characters\Mission\SliceSwaps\NPC_9904d_MSQ_Theophrastus.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_VillageTheo_OnOff,Depleted,,,,,,,,,,,
SliceSwap_ShatteredRima_On,,slices\Characters\Mission\SliceSwaps\NPC_9905e_MSQ_Rima.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_MountainRimaEmile_On,Depleted,,,,,,,,,,,
SliceSwap_ShatteredTheo_On,,slices\Characters\Mission\SliceSwaps\NPC_9904e_MSQ_Theophrastus.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_MountainTheo_On,Depleted,,,,,,,,,,,
SliceSwap_ShatteredEmile_On,,slices\Characters\Mission\SliceSwaps\NPC_9903e_MSQ_Emile.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_MountainRimaEmile_On,Depleted,,,,,,,,,,,
SwapActive_0404_Constable_Off,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0404_Constable_Off,,,,,,,,,,,,
SwapActive_0404_Constable_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0404_Constable_Off,Depleted,,,,,,,,,,,
SliceSwap_MSQ_0035_Lore_ThorpeChallenge,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_MSQ_Lore_ThorpeChallenge,Depleted,,,,,,,,,,,
SliceSwap_1335_0203_NoraRuinsRock,slices\WorldEvents\WeaversFen\Interact\StoneRubble\WorldEvent_Object_1336_AntiquarianSpouseRock_001.dynamicslice,,,,SliceSwap_Gatherable,1,3.25,2.5,5,,,,,,,,,,,,,,,false,13_Quest_22,,,,,,,,,,,,
SliceSwap_1335_0203_NoraCamp,,slices\Characters\Mission\NPC_1336_AntiquarianSpouse02.dynamicslice,,,SliceSwap_Gatherable,1,3.25,2.5,5,,,,,,,,,,,,,,,false,13_Quest_34,Depleted,,,,,,,,,,,
SliceSwap_DryadYargui_On,slices\Characters\Mission\NPC_0232_Naturalist.dynamicslice,slices\Characters\Mission\NPC_0232_Naturalist.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_DryadYargui_On,Depleted,,,,,,,,,,,
SliceSwap_HumanYargui_Off,slices\Characters\Mission\NPC_0232_Naturalist.dynamicslice,slices\Characters\Mission\NPC_0232_Naturalist.dynamicslice,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_DryadYargui_On,,,,,,,,,,,,
SliceSwap_SyndicateRankNPC_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_SyndicateRankNPC_On,Depleted,,,,,,,,,,,
SliceSwap_SyndicateTargetNPC_Off,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_SyndicateRankNPC_On,,,,,,,,,,,,
SliceSwap_MarauderRankNPC_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_MarauderRankNPC_On,Depleted,,,,,,,,,,,
SliceSwap_MarauderTargetNPC_Off,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_MarauderRankNPC_On,,,,,,,,,,,,
SliceSwap_CovenantRankNPC_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_CovenantRankNPC_On,Depleted,,,,,,,,,,,
SliceSwap_CovenantTargetNPC_Off,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_CovenantRankNPC_On,,,,,,,,,,,,
SliceSwap_0425_HerbalistPath_Off,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0425_HerbalistPath_Off,,,,,,,,,,,,
SliceSwap_0425_HerbalistFLTown_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0425_HerbalistFLTown_On,Depleted,,,,,,,,,,,
SliceSwap_0425_HerbalistWWTown_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0425_HerbalistWWTown_On,Depleted,,,,,,,,,,,
SliceSwap_0425_HerbalistEFTown_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0425_HerbalistEFTown_On,Depleted,,,,,,,,,,,
SliceSwap_0425_HerbalistMBTown_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0425_HerbalistMBTown_On,Depleted,,,,,,,,,,,
SliceSwap_0902_MagistrateTown_Off,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0902_MagistrateTown_Off,,,,,,,,,,,,
SliceSwap_0902_MagistratePOI_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0902_MagistrateTown_Off,Depleted,,,,,,,,,,,
SliceSwap_0903_SurvivalistTown_Off,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0903_SurvivalistTown_Off,,,,,,,,,,,,
SliceSwap_0903_SurvivalistPOI_On,,,,,SliceSwap_NonInstanced,1,3.25,2.5,5,,,,,,,,,,,,,,,false,SwapActive_0903_SurvivalistTown_Off,Depleted,,,,,,,,,,,
