VariantID,Visual_Healthy,Visual_Depleted,Visual_NotOnRequiredQuest,Visual_Basemesh,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,MarkerRadius,AudioPreload_depleted,SFX_depleted,SFX_Idle,VFX_Idle,IdleVFX_Offset_Z,DepletedVFX,depletedVFX_Offset_Z,DepletedVFX_Quest,DepletedVFX_Quest_Offset_Z,GatheringFX,gatheringVFX_Offzet_Z,interactionMarker_Offset_Z,InteractionEvent,InteractTag,InteractOnlyOnQuest,AchievementID,AchievementServerState,IsStateControlledBySlayerScript,RequireLoS,RequiredAchievement,AE.0_RequiredAchievementConditional,Card1_Visual,Card2_Visual,Card3_Visual
17DW_ArcanaLock_Chest_08_19,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_08_19,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_08 && Lore_unlock_Topic_17_Nighthaven_Title_03_19,Lore_unlock_Topic_17_Nighthaven_Title_03_08 && Lore_unlock_Topic_17_Nighthaven_Title_03_19,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_08.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_19.dynamicslice
17DW_ArcanaLock_Chest_06_23_10,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_06_23_10,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_06 && Lore_unlock_Topic_17_Nighthaven_Title_03_23 && Lore_unlock_Topic_17_Nighthaven_Title_03_10,Lore_unlock_Topic_17_Nighthaven_Title_03_06 && Lore_unlock_Topic_17_Nighthaven_Title_03_23 && Lore_unlock_Topic_17_Nighthaven_Title_03_10,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_06.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_23.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_10.dynamicslice
17DW_ArcanaLock_Chest_14_05,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_14_05,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_14 && Lore_unlock_Topic_17_Nighthaven_Title_03_05,Lore_unlock_Topic_17_Nighthaven_Title_03_14 && Lore_unlock_Topic_17_Nighthaven_Title_03_05,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_14.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_05.dynamicslice
17DW_ArcanaLock_Chest_14_01_20,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_14_01_20,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_14 && Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_20,Lore_unlock_Topic_17_Nighthaven_Title_03_14 && Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_20,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_14.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_01.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_20.dynamicslice
17DW_ArcanaLock_Chest_11_05,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_11_05,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_11 && Lore_unlock_Topic_17_Nighthaven_Title_03_05,Lore_unlock_Topic_17_Nighthaven_Title_03_11 && Lore_unlock_Topic_17_Nighthaven_Title_03_05,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_11.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_05.dynamicslice
17DW_ArcanaLock_Chest_24_08_16,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_24_08_16,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_24 && Lore_unlock_Topic_17_Nighthaven_Title_03_08 && Lore_unlock_Topic_17_Nighthaven_Title_03_16,Lore_unlock_Topic_17_Nighthaven_Title_03_24 && Lore_unlock_Topic_17_Nighthaven_Title_03_08 && Lore_unlock_Topic_17_Nighthaven_Title_03_16,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_24.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_08.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_16.dynamicslice
17DW_ArcanaLock_Chest_12_21,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_12_21,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_21,Lore_unlock_Topic_17_Nighthaven_Title_03_12 && Lore_unlock_Topic_17_Nighthaven_Title_03_21,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_12.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_21.dynamicslice
17DW_ArcanaLock_Chest_03_22_09,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_03_22_09,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_22 && Lore_unlock_Topic_17_Nighthaven_Title_03_09,Lore_unlock_Topic_17_Nighthaven_Title_03_03 && Lore_unlock_Topic_17_Nighthaven_Title_03_22 && Lore_unlock_Topic_17_Nighthaven_Title_03_09,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_03.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_22.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_09.dynamicslice
17DW_ArcanaLock_Chest_18_04,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_18_04,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_18 && Lore_unlock_Topic_17_Nighthaven_Title_03_04,Lore_unlock_Topic_17_Nighthaven_Title_03_18 && Lore_unlock_Topic_17_Nighthaven_Title_03_04,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_18.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_04.dynamicslice
17DW_ArcanaLock_Chest_15_21_06,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_15_21_06,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_15 && Lore_unlock_Topic_17_Nighthaven_Title_03_21 && Lore_unlock_Topic_17_Nighthaven_Title_03_06,Lore_unlock_Topic_17_Nighthaven_Title_03_15 && Lore_unlock_Topic_17_Nighthaven_Title_03_21 && Lore_unlock_Topic_17_Nighthaven_Title_03_06,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_15.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_21.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_06.dynamicslice
17DW_ArcanaLock_Chest_07_12,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_07_12,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_12,Lore_unlock_Topic_17_Nighthaven_Title_03_07 && Lore_unlock_Topic_17_Nighthaven_Title_03_12,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_12.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_03.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_23.dynamicslice
17DW_ArcanaLock_Chest_02_19,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_02_19,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_02 && Lore_unlock_Topic_17_Nighthaven_Title_03_19,Lore_unlock_Topic_17_Nighthaven_Title_03_02 && Lore_unlock_Topic_17_Nighthaven_Title_03_19,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_02.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_19.dynamicslice
17DW_ArcanaLock_Chest_09_14,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_09_14,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_09 && Lore_unlock_Topic_17_Nighthaven_Title_03_14,Lore_unlock_Topic_17_Nighthaven_Title_03_09 && Lore_unlock_Topic_17_Nighthaven_Title_03_14,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_09.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_14.dynamicslice
17DW_ArcanaLock_Chest_01_22,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_01_22,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,Lore_unlock_Topic_17_Nighthaven_Title_03_01 && Lore_unlock_Topic_17_Nighthaven_Title_03_22,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_01.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_22.dynamicslice
17DW_ArcanaLock_Chest_16_04_24,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_16_04_24,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_16 && Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,Lore_unlock_Topic_17_Nighthaven_Title_03_16 && Lore_unlock_Topic_17_Nighthaven_Title_03_04 && Lore_unlock_Topic_17_Nighthaven_Title_03_24,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_16.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_04.dynamicslice,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_24.dynamicslice
17DW_ArcanaLock_Chest_13_08,,,,,17DW_ArcanaLock_Chest,0.3,3.25,2.5,5,,Play_Recall_FastTravel_Puff,,cFX_Loot.Loot_Sparkles_small,,,,cFX_Loot.Loot_Quest_Small_Depleted,,,,,,IO_17DW_ArcanaLock_Chest_13_08,false,,,,,Lore_unlock_Topic_17_Nighthaven_Title_03_13 && Lore_unlock_Topic_17_Nighthaven_Title_03_08,Lore_unlock_Topic_17_Nighthaven_Title_03_13 && Lore_unlock_Topic_17_Nighthaven_Title_03_08,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_13.dynamicslice,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\ArcanaTarot_Card\WorldEvent_Struc_Arcana_TarotCard_03_08.dynamicslice
