VariantID,StartMesh,StartMat,GatherableEntryID,GatheringRadius,InteractionRadius,DetectableRadius,DepletedVFX,DepletedVFX_Pos,DepletedMesh,DepletedMat,DepletedSpawnVariant,StartMeshLOD,AmbientType,ShowOnCompass,CompassIcon,TradeskillIconUnlockType,MarkerRadius,AllowGatheringInGameModes,InteractionMarker_Offset_X,InteractionMarker_Offset_Y,InteractionMarker_Offset_Z
GreyMangroveTree_e,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_e.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,TreeHardwoodTiny,0.85,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\jav_cst_greymangrove_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Coast\GreyMangrove\GreyMangrove_mat.mtl,GreyMangroveTree_e_cuttrunk,35,OakTree,,,,3.3,,,,
BananaTree_a,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\jav_cst_bananaplant_a.cgf,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\BananaPlant_mat.mtl,TreeHardwoodMedium,0.25,2.1,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\jav_cst_bananaplant_pick_a.cgf,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\BananaPlant_mat.mtl,BananaTree_a_cuttrunk,50,BananaTree,,,,3.6,,,,
BananaTree_b,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\jav_cst_bananaplant_b.cgf,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\BananaPlant_mat.mtl,TreeHardwoodSmall,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\jav_cst_bananaplant_pick_b.cgf,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\BananaPlant_mat.mtl,BananaTree_b_cuttrunk,45,BananaTree,,,,3.6,,,,
BananaTree_c,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\jav_cst_bananaplant_c.cgf,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\BananaPlant_mat.mtl,TreeHardwoodTiny,0.14,2.1,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\jav_cst_bananaplant_pick_c.cgf,Objects\Nature\Veg_Trees\Trees_Coast\BananaPlant\BananaPlant_mat.mtl,BananaTree_c_cuttrunk,35,BananaTree,,,,3.6,,,,
LaurelFigTree_a,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_a.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodLarge,0.85,2.5,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_a_cuttrunk,45,BeechTree,,,,4,,,,
LaurelFigTree_b,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_b.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodLarge,0.45,2.2,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_b_cuttrunk,51,BeechTree,,,,3.7,,,,
LaurelFigTree_ba,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_ba.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodMedium,0.25,2.2,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_ba.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_ba_cuttrunk,50,BeechTree,,,,3.7,,,,
LaurelFigTree_ca,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_ca.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodMedium,0.16,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_ca.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_ca_cuttrunk,50,BeechTree,,,,3.3,,,,
LaurelFigTree_cb,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_cb.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodSmall,0.1,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_cb.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_cb_cuttrunk,50,BeechTree,,,,3.3,,,,
LaurelFigTree_cc,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_cc.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodSmall,0.1,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_cc.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_cc_cuttrunk,50,BeechTree,,,,3.3,,,,
LaurelFigTree_cd,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_cd.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodSmall,0.12,1.8,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_cd.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_cd_cuttrunk,50,BeechTree,,,,3.3,,,,
LaurelFigTree_d,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_d.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodSmall,0.08,1.8,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_d_cuttrunk,50,BeechTree,,,,3.3,,,,
LaurelFigTree_e,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_full_e.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,TreeHardwoodTiny,0.01,1.8,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Forest\Beech\jav_fst_beechtree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Coast\LaurelFig\JAV_Cst_LaurelFig_A_mat.mtl,LaurelFigTree_e_cuttrunk,50,BeechTree,,,,3.3,,,,
BaldCypressTree_a,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,BaldCypressTree_a_cuttrunk,160,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_b,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,BaldCypressTree_b_cuttrunk,140,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_c,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,TreeHardwoodMedium,3.65,5.2,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,BaldCypressTree_c_cuttrunk,145,BaldCypressTree,,,,6.7,,,,
BaldCypressTree_d,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,TreeHardwoodMedium,3.4,4.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,BaldCypressTree_d_cuttrunk,120,BaldCypressTree,,,,6.3,,,,
BaldCypressTree_e,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,TreeHardwoodSmall,2.4,3.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,BaldCypressTree_e_cuttrunk,135,BaldCypressTree,,,,5.3,,,,
BaldCypressTree_f,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,TreeHardwoodSmall,1.7,3,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,BaldCypressTree_f_cuttrunk,100,BaldCypressTree,,,,4.5,,,,
BaldCypressTree_g,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,TreeHardwoodTiny,0.85,2.2,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_mat.mtl,BaldCypressTree_g_cuttrunk,75,BaldCypressTree,,,,3.7,,,,
BaldCypressTree_a_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,BaldCypressTree_a_cuttrunk,160,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_b_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,BaldCypressTree_b_cuttrunk,140,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_c_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,TreeHardwoodMedium,3.65,5.2,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,BaldCypressTree_c_cuttrunk,145,BaldCypressTree,,,,6.7,,,,
BaldCypressTree_d_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,TreeHardwoodMedium,3.4,4.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,BaldCypressTree_d_cuttrunk,120,BaldCypressTree,,,,6.3,,,,
BaldCypressTree_e_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,TreeHardwoodSmall,2.4,3.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,BaldCypressTree_e_cuttrunk,135,BaldCypressTree,,,,5.3,,,,
BaldCypressTree_f_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,TreeHardwoodSmall,1.7,3,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,BaldCypressTree_f_cuttrunk,100,BaldCypressTree,,,,4.5,,,,
BaldCypressTree_g_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,TreeHardwoodTiny,0.85,2.2,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Land_mat.mtl,BaldCypressTree_g_cuttrunk,75,BaldCypressTree,,,,3.7,,,,
BaldCypressTree_a_fall01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,BaldCypressTree_a_fall01_cuttrunk,160,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_b_fall01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,BaldCypressTree_b_fall01_cuttrunk,140,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_c_fall01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,TreeHardwoodMedium,3.65,5.2,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,BaldCypressTree_c_fall01_cuttrunk,145,BaldCypressTree,,,,6.7,,,,
BaldCypressTree_d_fall01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,TreeHardwoodMedium,3.4,4.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,BaldCypressTree_d_fall01_cuttrunk,120,BaldCypressTree,,,,6.3,,,,
BaldCypressTree_e_fall01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,TreeHardwoodSmall,2.4,3.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,BaldCypressTree_e_fall01_cuttrunk,135,BaldCypressTree,,,,5.3,,,,
BaldCypressTree_f_fall01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,TreeHardwoodSmall,1.7,3,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,BaldCypressTree_f_fall01_cuttrunk,100,BaldCypressTree,,,,4.5,,,,
BaldCypressTree_g_fall01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,TreeHardwoodTiny,0.85,2.2,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_mat.mtl,BaldCypressTree_g_fall01_cuttrunk,75,BaldCypressTree,,,,3.7,,,,
BaldCypressTree_a_fall01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,BaldCypressTree_a_fall01_cuttrunk,160,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_b_fall01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_b.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,BaldCypressTree_b_fall01_cuttrunk,140,BaldCypressTree,,,,7.1,,,,
BaldCypressTree_c_fall01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,TreeHardwoodMedium,3.65,5.2,2,Gatherable_Tree.Demolish.Break_Tree_B,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_c.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,BaldCypressTree_c_fall01_cuttrunk,145,BaldCypressTree,,,,6.7,,,,
BaldCypressTree_d_fall01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,TreeHardwoodMedium,3.4,4.8,2,Gatherable_Tree.Demolish.Break_Tree_C,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_d.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,BaldCypressTree_d_fall01_cuttrunk,120,BaldCypressTree,,,,6.3,,,,
BaldCypressTree_e_fall01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,TreeHardwoodSmall,2.4,3.8,2,Gatherable_Tree.Demolish.Break_Tree_D,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_e.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,BaldCypressTree_e_fall01_cuttrunk,135,BaldCypressTree,,,,5.3,,,,
BaldCypressTree_f_fall01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,TreeHardwoodSmall,1.7,3,2,Gatherable_Tree.Demolish.Break_Tree_E,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_f.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,BaldCypressTree_f_fall01_cuttrunk,100,BaldCypressTree,,,,4.5,,,,
BaldCypressTree_g_fall01_land,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,TreeHardwoodTiny,0.85,2.2,2,Gatherable_Tree.Demolish.Break_Tree_F,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_g.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Fall01_Land_mat.mtl,BaldCypressTree_g_fall01_cuttrunk,75,BaldCypressTree,,,,3.7,,,,
BaldCypressTree_a_wint01,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,TreeHardwoodLarge,4.15,5.6,2,Gatherable_Tree.Demolish.Break_Tree_A,0.7,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\jav_smp_baldcypresstree_stump_a.cgf,Objects\Nature\Veg_Trees\Trees_Swamp\BaldCypress\JAV_Smp_BaldCypress_A_Wint01_mat.mtl,BaldCypressTree_a_wint01_cuttrunk,160,BaldCypressTree,,,,7.1,,,,
