VariantID,Visual_Chest,Visual_Loot,GatherableEntryID,LootTableComponent,GatheringRadius,InteractionRadius,DetectableRadius,DepletedPreload,DepletedSFX,DepletedFX,Idle_VFX,MarkerRadius,Name,LoS_Override,MarkerOffset_Z,InteractTag,DepletedFXOffset_Y,DepletedFXOffset_Z,IdleFXOffset_Y,IdleFXOffset_Z,LootLockSlice,Idle_SFX_Preload,Depleted_SFX_Particle_Preload,Depleted_SFX_Offset_Y,Depleted_SFX_Offset_Z,Idle_SFX_Offset_Y,Idle_SFX_Offset_Z,Idle_SFX_Play,Idle_SFX_Stop,AudioPreload_gathering,SFX_Gathering,Required_Progression,LootLockVariant
17DW_EliteTarotChest_03_09,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_09
17DW_EliteTarotChest_03_10,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_10
17DW_EliteTarotChest_03_11,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_11
17DW_EliteTarotChest_03_12,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_12
17DW_EliteTarotChest_03_13,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_13
17DW_EliteTarotChest_03_14,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_14
17DW_EliteTarotChest_03_15,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_15
17DW_EliteTarotChest_03_16,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_16
17DW_EliteTarotChest_03_17,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_17
17DW_EliteTarotChest_03_18,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_18
17DW_EliteTarotChest_03_19,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_19
17DW_EliteTarotChest_03_20,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_20
17DW_EliteTarotChest_03_21,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_21
17DW_EliteTarotChest_03_22,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_22
17DW_EliteTarotChest_03_23,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_23
17DW_EliteTarotChest_03_24,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_24
17DW_EliteTarotChest_01_12_24,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_01_12_24
17DW_EliteTarotChest_01,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_01
17DW_EliteTarotChest_01_16,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_01_16
17DW_EliteTarotChest_01_12_06,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_01_12_06
17DW_EliteTarotChest_16_12,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_16_12
Catacombs_SpecialKey_01,,,Catacombs_SpecialKey_01,Catacombs_Special_Key,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,
Catacombs_SpecialChest_01,slices/POIs/LootContainers/Abandoned_ELITE_T5_Chest.dynamicslice,slices/POIs/LootContainers/Abandoned_ELITE_T5_Chest.dynamicslice,Catacombs_SpecialChest_01,Catacombs_Special_Chest_01,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,
MSQ_18018_WerebearChest,slices/POIs/LootContainers/Abandoned_T3_L_chest.dynamicslice,slices/POIs/LootContainers/Abandoned_T3_L_loot.dynamicslice,MSQ_18018_WerebearChest,ContainerLootLarge,0.25,3,1,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration01,Loot.Chest_big_open01,4,@LootContainer_SuppliesLarge_DisplayName,,,,,,,,,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_loot,Play_Gather_Interact_LootLarge,,
17DW_PreAncientStoneTomb_A,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration01,Loot.GlyphChest_big_open1,6,@LootContainer_StoneTomb_DisplayName,false,,,,,,,slices\WorldEvents\Dunwood\Worldevent_IO_PreAncientStoneTomb_A.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,
17DW_ArcanaLock_Chest_13_07_22,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_13_07_22
17DW_ArcanaLock_Chest_04_19,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_04_19
17DW_ArcanaLock_Chest_12_03_08,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_12_03_08
17DW_ArcanaLock_Chest_02_15_09,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_02_15_09
17DW_ArcanaLock_Chest_08_20,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_08_20
17DW_ArcanaLock_Chest_05_21_16,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_05_21_16
17DW_ArcanaLock_Chest_14_23,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_14_23
17DW_ArcanaLock_Chest_01_17_10,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_01_17_10
17DW_ArcanaLock_Chest_07_18,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_07_18
17DW_ArcanaLock_Chest_11_03_22,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_11_03_22
17DW_ArcanaLock_Chest_04_16,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_04_16
17DW_ArcanaLock_Chest_07_24_13,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_07_24_13
17DW_ArcanaLock_Chest_15_04_21,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_15_04_21
17DW_ArcanaLock_Chest_10_23,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_10_23
17DW_ArcanaLock_Chest_06_18_12,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_06_18_12
17DW_ArcanaLock_Chest_01_14,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_01_14
17DW_ArcanaLock_Chest_08_20_05,,,LootLargeT3ElitePOI,BrimstoneGlyphLockChests,0.25,3,4,loot_container,Play_Gather_Chest_Large,cFX_Loot.Chest_Big_Celebration02,Loot.GlyphChest_big_open1,6,@LootContainer_Elite_Tarot_DisplayName,false,-0.5,,,,,,slices\WorldEvents\Dunwood\Gimmicks\ArcanaTarot\ArcanaTarot_PuzzleChest\WorldEvent_IO_ArcanaTarotChest_ELITE_T5_Master.dynamicslice,loot_container,loot_container,,,,,Play_Loot_Small_Idle,Stop_Loot_Small_Idle,gather_interact_quest,Play_Gather_Interact_AncientChest,,17DW_ArcanaLock_Chest_08_20_05
