TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
09A_M10_DefeatElite2_Failsafe,TaskKillContribution,,,1,,,,,,,,,,,,,,,,,,,FL_Gorilla_Lightning_named_09FL07,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M10_WhisperPlant_Nyhart,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_WhisperPlant_Nyhart,,,09A_WhisperPlant_Nyhart_Interact,,,,,,,,,,,,,,,,,,,,@09A_Task_WhisperPlant,,9023.9 1795 41,,,,,,,,,,,,,,,,,
09A_M11_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_M11_Container_Reset,09A_M11_Container_0,09A_M11_Container_1_FailsafeCheck,09A_M11_LockTrialAchievement,09A_M11_Container_2
09A_M11_Container_Reset,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M11_LockTrialAchievement_Reset,,,,
09A_M11_LockTrialAchievement_Reset,TaskLockAchievement,,,1,09A_M11_MammothTrialActive,,,,,,,QuestMammoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M11_Container_0,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M11_GoToMammoth,09A_M11_WhisperPlant_Mammoth,09A_M11_UnlockTrialAchievement1,,
09A_M11_GoToMammoth,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M11_P1,@09A_M11_Task_GoToMammoth,,9456 1955 70,,,true,,,,,,,,,,,,,,
09A_M11_WhisperPlant_Mammoth,TaskGameEvent,,,1,09A_WhisperPlant_Mammoths,,,,,,,,,,,,,,,IO_09A_WhisperPlant_Mammoths,,,09A_WhisperPlant_Mammoths_Interact,,,,,,,,,,,,,,,,,,,,@09A_Task_WhisperPlant,,9444.452 1957.016 70.295,,,,,,,,,,,,,,,,,
09A_M11_UnlockTrialAchievement1,TaskUnlockAchievement,,,1,09A_M11_MammothTrialActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M11_Container_1_FailsafeCheck,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M11_CheckAchievement,09A_M11_Container_1,,,
09A_M11_CheckAchievement,TaskAchievement,,,1,09A_M11_MammothTrialComplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M11_Container_1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458.394 1956.434 70.842,1,,true,,,,,,,,,,09A_M11_TalkToMammothAmbush,09A_M11_DefeatMammoth,09A_M11_UnlockTrialAchievement2,,
09A_M11_TalkToMammothAmbush,TaskTriggerArea,,,1,,,,,,,,QuestMammoth,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M11_P2,@09A_M11_Task_TalkToMammothAmbush,,9491 1965.4 63,,,true,,,,,,,,,,,,,,
09A_M11_DefeatMammoth,TaskKillContribution,,,1,,,,,,,,QuestMammoth,,,,,,,,,,,Mammoth_Boss_MSQ_FirstLight,,,,,,,,,,,,,,,,,,,,@09A_M11_Task_DefeatMammoth,,,,,,,,,,,,,,,,,,,
09A_M11_UnlockTrialAchievement2,TaskUnlockAchievement,,,1,09A_M11_MammothTrialComplete,,,,,,,QuestMammoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M11_LockTrialAchievement,TaskLockAchievement,,,1,09A_M11_MammothTrialActive,,,,,,,QuestMammoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M11_Container_2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_M11_Task_Container_01,,,,,,,,,,,,,,,09A_M11_UnlockTaurusSwap,09A_M11_LockTaurusSwap,09A_M11_TalkToShirzad,09A_M11_TalkToTaurus,09A_M11_UnlockMorgaineSwapBackup
09A_M11_UnlockTaurusSwap,TaskUnlockAchievement,,,1,SwapActive_09A_Taurus_GP_On,,,,,,,QuestMammoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M11_LockTaurusSwap,TaskLockAchievement,,,1,SwapActive_09A_Taurus_On,,,,,,,QuestMammoth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M11_TalkToShirzad,TaskConversationTopic,,,1,09A_Shirzad,,,,,,,,,,,,,,,,09A_M11_Topic_Shirzad,,,,,,,,,,,,,,,,,,,,,,@09A_M11_Task_TalkToShirzad,,,,,,,,,,,,,,,,,,,
09A_M11_TalkToTaurus,TaskConversationTopic,,,1,09A_Taurus_GP,,,,,,,,,,,,,,,,09A_M11_Topic_Taurus,,,,,,,,,,,,,,,,,,,,,,@09A_M11_Task_TalkToTaurus,,,,,,,,,,,,,,,,,,,
09A_M11_UnlockMorgaineSwapBackup,TaskUnlockAchievement,,,,SwapActive_09A_Morgaine_WC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_M12_Container_Reset,09A_M12_Container_1,09A_M12_Container_2_FailsafeCheck,09A_M12_Container_SwapEnd,
09A_M12_Container_Reset,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M12_LockTrialAchievement_Reset,,,,
09A_M12_LockTrialAchievement_Reset,TaskLockAchievement,,,1,09A_M12_MedusaTrialActive,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_Container_1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M12_LockTaurusSwap,09A_M12_GoToPOI,09A_M12_WhisperPlant_Medusa,09A_M12_ReachLair,09A_M12_UnlockTrialAchievement1
09A_M12_LockTaurusSwap,TaskLockAchievement,,,1,SwapActive_09A_Taurus_GP_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_GoToPOI,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M12_1,@09A_M12_Task_GoToHortusGorgon,,8695.08 1507.84 198.13,,,true,,,,,,,,,,,,,,
09A_M12_WhisperPlant_Medusa,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_WhisperPlant_Medusa,,,09A_WhisperPlant_Medusa_Interact,,,,,,,,,,,,,,,,,,,,@09A_Task_WhisperPlant,,8680.3584 1500.953 198.556,,,,,,,,,,,,,,,,,
09A_M12_ReachLair,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M12_2,@09A_M12_Task_ReachLair,,8662.648 1393.14 203.6426,,,true,,,,,,,,,,,,,,
09A_M12_UnlockTrialAchievement1,TaskUnlockAchievement,,,1,09A_M12_MedusaTrialActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_Container_2_FailsafeCheck,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M12_CheckAchievement,09A_M12_Container_2,,,
09A_M12_CheckAchievement,TaskAchievement,,,1,09A_M12_MedusaTrialComplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_Container_2,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M12_Container_2a,09A_M12_LoadingDelay,09A_M12_EnterArena,09A_M12_LeaveLoadVolume,09A_M12_Container_3
09A_M12_Container_2a,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M12_GameMode_Medusa,09A_M12_GameEvent_Dummy,,,
09A_M12_GameMode_Medusa,TaskGameMode,,1,1,,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@09A_M12_Task_EnterArena,,,,,,,,,,,,,,,,,,,
09A_M12_GameEvent_Dummy,TaskGameEvent,,,1,,,,,,,,,,,,,,,,IO_09A_WhisperPlant_Medusa,,,09A_M12_TaurusStatue_Interact,,,,,,,,,,,,,,,,,,,,,,8658.41 1396.17 204.78,1,,true,,,,,,,,,,,,,,
09A_M12_LoadingDelay,TaskTimer,,,1,,,,,,,,QuestMedusa,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_EnterArena,TaskTriggerArea,,,1,,,,,,,,QuestMedusa,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M12_3,@09A_M12_Task_EnterArena,,8658.41 1396.17 204.78,,,,,,,,,,,,,,,,,
09A_M12_LeaveLoadVolume,TaskTriggerArea,,,1,,,,,,,,QuestMedusa,,,,,,,,,,Leave,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M12_3,@09A_M12_Task_EnterArena,,8647.45 1404.08 203.9,,,,,,,,,,,,,,,,,
09A_M12_Container_3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8634.76 1413 203.6,1,,true,,,,,,,,,,09A_M12_CinematicAchievement,09A_M12_DefeatMedusa,09A_M12_DefeatMedusaAchievement,09A_M12_SaveTaurus,09A_M12_Container_4
09A_M12_CinematicAchievement,TaskUnlockAchievement,,,1,09A_Cinematic_MinotaurMedusa_Unlock,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_DefeatMedusa,TaskKillContribution,,,1,,,,,,,,QuestMedusa,,,,,,,,,,,FL_Medusa,,,,,,,,,,,,,,,,,,,,@09A_M12_Task_DefeatMedusa,,8634.76 1413 203.6,,,,,,,,,,,,,,,,,
09A_M12_DefeatMedusaAchievement,TaskUnlockAchievement,,,1,09A_M12_MedusaDefeated,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_SaveTaurus,TaskGameEvent,,,1,09A_M12_TaurusStatue,,,,,,,QuestMedusa,,,,,,,,IO_09A_M12_TaurusStatue,,,09A_M12_TaurusStatue_Interact,,,,,,,,,,,,,,,,,,,,@09A_M12_Task_SaveTaurus,,,,,,,,,,,,,,,,,,,
09A_M12_Container_4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8658.8 1391.5 203.6,1,,true,,,,,,,,,,09A_M12_UnlockTaurusSwap,09A_M12_TalkToTaurus,09A_M12_Container_TrialExit,,
09A_M12_UnlockTaurusSwap,TaskUnlockAchievement,,,1,SwapActive_09A_Taurus_HG_On,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_TalkToTaurus,TaskConversationTopic,,,1,09a_Taurus_HG,,,,,,,QuestMedusa,,,,,,,,,09a_M12_Topic_Taurus,,,,,,,,,,,,,,,,,,,,,,@09A_M12_Task_TalkToTaurus,,8658.8 1391.5 203.6,,,,,,,,,,,,,,,,,
09A_M12_Container_TrialExit,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M12_TriggerArea_TrialExit,09A_M12_DummyPin_TrialExit,,,
09A_M12_TriggerArea_TrialExit,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M12_TrialExit,@09A_M12_TrialExit,,,,,,,,,,,,,,,,,,,
09A_M12_DummyPin_TrialExit,TaskTriggerArea,,,1,,,,,,,,QuestMedusa,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,,,,8656.4492 1397.375 204.0,1,,true,,,,,,,,,,,,,,
09A_M12_Container_SwapEnd,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M12_UnlockTrialAchievement2,09A_M12_LockTrialAchievement,09A_M12_LockTrahernSwap,09A_M12_UnlockTrahernSwap,
09A_M12_UnlockTrialAchievement2,TaskUnlockAchievement,,,1,09A_M12_MedusaTrialComplete,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_LockTrialAchievement,TaskLockAchievement,,,1,09A_M12_MedusaTrialActive,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_UnlockTrahernSwap,TaskUnlockAchievement,,,1,SwapActive_09A_Trahern_HG_On,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M12_LockTrahernSwap,TaskUnLockAchievement,,,1,SwapActive_09A_Trahern_WC_Off,,,,,,,QuestMedusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M13_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_M13_LockMorgaineSwap,09A_M13_UnlockMorgaineSwap,09A_M13_Container_1,09A_M13_DefenseAchievement,09A_M13_Container_2
09A_M13_LockMorgaineSwap,TaskLockAchievement,,,1,SwapActive_09A_Morgaine_WC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M13_UnlockMorgaineSwap,TaskUnlockAchievement,,,1,SwapActive_09A_Morgaine_SE_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M13_Container_1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M13_WhisperPlant_Scalefang,09A_M13_GoToChurch,09A_M13_TalkToMorgaine,09A_M13_PlaceStaff,
09A_M13_WhisperPlant_Scalefang,TaskGameEvent,,,1,09A_WhisperPlant_ScalefangEnclave,,,,,,,,,,,,,,,IO_09A_WhisperPlant_ScalefangEnclave,,,09A_WhisperPlant_ScalefangEnclave_Interact,,,,,,,,,,,,,,,,,,,,@09A_Task_WhisperPlant,,8365 1386,,,,,,,,,,,,,,,,,
09A_M13_GoToChurch,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M13_P1,@09A_M13_Task_GoToChurch,,8346 1387 278,,,true,,,,,,,,,,,,,,
09A_M13_TalkToMorgaine,TaskConversationTopic,,,1,09A_Morgaine_SE,,,,,,,,,,,,,,,,09A_M13_Topic_Morgaine,,,,,,,,,,,,,,,,,,,,,,@09A_M13_Task_TalkToMorgaine,,,,,,,,,,,,,,,,,,,
09A_M13_PlaceStaff,TaskGatherCyclicState,,0,1,Cyclic_09A_M13_ArcaneRitual,,0,,,,,,,,,,,,,IO_Cyclic_09A_M13_ArcaneRitual,,,,,,,,,,,,,,,,,,,,,,,@09A_M13_Task_PlaceStaff,,,,,,,Cyclic_09A_M13_ArcaneRitual,0,,,,,,,,,,,
09A_M13_DefenseAchievement,TaskUnlockAchievement,,,1,09A_M13_DefenseComplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M13_TakeStaff,TaskGatherCyclicState,,0,1,Cyclic_09A_M13_ArcaneRitual,,1,,,,,,,,,,,,,IO_Cyclic_09A_M13_ArcaneRitual,,,,,,,,,,,,,,,,,,,,,,,@09A_M13_Task_TakeStaff,,,,true,,,Cyclic_09A_M13_ArcaneRitual,1,,,,,,,,,,,
09A_M13_Container_2,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M13_TakeStaff,09A_M13_LockTrahernSwap,09A_M13_UnlockTrahernSwap,09A_M14_S17_SwapActive_Cannon_Unbuilt_On,
09A_M13_LockTrahernSwap,TasklockAchievement,,,1,SwapActive_09A_Trahern_HG_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M13_UnlockTrahernSwap,TaskUnlockAchievement,,,1,SwapActive_09A_Trahern_SE_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_S17_SwapActive_Cannon_Unbuilt_On,TaskUnlockAchievement,,,,SwapActive_09A_S17_Cannon_Unbuilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_Container_Main,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09A_M14_Reset_Container,09A_M14_Container_2,09A_M14_Container_3,09A_M14_Container_4,09A_M14_Container_5
09A_M14_Reset_Container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M14_UnlockTrahernSwapOn,09A_M14_ArtemisAscension_IGC_Preload_Reset,09A_M14_ArtemisAscension_IGC_Unlocked_Reset,09A_M14_ArtemisAscension_IGC_Watched_Reset,09A_M14_Container_1
09A_M14_UnlockTrahernSwapOn,TaskUnlockAchievement,,,1,SwapActive_09A_Trahern_SE_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_ArtemisAscension_IGC_Preload_Reset,TaskLockAchievement,,,1,09A_MSQ_14_ArtemisAscension_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_ArtemisAscension_IGC_Unlocked_Reset,TaskLockAchievement,,,1,09A_Cinematic_ArtemisAscension_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_ArtemisAscension_IGC_Watched_Reset,TaskLockAchievement,,,1,09A_MSQ_14_ArtemisAscension_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_Container_1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M14_LeaveChurch1,09A_M14_LeaveChurch2,09A_M14_TalkToTrahern1,09A_M14_Container_1_1,
09A_M14_LeaveChurch1,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M14_P1,@09A_M14_Task_LeaveChurch1,,8349 1348 279,,,true,,,,,,,,,,,,,,
09A_M14_LeaveChurch2,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M14_P2,@09A_M14_Task_LeaveChurch2,,8325 1363 285,,,true,,,,,,,,,,,,,,
09A_M14_TalkToTrahern1,TaskConversationTopic,,,1,09A_Trahern_SE,,,,,,,,,,,,,,,,09A_M14_Topic_Trahern1,,,,,,,,,,,,,,,,,,,,,,@09A_M14_Task_TalkToTrahern1,,,,,,,,,,,,,,,,,,,
09A_M14_Container_1_1,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M14_LockMorgaineSwap,09A_M14_UnlockMorgaineSwap,,,
09A_M14_LockMorgaineSwap,TaskLockAchievement,,,1,SwapActive_09A_Morgaine_SE_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_UnlockMorgaineSwap,TaskUnlockAchievement,,,1,SwapActive_09A_Morgaine_LC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_Container_2,PartialTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M14_HarvestSeed,09A_M14_PinTrigger,,,
09A_M14_HarvestSeed,TaskGameEvent,,,1,09A_M14_SeedBulb,,,,,,,,,,,,,,,IO_09A_M14_SeedBulb,,,09A_M14_SeedBulb_Interact,,,,,,,,,,,,,,,,,,,,@09A_M14_Task_HarvestSeed,,,,true,,,,,,,,,,,,,,,
09A_M14_PinTrigger,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M14_P3,,,8350.22 1354.73 320,1,,true,,,,,,,,,,,,,,
09A_M14_Container_3,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M14_TalkToTrahern2,09A_M14_UnlockTrahernSwap,09A_M14_GoToLightsCrown,09A_M14_GoToLightsCrown2,09A_M14_WhisperPlant_LightsCrown
09A_M14_TalkToTrahern2,TaskConversationTopic,,,1,09A_Trahern_SE,,,,,,,,,,,,,,,,09A_M14_Topic_Trahern2,,,,,,,,,,,,,,,,,,,,,,@09A_M14_Task_TalkToTrahern2,,,,,,,,,,,,,,,,,,,
09A_M14_UnlockTrahernSwap,TaskUnlockAchievement,,,1,SwapActive_09A_Trahern_LC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_GoToLightsCrown,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M14_P4,@09A_M14_Task_GoToLightsCrown,,8612.55 1282.87 204.34,,,true,,,,,,,,,,,,,,
09A_M14_GoToLightsCrown2,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M14_P5,@09A_M14_Task_GoToLightsCrown,,8593.55 1217.87 222.51,,,true,,,,,,,,,,,,,,
09A_M14_WhisperPlant_LightsCrown,TaskGameEvent,,,1,09A_WhisperPlant_ScalefangEnclave,,,,,,,,,,,,,,,IO_09A_WhisperPlant_LightsCrown,,,09A_WhisperPlant_LightsCrown_Interact,,,,,,,,,,,,,,,,,,,,@09A_Task_WhisperPlant,,8573.53 1206.99,,,,,,,,,,,,,,,,,
09A_M14_Container_4,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M14_Container_4A,09A_M14_TalkToMorgaine,,,
09A_M14_ArtemisAscension_IGC_Preload,TaskUnlockAchievement,,,1,09A_MSQ_14_ArtemisAscension_IGC_Preload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_Container_4A,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M14_ArtemisAscension_IGC_Preload,09A_M14_GoViewCinematic,09A_M14_CinematicAchievement,09A_M14_ArtemisAscension_IGC_Cinematic_Timer,09A_M14_ArtemisAscension_IGC_Watched
09A_M14_GoViewCinematic,TaskTriggerArea,,,1,,,,,,,,,,,,,,,,,,Enter,,,,,,,,,,,,,,,,,,,,TriggerVol_09A_M14_P6,@09A_M14_Task_GoViewCinematic,,8586.640 1155.463 215.49,,,true,,,,,,,,,,,,,,
09A_M14_ArtemisAscension_IGC_Cinematic_Timer,TaskCutsceneComplete,,,1,09A_MSQ_14_ArtemisAscension_IGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_CinematicAchievement,TaskUnlockAchievement,,,1,09A_Cinematic_ArtemisAscension_Unlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_ArtemisAscension_IGC_Watched,TaskUnlockAchievement,,,1,09A_MSQ_14_ArtemisAscension_IGC_Watched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
09A_M14_TalkToMorgaine,TaskConversationTopic,,,1,09A_Morgaine_LC,,,,,,,,,,,,,,,,09A_M14_Topic_Morgaine,,,,,,,,,,,,,,,,,,,,,,@09A_M14_Task_TalkToMorgaine,,8481 1145,,,,,,,,,,,,,,,,,
09A_M14_Container_5,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,09A_M14_LockTrahernSwap,09A_M14_TalkToTrahern3,09A_M14_PlaceStaff,09A_M14_TaskTimer,09A_M14_TakeStaff
09A_M14_LockTrahernSwap,TaskLockAchievement,,,1,SwapActive_09A_Trahern_SE_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
