TaskID,Type,FailOnCondition,StayActive,RequiredLevel,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
0923_0101_d_01_TaskFishingHotspotAny,TaskFishingHotspotAny,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0923_0101_d_01_TaskFishingHotspotAny,,9087 2802 52,,,,,,,,,,,,,,,,,
1223_0101_d_00_container_FQ05,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223_0101_d_01_TaskFishingCatchAnyFish,,,,
1223_0101_d_01_TaskFishingCatchAnyFish,TaskFishingCatchAnyFish,,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1223_0101_d_01_TaskFishingCatchAnyFish,,,,,,,,,,,,,,,,,,,
1023_0101_d_00_container_FQ06,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023_0101_d_01_TaskFishingCatchLength,,,,
1023_0101_d_01_TaskFishingCatchLength,TaskFishingCatchLength,,1,,8,,,,,,,,,,true,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,@1023_0101_d_01_TaskFishingCatchLength,,,,,,,,,,,,,,,,,,,
0223_0101_d_00_container_FQ07,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0223_0101_d_00_squid_container_FQ07,0223_0101_d_00_barbedCatfish_container_FQ07,,,
0223_0101_d_00_squid_container_FQ07,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0223_0101_d_01_TaskFishingCatchFish,0223_0101_d_01_TaskHaveItems,,,
0223_0101_d_01_TaskFishingCatchFish,TaskFishingCatchFish,,,,1,0223_0101_HookedSquid,,100,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0223_0101_d_01_TaskFishingCatchFish,,,,,,,,,,,,,,,,,,,
0223_0101_d_01_TaskHaveItems,TaskHaveItems,,1,,1,SquidInkT1,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0223_0101_d_01_TaskHaveItems,,,,,,,,,,,,,,,,,,,
0223_0101_d_00_barbedCatfish_container_FQ07,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0223_0101_d_02_TaskFishingCatchFish,0223_0101_d_02_TaskHaveItems,,,
0223_0101_d_02_TaskFishingCatchFish,TaskFishingCatchFish,,,,1,0223_0101_BarbedCatfish,,100,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0223_0101_d_02_TaskFishingCatchFish,,,,,,,,,,,,,,,,,,,
0223_0101_d_02_TaskHaveItems,TaskHaveItems,,1,,1,CatfishWhiskersT1,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0223_0101_d_02_TaskHaveItems,,,,,,,,,,,,,,,,,,,
1323_0101_d_00_container_FQ08,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323_0101_d_01_TaskFishingCatchFish,,,,
1323_0101_d_01_TaskFishingCatchFish,TaskFishingCatchFish,,1,,3,1323_0101_SlimyBoot,,50,,true,13,,,,true,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,@1323_0101_d_01_TaskFishingCatchFish,,,,,,,,,,,,,,,,,,,
1523_0101_d_00_container_FQ09,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523_0101_d_01_TaskFishingCatchFish,1523_0101_d_02_TaskFishingCatchFish,,,
1523_0101_d_01_TaskFishingCatchFish,TaskFishingCatchFish,,1,,1,FishingHeadedHammerT2,,30,,,,,,,true,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,@1523_0101_d_01_TaskFishingCatchFish,,,,,,,,,,,,,,,,,,,
1523_0101_d_02_TaskFishingCatchFish,TaskFishingCatchFish,,1,,1,FishingFishSwordT2,,30,,,,,,,true,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,@1523_0101_d_02_TaskFishingCatchFish,,,,,,,,,,,,,,,,,,,
1123_0101_d_00_container_FQ10,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123_0101_d_01_TaskFishingCatchFish,,,,
1123_0101_d_01_TaskFishingCatchFish,TaskFishingCatchFish,,1,,1,FishingTreasureChestT3,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@1123_0101_d_01_TaskFishingCatchFish,,,,,,,,,,,,,,,,,,,
1424_0101_d_00_container_FQ11,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424_0101_d_01_TaskFishingCatchFish,,,,
1424_0101_d_01_TaskFishingCatchFish,TaskFishingCatchFish,,1,,1,1424_0101_AzothTingedFish,,10,,true,14,,,,true,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,@1424_0101_d_01_TaskFishingCatchFish,,,,,,,,,,,,,,,,,,,
0324_0101_d_00_container_FQ12,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0324_0101_d_01_TaskFishingCatchWeight,,,,
0324_0101_d_01_TaskFishingCatchWeight,TaskFishingCatchWeight,,1,,5,,,,,,,,,,true,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,@0324_0101_d_01_TaskFishingCatchWeight,,,,,,,,,,,,,,,,,,,
0724_0101_d_00_container_FQ13,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0724_0101_d_01_TaskFishingCatchFish,,,,
0724_0101_d_01_TaskFishingCatchFish,TaskFishingCatchFish,,1,,1,0724_0101_CorruptionTingedFish,,10,,true,7,,,,true,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,@0724_0101_d_01_TaskFishingCatchFish,,,,,,,,,,,,,,,,,,,
0823_0101_d_00_container_FQ14,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0823_0101_d_01_TaskCatchT1,0823_0101_d_02_TaskCatchT2,0823_0101_d_03_TaskCatchT3,0823_0101_d_04_TaskCatchT4,
0823_0101_d_01_TaskCatchT1,TaskHaveAndReturnItems,,1,,25,FishT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0823_0101_d_01_TaskCatchT1,,,,,,,,,,,,,,,,,,,
0823_0101_d_02_TaskCatchT2,TaskHaveAndReturnItems,,1,,25,FishT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0823_0101_d_02_TaskCatchT2,,,,,,,,,,,,,,,,,,,
0823_0101_d_03_TaskCatchT3,TaskHaveAndReturnItems,,1,,25,FishT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0823_0101_d_03_TaskCatchT3,,,,,,,,,,,,,,,,,,,
0823_0101_d_04_TaskCatchT4,TaskHaveAndReturnItems,,1,,25,FishT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0823_0101_d_04_TaskCatchT4,,,,,,,,,,,,,,,,,,,
0523_0101_d_00_container_FQ15,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0523_0101_d_01_TaskHaveLevel,,,,
0523_0101_d_01_TaskHaveLevel,TaskHaveLevel,,1,,100,Fishing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0523_0101_d_01_TaskHaveLevel,,,,,,,,,,,,,,,,,,,
0699_0101_d_00_container_Barkimedes,ConsecutiveTaskContainer,,,,,,,,,,,amrine_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0699_0101_d_01_TaskGoToPOI,,,,,,,,,,,,,,0699_0101_d_01_TaskGoToPOI,0699_0101_d_01a_container_tasks,,,
0699_0101_d_01_TaskGoToPOI,TaskGameMode,,1,,1,,,,,,,amrine_dungeon,DungeonAmrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0699_0101_d_01_TaskGoToPOI,,,,,,,,,,,,,,,,,,,
0699_0101_d_01a_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0699_0101_d_02_TaskGatherBones,,,,
0699_0101_d_02_TaskGatherBones,TaskHaveAndReturnItems,,1,,5,0699_0101_SucculentBone,Withered_Brute_DG_Windsward_00,100,,,,,DungeonAmrine,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0699_0101_d_02_TaskGatherBones,,,,,,,,,,,,,,,,,,,
0699_0101_d_03_TaskFinish,TaskKillContribution,,1,,1,,,,,,,,DungeonAmrine,,,,,,,,,,,,Withered_Brute_Named_08,,,,,,,,,,,,,,,,,,,,@0611_0102_d_02_TaskKillSimon,,,,,,,,,,,,,,,,,,,
0699_0102_d_00_container_Barkimedes2,ConsecutiveTaskContainer,,,,,,,,,,,shattered_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0699_0102_d_01_TaskGoToPOI,,,,,,,,,,,,,,0699_0102_d_01_TaskGoToPOI,0699_0102_d_01a_container_tasks,,,
0699_0102_d_01_TaskGoToPOI,TaskGameMode,,1,,1,,,,,,,shattered_dungeon,DungeonShatteredObelisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0699_0102_d_01_TaskGoToPOI,,,,,,,,,,,,,,,,,,,
0699_0102_d_01a_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0699_0102_d_02_TaskGatherEnchantedBones,0699_0102_d_03_TaskGatherEnchantedBones,0699_0102_d_04_TaskGatherEnchantedBones,,
0699_0102_d_02_TaskGatherEnchantedBones,TaskHaveAndReturnItems,,1,,1,0699_0102_EnchantedBone,AncientGuardian_Javelineer_Named_DG_Everfall_00,100,,,,,DungeonShatteredObelisk,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0699_0102_d_02_TaskGatherEnchantedBones,,764.357 486.567 313.133,,,,,,,,,,,,,,,,,
0699_0102_d_03_TaskGatherEnchantedBones,TaskHaveAndReturnItems,,1,,1,0699_0102_EnchantedBone1,AncientGuardian_Javelineer_Named_DG_Everfall_01,100,,,,,DungeonShatteredObelisk,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0699_0102_d_02_TaskGatherEnchantedBones,,554.391 614.224 320.069,,,,,,,,,,,,,,,,,
0699_0102_d_04_TaskGatherEnchantedBones,TaskHaveAndReturnItems,,1,,1,0699_0102_EnchantedBone2,AncientGuardian_Mage_Named_DG_Everfall_01,100,,,,,DungeonShatteredObelisk,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0699_0102_d_02_TaskGatherEnchantedBones,,554.391 614.224 320.069,,,,,,,,,,,,,,,,,
0699_0102_d_05_TaskFinish,TaskKillContribution,,1,,1,,,,,,,,DungeonShatteredObelisk,,,,,,,,,,,,AncientGuardian_Heavy_Boss_Named_DG_Everfall_00,,,,,,,,,,,,,,,,,,,,@0411_0414_d_02_task_KillRegent,,,,,,,,,,,,,,,,,,,
0699_0103_d_00_container_BarkimedesPup,ConsecutiveTaskContainer,,,,,,,,,,,amrine_dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0699_0103_d_01_TaskGoToPOI,,,,,,,,,,,,,,0699_0103_d_01_TaskGoToPOI,0699_0103_d_01a_container_tasks,,,
0699_0103_d_01_TaskGoToPOI,TaskGameMode,,1,,1,,,,,,,amrine_dungeon,DungeonAmrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0699_0101_d_01_TaskGoToPOI,,,,,,,,,,,,,,,,,,,
0699_0103_d_01a_container_tasks,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0699_0103_d_02_TaskGatherBones,,,,
0699_0103_d_02_TaskGatherBones,TaskHaveAndReturnItems,,1,,5,0699_0101_SucculentBone,Withered_Brute_DG_Windsward_00,100,,,,,DungeonAmrine,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@0699_0101_d_02_TaskGatherBones,,901.803 800.823 145.279,,,,,,,,,,,,,,,,,
0699_0103_d_03_TaskFinish,TaskKillContribution,,1,,1,,,,,,,,DungeonAmrine,,,,,,,,,,,,Withered_Brute_Named_08,,,,,,,,,,,,,,,,,,,,@0611_0102_d_02_TaskKillSimon,,,,,,,,,,,,,,,,,,,
