TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,UseGlobalStorage,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_S_0567_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_0567_leg_A_task,FM_S_0567_leg_B_task,FM_S_0567_leg_C_task,,
FM_S_0567_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_19_05,,,100,,true,,AE_Elite_50119,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0567_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_20_05,,,100,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_0567_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_21_05,,,100,,true,,Lost_Elite_Fort_50131,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0561_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0561_tasks_first_container,M_ReturnToGiver,,,
FM_C_0561_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0561_leg_A_task,FM_C_0561_leg_B_task,FM_C_0561_leg_C_task,,
FM_C_0561_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_1_05,,,100,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0561_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_2_05,,,100,,true,,AE_Cave_50120,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0561_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_3_05,,,100,,true,,shipwreck_50104,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0562_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0562_tasks_first_container,M_ReturnToGiver,,,
FM_C_0562_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0562_leg_A_task,FM_C_0562_leg_B_task,FM_C_0562_leg_C_task,,
FM_C_0562_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_4_05,,,100,,true,,Flooded_Ruins_50125,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0562_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_5_05,,,100,,true,,Overgrown_Village_50133,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0562_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_6_05,,,100,,true,,abandoned_fishing_village_50106,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0563_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0563_tasks_first_container,M_ReturnToGiver,,,
FM_C_0563_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0563_leg_A_task,FM_C_0563_leg_B_task,FM_C_0563_leg_C_task,,
FM_C_0563_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_7_05,,,100,,true,,Bayou_Village_50126,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0563_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_8_05,,,100,,true,,shipwreck_50102,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0563_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_9_05,,,100,,true,,Glowing_Swamp_50132,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0564_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0564_tasks_first_container,M_ReturnToGiver,,,
FM_C_0564_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0564_leg_A_task,FM_C_0564_leg_B_task,FM_C_0564_leg_C_task,,
FM_C_0564_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_10_05,,,100,,true,,Bayou_Village_50126,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0564_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_11_05,,,100,,true,,Flooded_Ruins_50127,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0564_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_12_05,,,100,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0565_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0565_tasks_first_container,M_ReturnToGiver,,,
FM_C_0565_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0565_leg_A_task,FM_C_0565_leg_B_task,FM_C_0565_leg_C_task,,
FM_C_0565_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_13_05,,,100,,true,,Lighthouse_Base_50129,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0565_leg_B_task,TaskHaveAndReturnItems,,,3,FM_loot_item_14_05,,,100,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0565_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_15_05,,,100,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0566_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0566_tasks_first_container,M_ReturnToGiver,,,
FM_C_0566_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0566_leg_A_task,FM_C_0566_leg_B_task,FM_C_0566_leg_C_task,,
FM_C_0566_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_16_05,,,100,,true,,Glowing_Swamp_50124,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0566_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_17_05,,,100,,true,,shipwreck_50102,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0566_leg_C_task,TaskHaveAndReturnItems,,,3,FM_loot_item_18_05,,,100,,true,,Lighthouse_Ruins_50128,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0567_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_0567_tasks_first_container,M_ReturnToGiver,,,
FM_C_0567_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_0567_leg_A_task,FM_C_0567_leg_B_task,FM_C_0567_leg_C_task,,
FM_C_0567_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_19_05,,,100,,true,,AE_Elite_50119,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0567_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_20_05,,,100,,true,,Lost_Elite_City_50130,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_0567_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_21_05,,,100,,true,,Lost_Elite_Fort_50131,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_H_01_tasks_first_container,M_ReturnToGiver,,,
FM_05_H_01_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_H_01_leg_A_task,FM_05_H_01_leg_B_task,FM_05_H_01_leg_C_task,,
FM_05_H_01_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_1_05,Mountain_Lion_05WC02,100,,,true,,reekwater2,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_01_leg_B_task,TaskGatherAndReturnItems,,,1,FM_hunt_item_2_05,Wolf_Alpha_05WC01,100,,,true,,reekwater1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_01_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_3_05,Elk_Doe_05WC06,100,,,true,,reekwater6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_H_02_tasks_first_container,M_ReturnToGiver,,,
FM_05_H_02_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_H_02_leg_A_task,FM_05_H_02_leg_B_task,FM_05_H_02_leg_C_task,,
FM_05_H_02_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_4_05,Goat_Mountain_05WC03,100,,,true,,reekwater3,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_02_leg_B_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_5_05,Bison_Strange_05WC04,100,,,true,,reekwater4,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_02_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_6_05,Alligator_Strange_05WC05,100,,,true,,reekwater5,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_H_03_tasks_first_container,M_ReturnToGiver,,,
FM_05_H_03_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_05_H_03_leg_A_task,FM_05_H_03_leg_B_task,FM_05_H_03_leg_C_task,,
FM_05_H_03_leg_A_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_7_05,Bison_Strange_05WC01,100,,,true,,reekwater1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_03_leg_B_task,TaskGatherAndReturnItems,,,1,FM_hunt_item_8_05,BearElemental_05WC06b,100,,,true,,reekwater6,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_H_03_leg_C_task,TaskGatherAndReturnItems,,,3,FM_hunt_item_9_05,Mountain_Lion_05WC07,100,,,true,,reekwater7,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_hunt_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_EXP_01_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_EXP_01_tasks_first_container,FM_05_EXP_01_tasks_sub_container,M_ReturnToGiver,,
FM_05_EXP_01_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,dungeon_reekwater_50146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_EXP_01_leg_A_task,,1,,,,,,,,,,,,FM_05_EXP_01_leg_A_task,,,,
FM_05_EXP_01_leg_A_task,TaskKillContribution,,,4,,,,,,,,dungeon_reekwater_50146,DungeonReekwater00,,true,,,,,,,,,,Skeleton_Archer_DG_Reekwater_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_EXP_01_tasks_sub_container,SimpleTaskContainer,,,,,,,,,,,dungeon_reekwater_50146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_EXP_01_leg_B_task,,1,,,,,,,,,,,,FM_05_EXP_01_leg_B_task,,,,
FM_05_EXP_01_leg_B_task,TaskKillContribution,,,1,,,,,,,,dungeon_reekwater_50146,DungeonReekwater00,,true,,,,,,,,,,Torso_Boss,,,,,,,,,,,,,,,,,,,,@objective_complete_the_expedition,,,,,,,,,,,,,,,,,,,
FM_05_EXP_02_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_EXP_02_tasks_first_container,M_ReturnToGiver,,,
FM_05_EXP_02_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,dungeon_reekwater_50146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_EXP_02_leg_A_task,,1,,,,,,,,,,,,FM_05_EXP_02_leg_A_task,,,,
FM_05_EXP_02_leg_A_task,TaskHaveAndReturnItems,,,3,FM_loot_item_34,,,100,,,,dungeon_reekwater_50146,DungeonReekwater00,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_EXP_03_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_EXP_03_tasks_first_container,FM_05_EXP_03_tasks_sub_container,M_ReturnToGiver,,
FM_05_EXP_03_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,dungeon_reekwater_50146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_EXP_03_leg_A_task,,1,,,,,,,,,,,,FM_05_EXP_03_leg_A_task,,,,
FM_05_EXP_03_leg_A_task,TaskKillContribution,,,3,,,,,,,,dungeon_reekwater_50146,DungeonReekwater00,,true,,,,,,,,,,AncientGuardian_Javelineer_DG_Reekwater_00,,,,,,,,,,,,,,,,,,,,@objective_mission_kill_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_05_EXP_03_tasks_sub_container,SimpleTaskContainer,,,,,,,,,,,dungeon_reekwater_50146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_05_EXP_03_leg_B_task,,1,,,,,,,,,,,,FM_05_EXP_03_leg_B_task,,,,
FM_05_EXP_03_leg_B_task,TaskKillContribution,,,1,,,,,,,,dungeon_reekwater_50146,DungeonReekwater00,,true,,,,,,,,,,Torso_Boss,,,,,,,,,,,,,,,,,,,,@objective_complete_the_expedition,,,,,,,,,,,,,,,,,,,
