LoreID,Type,Title,Subtitle,Body,AchievementId,ParentID,Order,ImagePath,LocationName,LocationXY,AssociatedQuest,Writer,LocNotes,RecordingStatus,LoreNotesLocation
15_RestlessShore_Title_02_04,Default,@15_RestlessShore_Title_02_04,@15_RestlessShore_Subtitle_02_04,@15_RestlessShore_Body_02_04,Lore_unlock_15_RestlessShore_Title_02_04,15_RestlessShore_Chapter_02,4,,,,,,,,
15_RestlessShore_Title_02_05,Default,@15_RestlessShore_Title_02_05,@15_RestlessShore_Subtitle_02_05,@15_RestlessShore_Body_02_05,Lore_unlock_15_RestlessShore_Title_02_05,15_RestlessShore_Chapter_02,5,,,,,,,,
15_RestlessShore_Title_02_06,Default,@15_RestlessShore_Title_02_06,@15_RestlessShore_Subtitle_02_06,@15_RestlessShore_Body_02_06,Lore_unlock_15_RestlessShore_Title_02_06,15_RestlessShore_Chapter_02,6,,,,,,,,
15_RestlessShore_Chapter_06,Chapter,@15_RestlessShore_Chapter_06,,,,Topic_15_RestlessShore,6,,,,,,,,
15_RestlessShore_Title_06_01,Default,@15_RestlessShore_Title_06_01,@15_RestlessShore_Subtitle_06_01,@15_RestlessShore_Body_06_01,Lore_unlock_15_RestlessShore_Title_06_01,15_RestlessShore_Chapter_06,1,,,,,,,,
15_RestlessShore_Title_06_02,Default,@15_RestlessShore_Title_06_02,@15_RestlessShore_Subtitle_06_02,@15_RestlessShore_Body_06_02,Lore_unlock_15_RestlessShore_Title_06_02,15_RestlessShore_Chapter_06,2,,,,,,,,
15_RestlessShore_Chapter_07,Chapter,@15_RestlessShore_Chapter_07,,,,Topic_15_RestlessShore,7,,,,,,,,
15_RestlessShore_Title_07_01,Default,@15_RestlessShore_Title_07_01,@15_RestlessShore_Subtitle_07_01,@15_RestlessShore_Body_07_01,Lore_unlock_15_RestlessShore_Title_07_01,15_RestlessShore_Chapter_07,1,,,,,,,,
15_RestlessShore_Title_07_02,Default,@15_RestlessShore_Title_07_02,@15_RestlessShore_Subtitle_07_02,@15_RestlessShore_Body_07_02,Lore_unlock_15_RestlessShore_Title_07_02,15_RestlessShore_Chapter_07,2,,,,,,,,
03_GreatCleave_Chapter_05,Chapter,@03_GreatCleave_Chapter_05,,,,Topic_03_GreatCleave,5,,,,,,,,
03_GreatCleave_Title_05_01,Default,@03_GreatCleave_Title_05_01,@03_GreatCleave_Subtitle_05_01,@03_GreatCleave_Body_05_01,Lore_unlock_03_GreatCleave_Title_05_01,03_GreatCleave_Chapter_05,1,,,,,,,,
03_GreatCleave_Title_05_02,Default,@03_GreatCleave_Title_05_02,@03_GreatCleave_Subtitle_05_02,@03_GreatCleave_Body_05_02,Lore_unlock_03_GreatCleave_Title_05_02,03_GreatCleave_Chapter_05,2,,,,,,,,
03_GreatCleave_Title_05_03,Default,@03_GreatCleave_Title_05_03,@03_GreatCleave_Subtitle_05_03,@03_GreatCleave_Body_05_03,Lore_unlock_03_GreatCleave_Title_05_03,03_GreatCleave_Chapter_05,3,,,,,,,,
03_GreatCleave_Title_05_04,Default,@03_GreatCleave_Title_05_04,@03_GreatCleave_Subtitle_05_04,@03_GreatCleave_Body_05_04,Lore_unlock_03_GreatCleave_Title_05_04,03_GreatCleave_Chapter_05,4,,,,,,,,
03_GreatCleave_Title_05_05,Default,@03_GreatCleave_Title_05_05,@03_GreatCleave_Subtitle_05_05,@03_GreatCleave_Body_05_05,Lore_unlock_03_GreatCleave_Title_05_05,03_GreatCleave_Chapter_05,5,,,,,,,,
03_GreatCleave_Chapter_06,Chapter,@03_GreatCleave_Chapter_06,,,,Topic_03_GreatCleave,6,,,,,,,,
03_GreatCleave_Title_06_01,Default,@03_GreatCleave_Title_06_01,@03_GreatCleave_Subtitle_06_01,@03_GreatCleave_Body_06_01,Lore_unlock_03_GreatCleave_Title_06_01,03_GreatCleave_Chapter_06,1,,,,,,,,
03_GreatCleave_Title_06_02,Default,@03_GreatCleave_Title_06_02,@03_GreatCleave_Subtitle_06_02,@03_GreatCleave_Body_06_02,Lore_unlock_03_GreatCleave_Title_06_02,03_GreatCleave_Chapter_06,2,,,,,,,,
03_GreatCleave_Chapter_07,Chapter,@03_GreatCleave_Chapter_07,,,,Topic_03_GreatCleave,7,,,,,,,,
03_GreatCleave_Title_07_01,Default,@03_GreatCleave_Title_07_01,@03_GreatCleave_Subtitle_07_01,@03_GreatCleave_Body_07_01,Lore_unlock_03_GreatCleave_Title_07_01,03_GreatCleave_Chapter_07,1,,,,,,,,
03_GreatCleave_Title_07_02,Default,@03_GreatCleave_Title_07_02,@03_GreatCleave_Subtitle_07_02,@03_GreatCleave_Body_07_02,Lore_unlock_03_GreatCleave_Title_07_02,03_GreatCleave_Chapter_07,2,,,,,,,,
11_Mourningdale_Chapter_01,Chapter,@11_Mourningdale_Chapter_01,,,,Topic_11_Mourningdale,1,,,,,,,,
11_Mourningdale_Title_01_01,Default,@11_Mourningdale_Title_01_01,@11_Mourningdale_Subtitle_01_01,@11_Mourningdale_Body_01_01,Lore_unlock_11_Mourningdale_Title_01_01,11_Mourningdale_Chapter_01,1,,,,,,,,
11_Mourningdale_Title_01_02,Default,@11_Mourningdale_Title_01_02,@11_Mourningdale_Subtitle_01_02,@11_Mourningdale_Body_01_02,Lore_unlock_11_Mourningdale_Title_01_01,11_Mourningdale_Chapter_01,2,,,,,,,,
11_Mourningdale_Title_01_03,Default,@11_Mourningdale_Title_01_03,@11_Mourningdale_Subtitle_01_03,@11_Mourningdale_Body_01_03,Lore_unlock_11_Mourningdale_Title_01_01,11_Mourningdale_Chapter_01,3,,,,,,,,
11_Mourningdale_Chapter_02,Chapter,@11_Mourningdale_Chapter_02,,,,Topic_11_Mourningdale,2,,,,,,,,
11_Mourningdale_Title_02_01,Default,@11_Mourningdale_Title_02_01,@11_Mourningdale_Subtitle_02_01,@11_Mourningdale_Body_02_01,Lore_unlock_11_Mourningdale_Title_02_01,11_Mourningdale_Chapter_02,1,,,,,,,,
11_Mourningdale_Title_02_02,Default,@11_Mourningdale_Title_02_02,@11_Mourningdale_Subtitle_02_02,@11_Mourningdale_Body_02_02,Lore_unlock_11_Mourningdale_Title_02_02,11_Mourningdale_Chapter_02,2,,,,,,,,
11_Mourningdale_Title_02_03,Default,@11_Mourningdale_Title_02_03,@11_Mourningdale_Subtitle_02_03,@11_Mourningdale_Body_02_03,Lore_unlock_11_Mourningdale_Title_02_03,11_Mourningdale_Chapter_02,3,,,,,,,,
11_Mourningdale_Chapter_03,Chapter,@11_Mourningdale_Chapter_03,,,,Topic_11_Mourningdale,3,,,,,,,,
11_Mourningdale_Title_03_01,Default,@11_Mourningdale_Title_03_01,@11_Mourningdale_Subtitle_03_01,@11_Mourningdale_Body_03_01,Lore_unlock_11_Mourningdale_Title_03_01,11_Mourningdale_Chapter_03,1,,,,,,,,
11_Mourningdale_Chapter_04,Chapter,@11_Mourningdale_Chapter_04,,,,Topic_11_Mourningdale,4,,,,,,,,
11_Mourningdale_Title_04_01,Default,@11_Mourningdale_Title_04_01,@11_Mourningdale_Subtitle_04_01,@11_Mourningdale_Body_04_01,Lore_unlock_11_Mourningdale_Title_04_01,11_Mourningdale_Chapter_04,1,,,,,,,,
11_Mourningdale_Title_04_02,Default,@11_Mourningdale_Title_04_02,@11_Mourningdale_Subtitle_04_02,@11_Mourningdale_Body_04_02,Lore_unlock_11_Mourningdale_Title_04_02,11_Mourningdale_Chapter_04,2,,,,,,,,
11_Mourningdale_Title_04_03,Default,@11_Mourningdale_Title_04_03,@11_Mourningdale_Subtitle_04_03,@11_Mourningdale_Body_04_03,Lore_unlock_11_Mourningdale_Title_04_03,11_Mourningdale_Chapter_04,3,,,,,,,,
11_Mourningdale_Title_04_04,Default,@11_Mourningdale_Title_04_04,@11_Mourningdale_Subtitle_04_04,@11_Mourningdale_Body_04_04,Lore_unlock_11_Mourningdale_Title_04_04,11_Mourningdale_Chapter_04,4,,,,,,,,
11_Mourningdale_Chapter_05,Chapter,@11_Mourningdale_Chapter_05,,,,Topic_11_Mourningdale,5,,,,,,,,
11_Mourningdale_Title_05_01,Default,@11_Mourningdale_Title_05_01,@11_Mourningdale_Subtitle_05_01,@11_Mourningdale_Body_05_01,Lore_unlock_11_Mourningdale_Title_05_01,11_Mourningdale_Chapter_05,1,,,,,,,,
11_Mourningdale_Title_05_02,Default,@11_Mourningdale_Title_05_02,@11_Mourningdale_Subtitle_05_02,@11_Mourningdale_Body_05_02,Lore_unlock_11_Mourningdale_Title_05_01,11_Mourningdale_Chapter_05,2,,,,,,,,
11_Mourningdale_Title_05_03,Default,@11_Mourningdale_Title_05_03,@11_Mourningdale_Subtitle_05_03,@11_Mourningdale_Body_05_03,Lore_unlock_11_Mourningdale_Title_05_01,11_Mourningdale_Chapter_05,3,,,,,,,,
11_Mourningdale_Title_02_04,Default,@11_Mourningdale_Title_02_04,@11_Mourningdale_Subtitle_02_04,@11_Mourningdale_Body_02_04,Lore_unlock_11_Mourningdale_Title_02_04,11_Mourningdale_Chapter_02,4,,,,,,,,
11_Mourningdale_Title_02_05,Default,@11_Mourningdale_Title_02_05,@11_Mourningdale_Subtitle_02_05,@11_Mourningdale_Body_02_05,Lore_unlock_11_Mourningdale_Title_02_05,11_Mourningdale_Chapter_02,5,,,,,,,,
11_Mourningdale_Chapter_06,Chapter,@11_Mourningdale_Chapter_06,,,,Topic_11_Mourningdale,6,,,,,,,,
11_Mourningdale_Title_06_01,Default,@11_Mourningdale_Title_06_01,@11_Mourningdale_Subtitle_06_01,@11_Mourningdale_Body_06_01,Lore_unlock_11_Mourningdale_Title_06_01,11_Mourningdale_Chapter_06,1,,,,,,,,
11_Mourningdale_Chapter_07,Chapter,@11_Mourningdale_Chapter_07,,,,Topic_11_Mourningdale,7,,,,,,,,
11_Mourningdale_Title_07_01,Default,@11_Mourningdale_Title_07_01,@11_Mourningdale_Subtitle_07_01,@11_Mourningdale_Body_07_01,Lore_unlock_11_Mourningdale_Title_07_01,11_Mourningdale_Chapter_07,1,,,,,,,,
11_Mourningdale_Title_07_02,Default,@11_Mourningdale_Title_07_02,@11_Mourningdale_Subtitle_07_02,@11_Mourningdale_Body_07_02,Lore_unlock_11_Mourningdale_Title_07_02,11_Mourningdale_Chapter_07,2,,,,,,,,
11_Mourningdale_Title_07_03,Default,@11_Mourningdale_Title_07_03,@11_Mourningdale_Subtitle_07_03,@11_Mourningdale_Body_07_03,Lore_unlock_11_Mourningdale_Title_07_03,11_Mourningdale_Chapter_07,3,,,,,,,,
07_ShatteredMountain_Chapter_01,Chapter,@07_ShatteredMountain_Chapter_01,,,,Topic_07_ShatteredMountain,1,,,,,,,,
07_ShatteredMountain_Title_01_01,Default,@07_ShatteredMountain_Title_01_01,@07_ShatteredMountain_Subtitle_01_01,@07_ShatteredMountain_Body_01_01,Lore_unlock_07_ShatteredMountain_Title_01_01,07_ShatteredMountain_Chapter_01,1,,,,,,,,
07_ShatteredMountain_Title_01_02,Default,@07_ShatteredMountain_Title_01_02,@07_ShatteredMountain_Subtitle_01_02,@07_ShatteredMountain_Body_01_02,Lore_unlock_07_ShatteredMountain_Title_01_02,07_ShatteredMountain_Chapter_01,2,,,,,,,,
07_ShatteredMountain_Title_01_03,Default,@07_ShatteredMountain_Title_01_03,@07_ShatteredMountain_Subtitle_01_03,@07_ShatteredMountain_Body_01_03,Lore_unlock_07_ShatteredMountain_Title_01_03,07_ShatteredMountain_Chapter_01,3,,,,,,,,
07_ShatteredMountain_Title_01_04,Default,@07_ShatteredMountain_Title_01_04,@07_ShatteredMountain_Subtitle_01_04,@07_ShatteredMountain_Body_01_04,Lore_unlock_07_ShatteredMountain_Title_01_04,07_ShatteredMountain_Chapter_01,4,,,,,,,,
07_ShatteredMountain_Title_01_05,Default,@07_ShatteredMountain_Title_01_05,@07_ShatteredMountain_Subtitle_01_05,@07_ShatteredMountain_Body_01_05,Lore_unlock_07_ShatteredMountain_Title_01_05,07_ShatteredMountain_Chapter_01,5,,,,,,,,
Topic_00_Legends,Topic,@Topic_00_Legends,,@Topic_Description_00_Legends,,,36,,,,,,,,
00_Legends_Chapter_01,Chapter,@00_Legends_Chapter_01,,,,Topic_00_Legends,1,,,,,,,,
00_Legends_Title_01_01,Default,@00_Legends_Title_01_01,@00_Legends_Subtitle_01_01,@00_Legends_Body_01_01,07_Quest_11,00_Legends_Chapter_01,1,,,,,,,,
04_Everfall_Chapter_09,Chapter,@04_Everfall_Chapter_09,,,,Topic_04_Everfall,9,,,,,,,,
04_Everfall_Title_09_01,Default,@04_Everfall_Title_09_01,@04_Everfall_Subtitle_09_01,@04_Everfall_Body_09_01,Lore_unlock_04_Everfall_Title_09_01,04_Everfall_Chapter_09,1,,,,,,,,
04_Everfall_Title_09_02,Default,@04_Everfall_Title_09_02,@04_Everfall_Subtitle_09_02,@04_Everfall_Body_09_02,Lore_unlock_04_Everfall_Title_09_02,04_Everfall_Chapter_09,2,,,,,,,,
04_Everfall_Chapter_10,Chapter,@04_Everfall_Chapter_10,,,,Topic_04_Everfall,10,,,,,,,,
04_Everfall_Title_10_01,Default,@04_Everfall_Title_10_01,@04_Everfall_Subtitle_10_01,@04_Everfall_Body_10_01,Lore_unlock_04_Everfall_Title_10_01,04_Everfall_Chapter_10,1,,,,,,,,
04_Everfall_Title_10_02,Default,@04_Everfall_Title_10_02,@04_Everfall_Subtitle_10_02,@04_Everfall_Body_10_02,Lore_unlock_04_Everfall_Title_10_02,04_Everfall_Chapter_10,2,,,,,,,,
04_Everfall_Chapter_11,Chapter,@04_Everfall_Chapter_11,,,,Topic_04_Everfall,11,,,,,,,,
04_Everfall_Title_11_01,Default,@04_Everfall_Title_11_01,@04_Everfall_Subtitle_11_01,@04_Everfall_Body_11_01,Lore_unlock_04_Everfall_Title_11_01,04_Everfall_Chapter_11,1,,,,,,,,
04_Everfall_Title_11_02,Default,@04_Everfall_Title_11_02,@04_Everfall_Subtitle_11_02,@04_Everfall_Body_11_02,Lore_unlock_04_Everfall_Title_11_02,04_Everfall_Chapter_11,2,,,,,,,,
04_Everfall_Chapter_12,Chapter,@04_Everfall_Chapter_12,,,,Topic_04_Everfall,12,,,,,,,,
04_Everfall_Title_12_01,Default,@04_Everfall_Title_12_01,@04_Everfall_Subtitle_12_01,@04_Everfall_Body_12_01,Lore_unlock_04_Everfall_Title_12_01,04_Everfall_Chapter_12,1,,,,,,,,
04_Everfall_Title_12_02,Default,@04_Everfall_Title_12_02,@04_Everfall_Subtitle_12_02,@04_Everfall_Body_12_02,Lore_unlock_04_Everfall_Title_12_02,04_Everfall_Chapter_12,2,,,,,,,,
04_Everfall_Title_12_03,Default,@04_Everfall_Title_12_03,@04_Everfall_Subtitle_12_03,@04_Everfall_Body_12_03,Lore_unlock_04_Everfall_Title_12_03,04_Everfall_Chapter_12,3,,,,,,,,
12_MonarchsBluffs_Chapter_11,Chapter,@12_MonarchsBluffs_Chapter_11,,,,Topic_12_MonarchsBluffs,11,,,,,,,,
12_MonarchsBluffs_Title_11_01,Default,@12_MonarchsBluffs_Title_11_01,@12_MonarchsBluffs_Subtitle_11_01,@12_MonarchsBluffs_Body_11_01,Lore_unlock_12_MonarchsBluffs_Title_11_01,12_MonarchsBluffs_Chapter_11,1,,,,,,,,
12_MonarchsBluffs_Title_11_02,Default,@12_MonarchsBluffs_Title_11_02,@12_MonarchsBluffs_Subtitle_11_02,@12_MonarchsBluffs_Body_11_02,Lore_unlock_12_MonarchsBluffs_Title_11_02,12_MonarchsBluffs_Chapter_11,2,,,,,,,,
12_MonarchsBluffs_Title_11_03,Default,@12_MonarchsBluffs_Title_11_03,@12_MonarchsBluffs_Subtitle_11_03,@12_MonarchsBluffs_Body_11_03,Lore_unlock_12_MonarchsBluffs_Title_11_03,12_MonarchsBluffs_Chapter_11,3,,,,,,,,
09_FirstLight_Chapter_08,Chapter,@09_FirstLight_Chapter_08,,,,Topic_09_FirstLight,8,,,,,,,,
09_FirstLight_Title_08_01,Default,@09_FirstLight_Title_08_01,@09_FirstLight_Subtitle_08_01,@09_FirstLight_Body_08_01,Lore_unlock_09_FirstLight_Title_08_01,09_FirstLight_Chapter_08,1,,,,,,,,
09_FirstLight_Title_08_02,Default,@09_FirstLight_Title_08_02,@09_FirstLight_Subtitle_08_02,@09_FirstLight_Body_08_02,Lore_unlock_09_FirstLight_Title_08_02,09_FirstLight_Chapter_08,2,,,,,,,,
09_FirstLight_Title_08_03,Default,@09_FirstLight_Title_08_03,@09_FirstLight_Subtitle_08_03,@09_FirstLight_Body_08_03,Lore_unlock_09_FirstLight_Title_08_03,09_FirstLight_Chapter_08,3,,,,,,,,
09_FirstLight_Title_08_04,Default,@09_FirstLight_Title_08_04,@09_FirstLight_Subtitle_08_04,@09_FirstLight_Body_08_04,Lore_unlock_09_FirstLight_Title_08_04,09_FirstLight_Chapter_08,4,,,,,,,,
06_Windsward_Chapter_10,Chapter,@06_Windsward_Chapter_10,,,,Topic_06_Windsward,10,,,,,,,,
06_Windsward_Title_10_01,Default,@06_Windsward_Title_10_01,@06_Windsward_Subtitle_10_01,@06_Windsward_Body_10_01,Lore_unlock_06_Windsward_Title_10_01,06_Windsward_Chapter_10,1,,,,,,,,
06_Windsward_Title_10_02,Default,@06_Windsward_Title_10_02,@06_Windsward_Subtitle_10_02,@06_Windsward_Body_10_02,Lore_unlock_06_Windsward_Title_10_02,06_Windsward_Chapter_10,2,,,,,,,,
Seadogs_Title_01_01,Default,@Seadogs_Title_01_01,@Seadogs_Subtitle_01_01,@Seadogs_Body_01_01,Lore_unlock_Seadogs_Title_01_01,06_Windsward_Chapter_10,3,,,,,,,,
Seadogs_Title_01_02,Default,@Seadogs_Title_01_02,@Seadogs_Subtitle_01_02,@Seadogs_Body_01_02,Lore_unlock_Seadogs_Title_01_02,06_Windsward_Chapter_10,4,,,,,,,,
00_Aeternum_Title_04_02,Default,@00_Aeternum_Title_04_02,@00_Aeternum_Subtitle_04_02,@00_Aeternum_Body_04_02,Lore_unlock_00_Aeternum_Title_04_02,00_Aeternum_Chapter_01,1,,,,,,,,
00_Aeternum_Chapter_07,Chapter,@00_Aeternum_Chapter_07,,,,Topic_00_Aeternum,7,,,,,,,,
00_Aeternum_Title_07_01,Default,@00_Aeternum_Title_07_01,@00_Aeternum_Subtitle_07_01,@00_Aeternum_Body_07_01,Lore_unlock_00_Aeternum_Title_07_01,00_Aeternum_Chapter_07,1,,,,,,,,
00_Aeternum_Title_07_02,Default,@00_Aeternum_Title_07_02,@00_Aeternum_Subtitle_07_02,@00_Aeternum_Body_07_02,Lore_unlock_00_Aeternum_Title_07_02,00_Aeternum_Chapter_07,2,,,,,,,,
04_Everfall_Chapter_13,Chapter,@04_Everfall_Chapter_13,,,,Topic_04_Everfall,13,,,,,,,,
04_Everfall_Title_13_01,Default,@04_Everfall_Title_13_01,@04_Everfall_Subtitle_13_01,@04_Everfall_Body_13_01,Lore_unlock_04_Everfall_Title_13_01,04_Everfall_Chapter_13,1,,,,,,,,
00_Aeternum_Title_07_03,Default,@00_Aeternum_Title_07_03,@00_Aeternum_Subtitle_07_03,@00_Aeternum_Body_07_03,Lore_unlock_00_Aeternum_Title_07_03,00_Aeternum_Chapter_07,3,,,,,,,,
04_Everfall_Chapter_14,Chapter,@04_Everfall_Chapter_14,,,,Topic_04_Everfall,14,,,,,,,,
04_Everfall_Title_14_01,Default,@04_Everfall_Title_14_01,@04_Everfall_Subtitle_14_01,@04_Everfall_Body_14_01,Lore_unlock_04_Everfall_Title_14_01,04_Everfall_Chapter_14,1,,,,,,,,
04_Everfall_Chapter_15,Chapter,@04_Everfall_Chapter_15,,,,Topic_04_Everfall,15,,,,,,,,
04_Everfall_Title_15_01,Default,@04_Everfall_Title_15_01,@04_Everfall_Subtitle_15_01,@04_Everfall_Body_15_01,Lore_unlock_04_Everfall_Title_15_01,04_Everfall_Chapter_15,1,,,,,,,,
00_Aeternum_Title_07_04,Default,@00_Aeternum_Title_07_04,@00_Aeternum_Subtitle_07_04,@00_Aeternum_Body_07_04,Lore_unlock_00_Aeternum_Title_07_04,00_Aeternum_Chapter_07,4,,,,,,,,
09_FirstLight_Chapter_09,Chapter,@09_FirstLight_Chapter_09,,,,Topic_09_FirstLight,9,,,,,,,,
09_FirstLight_Title_09_01,Default,@09_FirstLight_Title_09_01,@09_FirstLight_Subtitle_09_01,@09_FirstLight_Body_09_01,Lore_unlock_09_FirstLight_Title_09_01,09_FirstLight_Chapter_09,1,,,,,,,,
09_FirstLight_Title_09_02,Default,@09_FirstLight_Title_09_02,@09_FirstLight_Subtitle_09_02,@09_FirstLight_Body_09_02,Lore_unlock_09_FirstLight_Title_09_02,09_FirstLight_Chapter_09,2,,,,,,,,
09_FirstLight_Title_09_03,Default,@09_FirstLight_Title_09_03,@09_FirstLight_Subtitle_09_03,@09_FirstLight_Body_09_03,Lore_unlock_09_FirstLight_Title_09_03,09_FirstLight_Chapter_09,3,,,,,,,,
00_Aeternum_Title_07_05,Default,@00_Aeternum_Title_07_05,@00_Aeternum_Subtitle_07_05,@00_Aeternum_Body_07_05,Lore_unlock_00_Aeternum_Title_07_05,00_Aeternum_Chapter_07,5,,,,,,,,
00_Aeternum_Title_07_06,Default,@00_Aeternum_Title_07_06,@00_Aeternum_Subtitle_07_06,@00_Aeternum_Body_07_06,Lore_unlock_00_Aeternum_Title_07_06,00_Aeternum_Chapter_07,6,,,,,,,,
00_Aeternum_Title_07_07,Default,@00_Aeternum_Title_07_07,@00_Aeternum_Subtitle_07_07,@00_Aeternum_Body_07_07,Lore_unlock_00_Aeternum_Title_07_07,00_Aeternum_Chapter_07,7,,,,,,,,
00_Aeternum_Title_07_08,Default,@00_Aeternum_Title_07_08,@00_Aeternum_Subtitle_07_08,@00_Aeternum_Body_07_08,Lore_unlock_00_Aeternum_Title_07_08,00_Aeternum_Chapter_07,8,,,,,,,,
00_Aeternum_Title_07_09,Default,@00_Aeternum_Title_07_09,@00_Aeternum_Subtitle_07_09,@00_Aeternum_Body_07_09,Lore_unlock_00_Aeternum_Title_07_09,00_Aeternum_Chapter_07,9,,,,,,,,
00_Aeternum_Title_07_10,Default,@00_Aeternum_Title_07_10,@00_Aeternum_Subtitle_07_10,@00_Aeternum_Body_07_10,Lore_unlock_00_Aeternum_Title_07_10,00_Aeternum_Chapter_07,10,,,,,,,,
06_Windsward_Title_05_03,Default,@06_Windsward_Title_05_03,@06_Windsward_Subtitle_05_03,@06_Windsward_Body_05_03,Lore_unlock_06_Windsward_Title_05_03,06_Windsward_Chapter_05,3,,,,,,,,
06_Windsward_Title_05_04,Default,@06_Windsward_Title_05_04,@06_Windsward_Subtitle_05_04,@06_Windsward_Body_05_04,Lore_unlock_06_Windsward_Title_05_04,06_Windsward_Chapter_05,4,,,,,,,,
06_Windsward_Title_05_05,Default,@06_Windsward_Title_05_05,@06_Windsward_Subtitle_05_05,@06_Windsward_Body_05_05,Lore_unlock_06_Windsward_Title_05_05,06_Windsward_Chapter_05,5,,,,,,,,
06_Windsward_Title_03_04,Default,@06_Windsward_Title_03_04,@06_Windsward_Subtitle_03_04,@06_Windsward_Body_03_04,Lore_unlock_06_Windsward_Title_03_04,06_Windsward_Chapter_03,4,,,,,,,,
11_Mourningdale_Chapter_08,Chapter,@11_Mourningdale_Chapter_08,,,,Topic_11_Mourningdale,8,,,,,,,,
11_Mourningdale_Title_08_01,Default,@11_Mourningdale_Title_08_01,@11_Mourningdale_Subtitle_08_01,@11_Mourningdale_Body_08_01,11_Quest_02,11_Mourningdale_Chapter_08,1,,,,,,,,
11_Mourningdale_Title_08_02,Default,@11_Mourningdale_Title_08_02,@11_Mourningdale_Subtitle_08_02,@11_Mourningdale_Body_08_02,11_Quest_07,11_Mourningdale_Chapter_08,2,,,,,,,,
11_Mourningdale_Title_08_03,Default,@11_Mourningdale_Title_08_03,@11_Mourningdale_Subtitle_08_03,@11_Mourningdale_Body_08_03,11_Quest_08,11_Mourningdale_Chapter_08,3,,,,,,,,
11_Mourningdale_Title_08_04,Default,@11_Mourningdale_Title_08_04,@11_Mourningdale_Subtitle_08_04,@11_Mourningdale_Body_08_04,11_Quest_10,11_Mourningdale_Chapter_08,4,,,,,,,,
06_Arch_01_01,Default,@06_Arch_01_01,,@Lore_Body_Arch_AnUntouchedPiano,Lore_Unlock_Arch_AnUntouchedPiano,ChapterArchaeologist,1,,,,,,,,
06_Arch_01_02,Default,@06_Arch_01_02,,@Lore_Body_Arch_Departure,Lore_Unlock_Arch_Departure,ChapterArchaeologist,2,,,,,,,,
06_Arch_01_03,Default,@06_Arch_01_03,,@Lore_Body_Arch_Rolfe,Lore_Unlock_Arch_Rolfe,ChapterArchaeologist,3,,,,,,,,
06_Arch_01_04,Default,@06_Arch_01_04,,@Lore_Body_Arch_TheDigSite,Lore_Unlock_Arch_TheDigSite,ChapterArchaeologist,4,,,,,,,,
06_Arch_01_05,Default,@06_Arch_01_05,,@Lore_Body_Arch_Excavation,Lore_Unlock_Arch_Excavation,ChapterArchaeologist,5,,,,,,,,
06_Arch_01_06,Default,@06_Arch_01_06,,@Lore_Body_Arch_AnUnpleasantFind,Lore_Unlock_Arch_AnUnpleasantFind,ChapterArchaeologist,6,,,,,,,,
06_Arch_01_07,Default,@06_Arch_01_07,,@Lore_Body_Arch_IllTidings,Lore_Unlock_Arch_IllTidings,ChapterArchaeologist,7,,,,,,,,
06_Arch_01_08,Default,@06_Arch_01_08,,@Lore_Body_Arch_AprilDig,Lore_Unlock_Arch_AprilDig,ChapterArchaeologist,8,,,,,,,,
06_Arch_01_09,Default,@06_Arch_01_09,,@Lore_Body_Arch_Misfortune,Lore_Unlock_Arch_Misfortune,ChapterArchaeologist,9,,,,,,,,
06_Arch_01_10,Default,@06_Arch_01_10,,@Lore_Body_Arch_TheObelisks,Lore_Unlock_Arch_TheObelisks,ChapterArchaeologist,10,,,,,,,,
06_Arch_01_11,Default,@06_Arch_01_11,,@Lore_Body_Arch_GrowingFears,Lore_Unlock_Arch_GrowingFears,ChapterArchaeologist,11,,,,,,,,
06_Arch_01_12,Default,@06_Arch_01_12,,@Lore_Body_Arch_TheSpire,Lore_Unlock_Arch_TheSpire,ChapterArchaeologist,12,,,,,,,,
06_Arch_01_13,Default,@06_Arch_01_13,,@Lore_Body_Arch_TheGreatWork,Lore_Unlock_Arch_TheGreatWork,ChapterArchaeologist,13,,,,,,,,
06_Arch_01_14,Default,@06_Arch_01_14,,@Lore_Body_Arch_AzureFlames,Lore_Unlock_Arch_AzureFlames,ChapterArchaeologist,14,,,,,,,,
Topic_08_EbonscaleReach,Topic,@Topic_08_EbonscaleReach,,@Topic_Description_08_EbonscaleReach,,,23,,,,,,,,
08_EbonscaleReach_Chapter_01,Chapter,@08_EbonscaleReach_Chapter_01,,,,Topic_08_EbonscaleReach,1,,,,,,,,
08_EbonscaleReach_Title_01_01,Default,@08_EbonscaleReach_Title_01_01,@08_EbonscaleReach_Subtitle_01_01,@08_EbonscaleReach_Body_01_01,Lore_unlock_08_EbonscaleReach_Title_01_01,08_EbonscaleReach_Chapter_01,1,,,,,,,,
08_EbonscaleReach_Title_01_02,Default,@08_EbonscaleReach_Title_01_02,@08_EbonscaleReach_Subtitle_01_02,@08_EbonscaleReach_Body_01_02,Lore_unlock_08_EbonscaleReach_Title_01_02,08_EbonscaleReach_Chapter_01,2,,,,,,,,
08_EbonscaleReach_Title_01_03,Default,@08_EbonscaleReach_Title_01_03,@08_EbonscaleReach_Subtitle_01_03,@08_EbonscaleReach_Body_01_03,Lore_unlock_08_EbonscaleReach_Title_01_03,08_EbonscaleReach_Chapter_01,3,,,,,,,,
