StatusID,DisplayName,Description,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,DamageSkipsDeathsDoor,Health,HealthMin,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,CastSpell,TargetOwnsSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable
FoodMinerT4,@FoodMinerT4_MasterName,@FoodMinerT4_Description,Buff+TradeSkill,SE_MiningBonusT4,1,true,,,,,,,,2100,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodHarvesterT4,@FoodHarvesterT4_MasterName,@FoodHarvesterT4_Description,Buff+TradeSkill,SE_HarvesterBonusT4,1,true,,,,,,,,2100,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodHunterT4,@FoodHunterT4_MasterName,@FoodHunterT4_Description,Buff+TradeSkill,SE_SkinningBonusT4,1,true,,,,,,,,2100,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodLumberjackT4,@FoodLumberjackT4_MasterName,@FoodLumberjackT4_Description,Buff+TradeSkill,SE_LoggingBonusT4,1,true,,,,,,,,2100,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodCorruptedT5,@FoodCorruptedT5_MasterName,@FoodCorruptedT5_Description,Buff+Family,SE_CorruptedWardT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corrupted=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodLostT5,@FoodLostT5_MasterName,@FoodLostT5_Description,Buff+Family,SE_LostWardT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wraith=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodAngryEarthT5,@FoodAngryEarthT5_MasterName,@FoodAngryEarthT5_Description,Buff+Family,SE_AngryEarthWardT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AngryEarth=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodBeastT5,@FoodBeastT5_MasterName,@FoodBeastT5_Description,Buff+Family,SE_BeastWardT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beast=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodAncientT5,@FoodAncientT5_MasterName,@FoodAncientT5_Description,Buff+Family,SE_AncientWardT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient=.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodManaT5,@FoodManaT5_MasterName,@FoodManaT5_Description,Buff+Recovery,SE_ManaRecoveryT5,1,true,,,,,,,,2400,1,,,,,1,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodDefenseT5,@FoodDefenseT5_MasterName,@FoodDefenseT5_Effect_Tooltip,Buff+Recovery,SE_StaminaRecoveryT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodWeaponsmithT5,@FoodWeaponsmithT5_MasterName,@FoodWeaponsmithT5_Description,Buff+TradeSkill,SE_WpnsmthGearScoreT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodJewelcrafterT5,@FoodJewelcrafterT5_MasterName,@FoodJewelcrafterT5_Description,Buff+TradeSkill,SE_JewelcrafterGearScoreT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodEngineerT5,@FoodEngineerT5_MasterName,@FoodEngineerT5_Description,Buff+TradeSkill,SE_EngineerGearScoreT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodArcanistT5,@FoodArcanistT5_MasterName,@FoodArcanistT5_Description,Buff+TradeSkill,SE_ArcanistGearScoreT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,15,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodArmorerT5,@FoodArmorerT5_MasterName,@FoodArmorerT5_Description,Buff+TradeSkill,SE_ArmorerGearScoreT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodMinerT5,@FoodMinerT5_MasterName,@FoodMinerT5_Description,Buff+TradeSkill,SE_MiningBonusT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodHarvesterT5,@FoodHarvesterT5_MasterName,@FoodHarvesterT5_Description,Buff+TradeSkill,SE_HarvesterBonusT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodHunterT5,@FoodHunterT5_MasterName,@FoodHunterT5_Description,Buff+TradeSkill,SE_SkinningBonusT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
FoodLumberjackT5,@FoodLumberjackT5_MasterName,@FoodLumberjackT5_Description,Buff+TradeSkill,SE_LoggingBonusT5,1,true,,,,,,,,2400,2.5,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,3,3,,,,,,,,,,,
MinorBleedAbsorb,@MinorBleedAbsorb_DisplayName,@MinorBleedAbsorb_Tooltip,Buff+Boost,,,false,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
MinorFrostbiteAbsorb,@MinorFrostbiteAbsorb_DisplayName,@MinorFrostbiteAbsorb_Tooltip,Buff+Boost,SE_FrostbiteAbsT1,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
MinorPoisonAbsorb,@MinorPoisonAbsorb_DisplayName,@MinorPoisonAbsorb_Tooltip,Buff+Boost,,,false,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
MinorDiseaseAbsorb,@MinorDiseaseAbsorb_DisplayName,@MinorDiseaseAbsorb_Tooltip,Buff+Boost,SE_DiseaseAbsT1,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
MinorCurseAbsorb,@MinorCurseAbsorb_DisplayName,@MinorCurseAbsorb_Tooltip,Buff+Boost,SE_CurseAbsT1,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
MinorBlightAbsorb,@MinorBlightAbsorb_DisplayName,@MinorBlightAbsorb_Tooltip,Buff+Boost,SE_DiseaseAbsT1,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
MajorBleedAbsorb,@MajorBleedAbsorb_DisplayName,@MajorBleedAbsorb_Tooltip,Buff+Boost,,,false,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
MajorFrostbiteAbsorb,@MajorFrostbiteAbsorb_DisplayName,@MajorFrostbiteAbsorb_Tooltip,Buff+Boost,SE_FrostbiteAbsT2,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
MajorPoisonAbsorb,@MajorPoisonAbsorb_DisplayName,@MajorPoisonAbsorb_Tooltip,Buff+Boost,,,false,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
MajorDiseaseAbsorb,@MajorDiseaseAbsorb_DisplayName,@MajorDiseaseAbsorb_Tooltip,Buff+Boost,SE_DiseaseAbsT2,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
MajorCurseAbsorb,@MajorCurseAbsorb_DisplayName,@MajorCurseAbsorb_Tooltip,Buff+Boost,SE_CurseAbsT2,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
MajorBlightAbsorb,@MajorBlightAbsorb_DisplayName,@MajorBlightAbsorb_Tooltip,Buff+Boost,SE_DiseaseAbsT2,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
GreaterBleedAbsorb,@GreaterBleedAbsorb_DisplayName,@GreaterBleedAbsorb_Tooltip,Buff+Boost,,,false,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
GreaterFrostbiteAbsorb,@GreaterFrostbiteAbsorb_DisplayName,@GreaterFrostbiteAbsorb_Tooltip,Buff+Boost,SE_FrostbiteAbsT3,1,true,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,1,0,,,,,,,,,,3,3,1,,,,,,,,,,
GreaterPoisonAbsorb,@GreaterPoisonAbsorb_DisplayName,@GreaterPoisonAbsorb_Tooltip,Buff+Boost,,,false,POTION_Cure,,,,,,,-1,0,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
