StatusID,DisplayName,Description,Notes,WindowHeader,RankSorting,EffectCategories,PlaceholderIcon,ShowInUITray,ShowTextInDamageNumbers,FxScriptOn,FxScriptOff,ShouldRefreshFxScript,WeaponEffectType,Notification,DisableTelemetry,IsClientPredicted,PauseInGameModesList,PotencyPerLevel,HideHudDurationNumbers,BaseDuration,TickRate,DelayInitialTick,TickCondition,OnTickStatusEffect,KeepOnTickEffectOnEnd,StopOnHitCount,HitCondition,RequireReaction,OnStackStatusEffect,AddOnStackSize,AddOnStackSizeComparison,HealThreatMultiplier,ScaleAmountOverTime,ScaleAmountOverTimeMin,ScaleAmountOverTimeMax,IsTrueDamage,DamageSkipsDeathsDoor,Health,HealthMin,HealthMinPercent,HealthModifierPercent,HealthModifierDamageBased,UseHealScalingValue,HealScalingValueMultiplier,StaminaDamageModifier,ManaModifierDamageBased,DamageType,CritChanceModifier,CritDamageModifier,OnEndStatusEffect,DontApplyOnEndEffectOnRemove,CastSpell,AlwaysCastSpellToDefaultTargets,TargetOwnsSpell,UseSourceWeaponForSpell,FromAlchemy,FromSpell,NoHealthRegen,HealMod,MaxHealthMod,HealthRate,CoreTempMod,TempMod,Stamina,StaminaRate,Mana,ManaRate,Food,FoodBurn,Drink,DrinkBurn,Encumbrance,ItemClassWeightMods,XPIncreases,AzothMod,FactionReputationMod,FactionTokensMod,EXPLogging,EXPMining,EXPHarvesting,EXPSkinning,EXPSmelting,EXPWoodworking,EXPLeatherworking,EXPWeaving,EXPStonecutting,GrantSanctuary,NoSprint,NoRun,NoDodge,NoNav,Silenced,Stunned,RemoveOnDeath,RemoveOnDeathsDoor,RemoveOnDeathsDoorRevive,RemoveOnRespawn,RemoveOnGameModeExit,IgnoreDiminishingReturns,OnlyChangeOwnedStatusEffects,Afflictions,OnHitAffixes,EquipAbility,UseSourceWeaponForAbilityEffect,IsNegative,RespecTradeskills,RespecAttributes,EffectDurationMods,EffectPotencyMods,RemoveStatusEffects,RemoveStatusEffectCategories,GlobalRollMod,FishingLineStrength,FishSizeRollModifier,MODConstitution,MODFocus,MODStrength,MODDexterity,MODIntelligence,MGSArcana,MGSWeaponsmithing,MGSJewelcrafting,MGSEngineering,MGSArmoring,MaxGSArcana,MaxGSWeaponsmithing,MaxGSJewelcrafting,MaxGSEngineering,MaxGSArmoring,ROLCooking,ROLWeaving,ROLStonecutting,ROLSmelting,ROLLeatherworking,ROLWoodworking,ROLLogging,ROLMining,ROLSkinning,ROLHarvesting,ROLFishing,MULTLogging,MULTMining,MULTSkinning,MULTHarvesting,MULTFishing,EFFLogging,EFFMining,EFFSkinning,EFFHarvesting,INSLogging,INSMining,INSSkinning,INSHarvesting,PhysicalArmor,ElementalArmor,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSFire,ABSIce,ABSNature,ABSLightning,ABSCorruption,ABSVitalsCategory,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNFire,WKNIce,WKNNature,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGAcid,DMGVitalsCategory,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,StackDuration,DurationMax,InheritDuration,InheritTotalDuration,RefreshDuration,StackMax,InitialStackSize,RemoveUnappliedStacks,PotencyMax,DontReplaceStack,MoveSpeedMod,SprintSpeedMod,FastTravelEncumbranceMod,GameEventId,HealRewardGameEventId,HealRewardThreshold,WeaponMasteryCategoryId,UIPriority,UiNameplatePriority,ShowInNameplates,ShowTextInNameplates,OverrideOtherNameplateText,HidesOtherStatusEffectIcons,DynamicModelScaleFactor,DynamicModelScaleRampTimeSecs,SpawnSlice,DisableSupportContributionRewards,BlockMultipleEffectsFromSameSource,AllowSelfOnlyAsSourceForAbilities,IgnoreInvulnerable,NotCombatAction,LocTextTagForDeathRecap,ExpansionForDeathRecap,ObjectiveLocTextTagForDeathRecap,SourceRuneChargeOnHealthChangeOnly,PreventMirrorBeams,LinkedBeamStackThreshold,LinkedBeamName,IsServerOnly,AlwaysReplicate,ApplicationCooldown
AI_IoN_Empower_Brute,@AI_IoN_Empower_Brute_DisplayName,@CommonBlank,,,,NonDispellableBuff,lyshineui/images/status/SE_EmpowerT1.png,true,false,AI_TheMoreTheMerrier_Source_ON,AI_TheMoreTheMerrier_Source_OFF,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,40,,true,,,,,,,,,,1,1,true,,,,0.01,1,,,,,,,,,,,,,,,,
AI_IoN_Empower_Players,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,lyshineui/images/status/SE_EmpowerT1.png,true,false,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,40,,true,,,,,,,,,,1,1,true,,,,0.01,1,,,,,,,,,,,,,,,,
AI_IoN_Empower_Gawain,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,lyshineui/images/status/SE_EmpowerT1.png,true,false,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,40,,true,,,,,,,,,,1,1,true,false,,,0.01,1,,,,,,,,,,,,,,,,
AI_IoN_TMTM_Mobs,@AI_IoN_TMTM_Mobs_DisplayName,@CommonBlank,,,,NonDispellableBuff+CloneOnly,,false,false,,,,,,,,,,,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,false,true,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_AddKiller,@CommonBlank,@CommonBlank,,,,BossDebuff,lyshineui/images/status/SE_Stun.png,false,false,,,,,,,,,,,-1,0.1,1,,,,,,,,,,,,,,true,,,,-0.08,-0.1,,,,,Arcane,Standard,,,,,AI_TwinJesters_SiphonVFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,false,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_SiphonHeal,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,false,false,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,1,,,0.01,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_WrongCloneID,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,false,false,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_RightCloneID,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,false,false,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_STD_BurnOnHit_Burn,@AI_TwinJesters_STD_BurnOnHit_Burn_DisplayName,@AI_TwinJesters_STD_BurnOnHit_Burn_Tooltip,,,,BossDebuff,lyshineui/images/status/SE_BurnT3.png,true,true,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,-0.15,,,,,,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_Hellring_Burn,@AI_TwinJesters_Hellring_Burn_DisplayName,@AI_TwinJesters_Hellring_Burn_Tooltip,,,,BossDebuff,lyshineui/images/status/SE_BurnT3.png,true,true,StatFX_Burn_ON,StatFX_Burn_OFF,,,,,,,,true,5,1,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_FieryCackle_Trail,@AI_TwinJesters_FieryCackle_Trail_DisplayName,@AI_TwinJesters_FieryCackle_Trail_Tooltip,,,,BossDebuff,lyshineui/images/status/SE_BurnT3.png,true,true,StatFX_Burn_ON,StatFX_Burn_OFF,,,,,,,,true,1,0.5,,,,,,,,,,,,,,,,,,,,-0.05,,,,,,Fire,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_Harm5percent,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,5,6,3,,,,,,,,,,,,,,true,,,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,1,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_STD_Slow,@AI_TwinJesters_STD_Slow_DisplayName,@AI_TwinJesters_STD_Slow_Tooltip,,,,BossDebuff,lyshineui/images/status/SE_SlowT1.png,true,true,StatFX_Slow_ON,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,1,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,-0.3,-0.3,,,,,,1,1,true,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_STD_Slow_Explosion,@AI_TwinJesters_STD_Slow_DisplayName,@AI_TwinJesters_STD_Slow_Tooltip,,,,BossDebuff,lyshineui/images/status/SE_SlowT1.png,true,true,StatFX_Slow_ON,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,1,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,-0.3,-0.3,,,,,,1,1,true,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_STD_BurnOnHit,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,lyshineui/images/status/SE_TwinJesters_BurnOnHit.png,true,false,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,AI_TwinJesters_OnHit_GiveBurn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,true,,,,,,,,,,1,1,true,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_TwinDanceHit_Checker,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,false,false,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,AI_TwinJesters_OnTwinDanceHit_FollowUp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,1,,true,,,,,,,,,,0,0,false,,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_TwinDanceHit_Tag,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,false,false,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,,,,,,,,,,,1,,true,,,,,,,,,,0,0,false,,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_OriginalPrankster,@AI_TwinJesters_OriginalPrankster_DisplayName,@AI_TwinJesters_OriginalPrankster_Tooltip,,,,BossDebuff,lyshineui/images/status/SE_TwinJesters_OriginalPrankster.png,true,true,StatFX_Rend_ON,,,,,,,,,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,,,,,,,,,,,,,,1,,true,,,-0.2,-0.2,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_GoneInSmoke_Check,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,false,false,,,,,,,,,,,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_TwinJesters_GoneInSmoke_Cast,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,,,,,,,,0,0,false,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_GoneInSmoke_Check_Shadow,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,false,false,,,,,,,,,,,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI_TwinJesters_GoneInSmoke_Cast_Shadow,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,,,,,,,,0,0,false,,,,,,,,,,true,,,,,,,,,,,
AI_TwinJesters_Channeling,@AI_TwinJesters_Channeling_DisplayName,@AI_TwinJesters_Channeling_Tooltip,,,,NonDispellableBuff,,false,false,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,true,,,,,,,,,,,1,false,true,,,,,,,,,,,,,,,,,,,,
AI_TwinJesters_STD_CloneInvulnerability,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,lyshineui/images/status/SE_FortifyT3.png,false,false,,,,,,,,,,,2.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,Stun+Slow+Root+Silence+Rend+Weaken+Disease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,1,false,,,,,,,,,,,,,,,,,,,,,
AI_Jester_Stagger_Check,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,20,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,true,,,,,,,,,,2,1,false,,,,,,,,,,,,,,,,,,,,,
AI_Jester_Church_Check,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,-1,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,true,,,,,,,,,,2,1,false,,,,,,,,,,true,,,,,,,,,,,
AI_Jester_Tree_Check,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,-1,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,true,,,,,,,,,,2,1,false,,,,,,,,,,true,,,,,,,,,,,
AI_Jester_Hall_Check,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,-1,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,true,,,,,,,,,,2,1,false,,,,,,,,,,true,,,,,,,,,,,
AI_Jester_Minion_Soulharvester,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,true,,,,,,,,,,2,1,false,,,,,,,,,,true,,,,,,,,,,,
AI_Jester_Minion_Naga,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,true,,,,,,,,,,2,1,false,,,,,,,,,,true,,,,,,,,,,,
AI_Jester_Minion_Brute,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,true,,,,,,,,,,2,1,false,,,,,,,,,,true,,,,,,,,,,,
AI_Jester_Minion_Non_Elite,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,true,,,,,,,,,,2,1,false,,,,,,,,,,true,,,,,,,,,,,
AI_Jester_Minion_Elite,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,true,,,,,,,,,,2,1,false,,,,,,,,,,true,,,,,,,,,,,
AI_Spike_Traps,@CommonBlank,@CommonBlank,,,,BossDebuff,lyshineui/images/status/SE_BleedT2.png,true,true,StatFX_Bleed_ON,StatFX_Bleed_OFF,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,1,1,,1,1,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,true,,,-0.2,-0.2,,,,,,1,1,true,,,,,,,,,,,,,,,,,,,,,
AI_Volley_Check,@CommonBlank,@CommonBlank,,,,NonDispellableBuff,,,false,,,,,,,,,,,30,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,true,,,,,,,,,,2,1,false,,,,,,,,,,,,,,,,,,,,,
