VitalsID,DisplayName,Level,ScheduleVitalsIds,BaseVitalsId
Bloated_Corpse_Named_10WS09_ELITE,@Bloated_Corpse_Named_10WS09_ELITE_VitalsName,40,,Bloated_Corpse_Named_10WS09_ELITE
Boar,@Boar_VitalsName,3,,Boar
Boar_08QP07,@Boar_08QP07_VitalsName,58,,Boar_08QP07
Boar_StarterBeach,@Boar_StarterBeach_VitalsName,2,,Boar_StarterBeach
Boar_10,@Boar_10_VitalsName,10,,Boar_7
Boar_11,@Boar_11_VitalsName,11,,Boar_7
Boar_12,@Boar_12_VitalsName,12,,Boar_7
Boar_12MB10b,@Boar_12MB10b_VitalsName,5,,Boar_12MB10b
Boar_13,@Boar_13_VitalsName,13,,Boar_7
Boar_14,@Boar_14_VitalsName,14,,Boar_7
Boar_15,@Boar_15_VitalsName,15,,Boar_7
Boar_16,@Boar_16_VitalsName,16,,Boar_16
Boar_17,@Boar_17_VitalsName,17,,Boar_7
Boar_18,@Boar_18_VitalsName,18,,Boar_7
Boar_19,@Boar_19_VitalsName,19,,Boar_7
Boar_2,@Boar_2_VitalsName,2,,Boar_2
Boar_20,@Boar_20_VitalsName,20,,Boar_20
Boar_21,@Boar_21_VitalsName,21,,Boar_20
Boar_22,@Boar_22_VitalsName,22,,Boar_20
Boar_23,@Boar_23_VitalsName,23,,Boar_23
Boar_24,@Boar_24_VitalsName,24,,Boar_20
Boar_25,@Boar_25_VitalsName,25,,Boar_20
Boar_26,@Boar_26_VitalsName,26,,Boar_20
Boar_27,@Boar_27_VitalsName,27,,Boar_20
Boar_28,@Boar_28_VitalsName,28,,Boar_20
Boar_29,@Boar_29_VitalsName,29,,Boar_20
Boar_3,@Boar_3_VitalsName,3,,Boar_3
Boar_30,@Boar_30_VitalsName,30,,Boar_20
Boar_31,@Boar_31_VitalsName,31,,Boar_20
Boar_32,@Boar_32_VitalsName,32,,Boar_20
Boar_33,@Boar_33_VitalsName,33,,Boar_20
Boar_34,@Boar_34_VitalsName,34,,Boar_20
Boar_35,@Boar_35_VitalsName,35,,Boar_20
Boar_4,@Boar_4_VitalsName,4,,Boar_4
Boar_40,@Boar_40_VitalsName,40,,Boar_20
Boar_5,@Boar_5_VitalsName,5,,Boar_4
Boar_58,@Boar_58_VitalsName,58,,Boar_58
Boar_58_08QP01,@Boar_58_08QP01_VitalsName,51,,Boar_58_08QP01
Boar_59,@Boar_59_VitalsName,59,,Boar_59
Boar_6,@Boar_6_VitalsName,6,,Boar_6
Boar_60,@Boar_60_VitalsName,60,,Boar_60
Boar_61,@Boar_61_VitalsName,61,,Boar_58
Boar_62,@Boar_62_VitalsName,62,,Boar_58
Boar_63,@Boar_63_VitalsName,63,,Boar_58
Boar_64,@Boar_64_VitalsName,64,,Boar_58
Boar_65,@Boar_65_VitalsName,65,,Boar_58
Boar_66,@Boar_66_VitalsName,66,,Boar_58
Boar_67,@Boar_67_VitalsName,67,,Boar_58
Boar_7,@Boar_7_VitalsName,7,,Boar_7
Boar_8,@Boar_8_VitalsName,8,,Boar_7
Boar_9,@Boar_9_VitalsName,9,,Boar_7
Boar_Named_00,@Boar_Named_00_VitalsName,4,,Boar_Named_00
Boar_Strange,@Boar_Strange_VitalsName,36,,Boar_Strange
Boar_Stripped_10WS05,@Boar_Stripped_10WS05_VitalsName,28,,Boar_Stripped_10WS05
Boar_Stripped_10WS06,@Boar_Stripped_10WS06_VitalsName,32,,Boar_Stripped_10WS06
Boar_Stripped_10WS08,@Boar_Stripped_10WS08_VitalsName,34,,Boar_Stripped_10WS08
Boar_Stripped_15,@Boar_Stripped_15_VitalsName,15,,Boar_Stripped_15
Boar_Stripped_30,@Boar_Stripped_30_VitalsName,30,,Boar_Stripped_30
Boar_Stripped_31,@Boar_Stripped_31_VitalsName,31,,Boar_Stripped_31
Boar_Stripped_32,@Boar_Stripped_32_VitalsName,32,,Boar_Stripped_32
Boar_Stripped_33,@Boar_Stripped_33_VitalsName,33,,Boar_Stripped_33
Boar_Stripped_34,@Boar_Stripped_34_VitalsName,34,,Boar_Stripped_34
Boar_Stripped_35,@Boar_Stripped_35_VitalsName,35,,Boar_Stripped_35
Boar_Stripped_36,@Boar_Stripped_36_VitalsName,36,,Boar_Stripped_36
Boar_Stripped_37,@Boar_Stripped_37_VitalsName,37,,Boar_Stripped_37
Boar_Stripped_38,@Boar_Stripped_38_VitalsName,38,,Boar_Stripped_38
Boar_Stripped_39,@Boar_Stripped_39_VitalsName,39,,Boar_Stripped_39
Boar_Stripped_40,@Boar_Stripped_40_VitalsName,40,,Boar_Stripped_40
Boar_Stripped_41,@Boar_Stripped_41_VitalsName,41,,Boar_Stripped_41
Boar_Stripped_42,@Boar_Stripped_42_VitalsName,42,,Boar_Stripped_42
Boar_Stripped_43,@Boar_Stripped_43_VitalsName,43,,Boar_Stripped_43
Boar_Stripped_44,@Boar_Stripped_44_VitalsName,44,,Boar_Stripped_44
Boar_Stripped_45,@Boar_Stripped_45_VitalsName,45,,Boar_Stripped_45
Boar_Stripped_46,@Boar_Stripped_46_VitalsName,46,,Boar_Stripped_46
Boar_Stripped_47,@Boar_Stripped_47_VitalsName,47,,Boar_Stripped_47
Boar_Stripped_48,@Boar_Stripped_48_VitalsName,48,,Boar_Stripped_48
Boar_Stripped_50,@Boar_Stripped_50_VitalsName,50,,Boar_Stripped_50
Boar_Stripped_51,@Boar_Stripped_51_VitalsName,51,,Boar_Stripped_51
Boar_Stripped_52,@Boar_Stripped_52_VitalsName,52,,Boar_Stripped_52
Boar_Stripped_53,@Boar_Stripped_53_VitalsName,53,,Boar_Stripped_53
Boar_Stripped_54,@Boar_Stripped_54_VitalsName,54,,Boar_Stripped_54
Boar_Stripped_55,@Boar_Stripped_55_VitalsName,55,,Boar_Stripped_55
Boar_Stripped_56,@Boar_Stripped_56_VitalsName,56,,Boar_Stripped_56
Boar_Stripped_57,@Boar_Stripped_57_VitalsName,57,,Boar_Stripped_57
Boar_Stripped_58,@Boar_Stripped_58_VitalsName,58,,Boar_Stripped_58
Boar_Stripped_59,@Boar_Stripped_59_VitalsName,59,,Boar_Stripped_59
Boar_Stripped_60,@Boar_Stripped_60_VitalsName,60,,Boar_Stripped_60
Boar_Stripped_61,@Boar_Stripped_61_VitalsName,61,,Boar_Stripped_61
Boar_Stripped_62,@Boar_Stripped_62_VitalsName,62,,Boar_Stripped_62
Boar_Stripped_Named_00,@Boar_Stripped_Named_00_VitalsName,45,,Boar_Stripped_Named_00
Boar_Stripped_Named_08QP03,@Boar_Stripped_Named_08QP03_VitalsName,55,,Boar_Stripped_Named_08QP03
Bobcat,@Bobcat_VitalsName,16,,Bobcat
Bobcat_10WS01,@Bobcat_10WS01_VitalsName,26,,Bobcat_10WS01
Bobcat_11,@Bobcat_11_VitalsName,11,,Bobcat_11
Bobcat_26,@Bobcat_26_VitalsName,26,,Bobcat_26
Bobcat_27,@Bobcat_27_VitalsName,27,,Bobcat_27
Bobcat_28,@Bobcat_28_VitalsName,28,,Bobcat_28
Bobcat_29,@Bobcat_29_VitalsName,29,,Bobcat_29
Bobcat_30,@Bobcat_30_VitalsName,30,,Bobcat_30
Bobcat_31,@Bobcat_31_VitalsName,31,,Bobcat_31
Bobcat_32,@Bobcat_32_VitalsName,32,,Bobcat_32
Bobcat_33,@Bobcat_33_VitalsName,33,,Bobcat_33
Bobcat_34,@Bobcat_34_VitalsName,34,,Bobcat_34
Bobcat_35,@Bobcat_35_VitalsName,35,,Bobcat_35
Bobcat_36,@Bobcat_36_VitalsName,36,,Bobcat_36
Bobcat_37,@Bobcat_37_VitalsName,37,,Bobcat_37
Bobcat_38,@Bobcat_38_VitalsName,38,,Bobcat_38
Bobcat_39,@Bobcat_39_VitalsName,39,,Bobcat_39
Bobcat_40,@Bobcat_40_VitalsName,40,,Bobcat_40
Bobcat_41,@Bobcat_41_VitalsName,41,,Bobcat_41
Bobcat_42,@Bobcat_42_VitalsName,42,,Bobcat_42
Bobcat_43,@Bobcat_43_VitalsName,43,,Bobcat_43
Bobcat_44,@Bobcat_44_VitalsName,44,,Bobcat_44
Bobcat_45,@Bobcat_45_VitalsName,45,,Bobcat_45
Bobcat_46,@Bobcat_46_VitalsName,46,,Bobcat_46
Bobcat_47,@Bobcat_47_VitalsName,47,,Bobcat_47
Bobcat_48,@Bobcat_48_VitalsName,48,,Bobcat_48
Bobcat_49,@Bobcat_49_VitalsName,49,,Bobcat_49
Bobcat_50,@Bobcat_50_VitalsName,50,,Bobcat_50
Bobcat_51,@Bobcat_51_VitalsName,51,,Bobcat_51
Bobcat_52,@Bobcat_52_VitalsName,52,,Bobcat_52
Bobcat_53,@Bobcat_53_VitalsName,53,,Bobcat_53
Bobcat_54,@Bobcat_54_VitalsName,54,,Bobcat_54
Bobcat_55,@Bobcat_55_VitalsName,55,,Bobcat_55
Bobcat_56,@Bobcat_56_VitalsName,56,,Bobcat_56
Bobcat_57,@Bobcat_57_VitalsName,57,,Bobcat_57
Bobcat_58,@Bobcat_58_VitalsName,58,,Bobcat_58
Bobcat_59,@Bobcat_59_VitalsName,59,,Bobcat_59
Bobcat_60,@Bobcat_60_VitalsName,60,,Bobcat_60
Bobcat_61,@Bobcat_61_VitalsName,61,,Bobcat_61
Bobcat_62,@Bobcat_62_VitalsName,62,,Bobcat_62
Bobcat_Desert,@Bobcat_Desert_VitalsName,60,,Bobcat_Desert
Bobcat_Named_08QP05,@Bobcat_Named_08QP05_VitalsName,58,,Bobcat_Named_08QP05
Bog_Monster,@Bog_Monster_VitalsName,60,,Bog_Monster
Bog_Monster_Season_02,@Bog_Monster_Season_02_VitalsName,66,,Bog_Monster_Season_02
Bog_Monster_Power_Shroom,@Bog_Monster_Power_Shroom_VitalsName,1,,Bog_Monster_Power_Shroom
Broken_AxeThrower,@Broken_AxeThrower_VitalsName,35,,Broken_AxeThrower
Broken_Cook,@Broken_Cook_VitalsName,32,,Broken_Cook
Broken_Cook_Knife,@Broken_Cook_Knife_VitalsName,41,,Broken_Cook_Knife
Broken_Farmhand,@Broken_Farmhand_VitalsName,34,,Broken_Farmhand
Broken_Farmhand_Heavy,@Broken_Farmhand_Heavy_VitalsName,34,,Broken_Farmhand_Heavy
Broken_Laborer_Hammer,@Broken_Laborer_Hammer_VitalsName,33,,Broken_Laborer_Hammer
Broken_Laborer_Knife,@Broken_Laborer_Knife_VitalsName,31,,Broken_Laborer_Knife
Broken_Laborer_Pickaxe,@Broken_Laborer_Pickaxe_VitalsName,35,,Broken_Laborer_Pickaxe
Brother_Umberto,@Brother_Umberto_VitalsName,35,,Brother_Umberto
Brother_Umberto_Melee,@Brother_Umberto_Melee_VitalsName,35,,Brother_Umberto_Melee
Brother_Umberto_Caster,@Brother_Umberto_Caster_VitalsName,35,,Brother_Umberto_Caster
Brother_Umberto_Ranged,@Brother_Umberto_Ranged_VitalsName,35,,Brother_Umberto_Ranged
Brother_Umberto_Human,@Brother_Umberto_Human_VitalsName,35,,Brother_Umberto_Human
Broken_Laborer_Prong,@Broken_Laborer_Prong_VitalsName,33,,Broken_Laborer_Prong
Churro,@Churro_VitalsName,24,,Churro
Corbenic_Altar,@Corbenic_Altar_VitalsName,17,,Corbenic_Altar
Corbenic_Idol,@Corbenic_Idol_VitalsName,17,,Corbenic_Idol
Corrupted_Leviathan,@Corrupted_Leviathan_VitalsName,48,,Corrupted_Leviathan
Corrupted_Leviathan_Eyeball,,48,,Corrupted_Leviathan_Eyeball
Corrupted_Mine_25,@Corrupted_Mine_25_VitalsName,25,,Corrupted_Mine_25
Corrupted_Mine_35,@Corrupted_Mine_35_VitalsName,35,,Corrupted_Mine_35
Corrupted_Mine_45,@Corrupted_Mine_45_VitalsName,45,,Corrupted_Mine_45
Corrupted_Mine_49,@Corrupted_Mine_49_VitalsName,49,,Corrupted_Mine_49
Corrupted_Mine_50,@Corrupted_Mine_50_VitalsName,50,,Corrupted_Mine_50
Corrupted_Mine_54,@Corrupted_Mine_54_VitalsName,54,,Corrupted_Mine_54
Corrupted_Mine_55,@Corrupted_Mine_55_VitalsName,55,,Corrupted_Mine_55
Corrupted_Mine_60,@Corrupted_Mine_60_VitalsName,60,,Corrupted_Mine_60
Corrupted_Mine_61,@Corrupted_Mine_61_VitalsName,61,,Corrupted_Mine_61
Corrupted_Mine_63,@Corrupted_Mine_63_VitalsName,63,,Corrupted_Mine_63
Corrupted_Mine_65,@Corrupted_Mine_65_VitalsName,65,,Corrupted_Mine_65
Corrupted_Mine_65_ELITE,@Corrupted_Mine_65_ELITE_VitalsName,65,,Corrupted_Mine_65_ELITE
Corrupted_Mine_DG_Restless_00,@Corrupted_Mine_DG_Restless_00_VitalsName,45,,Corrupted_Mine_DG_Restless_00
Corrupted_Mine_DG_Restless_Priest,@Corrupted_Mine_DG_Restless_Priest_VitalsName,45,,Corrupted_Mine_DG_Restless_Priest
Corrupted_Ogre,@Corrupted_Ogre_VitalsName,58,,Corrupted_Ogre
Corrupted_Ogre_03GC03,@Corrupted_Ogre_03GC03_VitalsName,48,,Corrupted_Ogre_03GC03
Corrupted_Ogre_07SM02b_ELITE,@VC_Corrupted_Ogre_07SM02b_ELITE,65,,Corrupted_Ogre_07SM02b_ELITE
Corrupted_Ogre_07SM04_ELITE,@Corrupted_Ogre_07SM04_ELITE_VitalsName,61,,Corrupted_Ogre_07SM04_ELITE
Corrupted_Ogre_07SM06a,@Corrupted_Ogre_07SM06a_VitalsName,66,,Corrupted_Ogre_07SM06a
Corrupted_Ogre_07SM06a_ELITE,@Corrupted_Ogre_07SM06a_ELITE_VitalsName,66,,Corrupted_Ogre_07SM06a_ELITE
Corrupted_Ogre_07SM06b_ELITE,@Corrupted_Ogre_07SM06b_ELITE_VitalsName,66,,Corrupted_Ogre_07SM06b_ELITE
Corrupted_Ogre_07SM06c_ELITE,@Corrupted_Ogre_07SM06c_ELITE_VitalsName,66,,Corrupted_Ogre_07SM06c_ELITE
Corrupted_Ogre_58,@Corrupted_Ogre_58_VitalsName,58,,Corrupted_Ogre_58
Corrupted_Ogre_59,@Corrupted_Ogre_59_VitalsName,59,,Corrupted_Ogre_59
Corrupted_Ogre_60,@Corrupted_Ogre_60_VitalsName,60,,Corrupted_Ogre_60
Corrupted_Ogre_61,@Corrupted_Ogre_61_VitalsName,61,,Corrupted_Ogre_61
Corrupted_Ogre_62,@Corrupted_Ogre_62_VitalsName,62,,Corrupted_Ogre_62
Corrupted_Ogre_62_ELITE,@Corrupted_Ogre_62_ELITE_VitalsName,62,,Corrupted_Ogre_62_ELITE
Corrupted_Ogre_DG_GreatCleave_00,@Corrupted_Ogre_DG_GreatCleave_00_VitalsName,62,,Corrupted_Ogre_DG_GreatCleave_00
Corrupted_Ogre_DG_Restless_00,@Corrupted_Ogre_DG_Restless_00_VitalsName,45,,Corrupted_Ogre_DG_Restless_00
Corrupted_Ogre_DG_ShatterMtn_00,@Corrupted_Ogre_DG_ShatterMtn_00_VitalsName,60,,Corrupted_Ogre_DG_ShatterMtn_00
Corrupted_Ogre_DT1,@Corrupted_Ogre_DT1_VitalsName,25,,Corrupted_Ogre_DT1
Corrupted_Ogre_DT2,@Corrupted_Ogre_DT2_VitalsName,30,,Corrupted_Ogre_DT2
Corrupted_Ogre_DT3,@Corrupted_Ogre_DT3_VitalsName,40,,Corrupted_Ogre_DT3
Corrupted_Ogre_DT4,@Corrupted_Ogre_DT4_VitalsName,50,,Corrupted_Ogre_DT4
Corrupted_Ogre_DT5,@Corrupted_Ogre_DT5_VitalsName,55,,Corrupted_Ogre_DT5
Corrupted_Ogre_DT6,@Corrupted_Ogre_DT6_VitalsName,70,,Corrupted_Ogre_DT6
Corrupted_Ogre_Named_03GC03_ELITE,@VC_Corrupted_Ogre_Named_03GC03_ELITE,63,,Corrupted_Ogre_Named_03GC03_ELITE
Corrupted_Ogre_Named_04NW10,@Corrupted_Ogre_Named_04NW10_VitalsName,26,,Corrupted_Ogre_Named_04NW10
Corrupted_Ogre_Named_07SM02b_ELITE,@Corrupted_Ogre_Named_07SM02b_ELITE_VitalsName,66,,Corrupted_Ogre_Named_07SM02b_ELITE
Corrupted_Ogre_Named_07SM06_DARKNESS,@Corrupted_Ogre_Named_07SM06_DARKNESS_VitalsName,70,,Corrupted_Ogre_Named_07SM06_DARKNESS
Corrupted_Ogre_Named_07SM06_ELITE,@Corrupted_Ogre_Named_07SM06_ELITE_VitalsName,66,,Corrupted_Ogre_Named_07SM06_ELITE
Corrupted_Ogre_Named_DG_Restless_00,@Corrupted_Ogre_Named_DG_Restless_00_VitalsName,45,,Corrupted_Ogre_Named_DG_Restless_00
Corrupted_Ogre_Named_DG_ShatterMtn_00,@VC_Corrupted_Ogre_Named_DG_ShatterMtn_00,60,,Corrupted_Ogre_Named_DG_ShatterMtn_00
Corrupted_Sailor_1H_Club_FTUE,@Corrupted_Sailor_1H_Club_FTUE_VitalsName,1,,Corrupted_Sailor_1H_Club_FTUE
Corrupted_Sailor_1H_Club,@Corrupted_Sailor_1H_Club_VitalsName,2,,Corrupted_Sailor_1H_Club
Corrupted_Sailor_1H_Sword,@Corrupted_Sailor_1H_Sword_VitalsName,2,,Corrupted_Sailor_1H_Sword
Corrupted_Sailor_1H_Sword_Named_00,@Corrupted_Sailor_1H_Sword_Named_00_VitalsName,2,,Corrupted_Sailor_1H_Sword_Named_00
Corrupted_Sailor_1H_Sword_Shield,@Corrupted_Sailor_1H_Sword_Shield_VitalsName,2,,Corrupted_Sailor_1H_Sword_Shield
Corrupted_Sailor_2H_Axe,@Corrupted_Sailor_2H_Axe_VitalsName,2,,Corrupted_Sailor_2H_Axe
Corrupted_Sailor_StarterBeach_Named_00,@Corrupted_Sailor_StarterBeach_Named_00_VitalsName,4,,Corrupted_Sailor_StarterBeach_Named_00
Corrupted_Sailor_Miner_Named_00,@Corrupted_Sailor_Miner_Named_00_VitalsName,3,,Corrupted_Sailor_Miner_Named_00
Corrupted_Sailor_Miner,@Corrupted_Sailor_Miner_VitalsName,2,,Corrupted_Sailor_Miner
Corrupted_Tiger,@Corrupted_Tiger_VitalsName,60,,Corrupted_Tiger
Corrupted_Tiger_08QP08_ELITE,@Corrupted_Tiger_08QP08_ELITE_VitalsName,66,,Corrupted_Tiger_08QP08_ELITE
Corrupted_Tiger_40,@Corrupted_Tiger_40_VitalsName,40,,Corrupted_Tiger_40
Corrupted_Tiger_41,@Corrupted_Tiger_41_VitalsName,41,,Corrupted_Tiger_41
Corrupted_Tiger_42,@Corrupted_Tiger_42_VitalsName,42,,Corrupted_Tiger_42
Corrupted_Tiger_43,@Corrupted_Tiger_43_VitalsName,43,,Corrupted_Tiger_43
Corrupted_Tiger_44,@Corrupted_Tiger_44_VitalsName,44,,Corrupted_Tiger_44
Corrupted_Tiger_45,@Corrupted_Tiger_45_VitalsName,45,,Corrupted_Tiger_45
Corrupted_Tiger_46,@Corrupted_Tiger_46_VitalsName,46,,Corrupted_Tiger_46
Corrupted_Tiger_47,@Corrupted_Tiger_47_VitalsName,47,,Corrupted_Tiger_47
Corrupted_Tiger_48,@Corrupted_Tiger_48_VitalsName,48,,Corrupted_Tiger_48
Corrupted_Tiger_49,@Corrupted_Tiger_49_VitalsName,49,,Corrupted_Tiger_49
Corrupted_Tiger_50,@Corrupted_Tiger_50_VitalsName,50,,Corrupted_Tiger_50
Corrupted_Tiger_51,@Corrupted_Tiger_51_VitalsName,51,,Corrupted_Tiger_51
Corrupted_Tiger_52,@Corrupted_Tiger_52_VitalsName,52,,Corrupted_Tiger_52
Corrupted_Tiger_53,@Corrupted_Tiger_53_VitalsName,53,,Corrupted_Tiger_53
Corrupted_Tiger_54,@Corrupted_Tiger_54_VitalsName,54,,Corrupted_Tiger_54
Corrupted_Tiger_55,@Corrupted_Tiger_55_VitalsName,55,,Corrupted_Tiger_55
Corrupted_Tiger_56,@Corrupted_Tiger_56_VitalsName,56,,Corrupted_Tiger_56
Corrupted_Tiger_57,@Corrupted_Tiger_57_VitalsName,57,,Corrupted_Tiger_57
Corrupted_Tiger_58,@Corrupted_Tiger_58_VitalsName,58,,Corrupted_Tiger_58
Corrupted_Tiger_59,@Corrupted_Tiger_59_VitalsName,59,,Corrupted_Tiger_59
Corrupted_Tiger_60,@Corrupted_Tiger_60_VitalsName,60,,Corrupted_Tiger_60
Corrupted_Tiger_61,@Corrupted_Tiger_61_VitalsName,61,,Corrupted_Tiger_61
Corrupted_Tiger_62,@Corrupted_Tiger_62_VitalsName,62,,Corrupted_Tiger_62
Corrupted_Tiger_Named_08QP08,@Corrupted_Tiger_Named_08QP08_VitalsName,66,,Corrupted_Tiger_Named_08QP08
Corrupted_Tiger_Named_DG_Ebonscale_00_01,@Corrupted_Tiger_Named_DG_Ebonscale_00_01_VitalsName,55,,Corrupted_Tiger_Named_DG_Ebonscale_00_01
Corrupted_Tiger_Named_DG_Ebonscale_00_02,@Corrupted_Tiger_Named_DG_Ebonscale_00_02_VitalsName,55,,Corrupted_Tiger_Named_DG_Ebonscale_00_02
CorruptedLegion_Cyclops,@CorruptedLegion_Cyclops_VitalsName,60,,CorruptedLegion_Cyclops
CorruptedLegion_Cyclops_60,@CorruptedLegion_Cyclops_60_VitalsName,60,,CorruptedLegion_Cyclops_60
CorruptedLegion_Cyclops_61,@CorruptedLegion_Cyclops_61_VitalsName,61,,CorruptedLegion_Cyclops_61
CorruptedLegion_Cyclops_62,@CorruptedLegion_Cyclops_62_VitalsName,62,,CorruptedLegion_Cyclops_62
CorruptedLegion_Cyclops_63,@CorruptedLegion_Cyclops_63_VitalsName,63,,CorruptedLegion_Cyclops_63
CorruptedLegion_Cyclops_64,@CorruptedLegion_Cyclops_64_VitalsName,64,,CorruptedLegion_Cyclops_64
CorruptedLegion_Cyclops_65,@CorruptedLegion_Cyclops_65_VitalsName,65,,CorruptedLegion_Cyclops_65
CorruptedLegion_Cyclops_66,@CorruptedLegion_Cyclops_66_VitalsName,66,,CorruptedLegion_Cyclops_66
CorruptedLegion_Cyclops_67,@CorruptedLegion_Cyclops_67_VitalsName,67,,CorruptedLegion_Cyclops_67
CorruptedLegion_Cyclops_DG_BrimstoneSands_00,@CorruptedLegion_Cyclops_DG_BrimstoneSands_00_VitalsName,62,,CorruptedLegion_Cyclops_DG_BrimstoneSands_00
CorruptedLegion_Cyclops_DG_BrimstoneSands_Named_00,@CorruptedLegion_Cyclops_DG_BrimstoneSands_Named_00_VitalsName,62,,CorruptedLegion_Cyclops_DG_BrimstoneSands_Named_00
CorruptedLegion_Cyclops_DG_BrimstoneSands_Crassus_Minion,@CorruptedLegion_Cyclops_DG_BrimstoneSands_Crassus_Minion_VitalsName,62,,CorruptedLegion_Cyclops_DG_BrimstoneSands_Crassus_Minion
CorruptedLegion_Cyclops_ELITE,@CorruptedLegion_Cyclops_ELITE_VitalsName,66,,CorruptedLegion_Cyclops_ELITE
CorruptedLegion_Cyclops_Named_00,@CorruptedLegion_Cyclops_Named_00_VitalsName,62,,CorruptedLegion_Cyclops_Named_00
CorruptedLegion_Cyclops_Named_01,@CorruptedLegion_Cyclops_Named_01_VitalsName,66,,CorruptedLegion_Cyclops_Named_01
CorruptedLegion_Cyclops_Named_02_ELITE,@CorruptedLegion_Cyclops_Named_02_ELITE_VitalsName,66,,CorruptedLegion_Cyclops_Named_02_ELITE
CorruptedLegion_Cyclops_LOC_BOSS_00,@CorruptedLegion_Cyclops_LOC_BOSS_00_VitalsName,70,,CorruptedLegion_Cyclops_LOC_BOSS_00
CorruptedLegion_Cyclops_LOC_BOSS_01,@CorruptedLegion_Cyclops_LOC_BOSS_01_VitalsName,70,,CorruptedLegion_Cyclops_LOC_BOSS_01
Corruption_Entity,@Corruption_Entity_VitalsName,20,,Corruption_Entity
Corruption_Entity_FTUE,@Corruption_Entity_FTUE_VitalsName,1,,Corruption_Entity_FTUE
Corruption_Entity_Crawler_FTUE,@Corruption_Entity_Crawler_FTUE_VitalsName,1,,Corruption_Entity_Crawler_FTUE
Corruption_Entity_03GC03_ELITE,@VC_Corruption_Entity_03GC03_ELITE,60,,Corruption_Entity_03GC03_ELITE
Corruption_Entity_08QP08,@Corruption_Entity_08QP08_VitalsName,55,,Corruption_Entity_08QP08
Corruption_Entity_08QP08_ELITE,@Corruption_Entity_08QP08_ELITE_VitalsName,66,,Corruption_Entity_08QP08_ELITE
Corruption_Entity_55,@Corruption_Entity_55_VitalsName,55,,Corruption_Entity_55
Corruption_Entity_DG_Ebonscale_00,@Corruption_Entity_DG_Ebonscale_00_VitalsName,55,,Corruption_Entity_DG_Ebonscale_00
Corruption_Entity_DG_Restless_00,@Corruption_Entity_DG_Restless_00_VitalsName,45,,Corruption_Entity_DG_Restless_00
Corruption_Entity_DT1,@Corruption_Entity_DT1_VitalsName,25,,Corruption_Entity_DT1
Corruption_Entity_DT2,@Corruption_Entity_DT2_VitalsName,30,,Corruption_Entity_DT2
Corruption_Entity_DT3,@Corruption_Entity_DT3_VitalsName,40,,Corruption_Entity_DT3
Corruption_Entity_DT4,@Corruption_Entity_DT4_VitalsName,50,,Corruption_Entity_DT4
Corruption_Entity_DT5,@Corruption_Entity_DT5_VitalsName,55,,Corruption_Entity_DT5
Corruption_Entity_DT6,@Corruption_Entity_DT6_VitalsName,70,,Corruption_Entity_DT6
Corruption_Entity_Minion_NagaCorrupted,@Corruption_Entity_Minion_NagaCorrupted_VitalsName,60,,Corruption_Entity_Minion_NagaCorrupted
Corruption_Entity_Minion_RestlessShores,@Corruption_Entity_Minion_RestlessShores_VitalsName,46,,Corruption_Entity_Minion_RestlessShores
Corruption_Heavy,@Corruption_Heavy_VitalsName,20,,Corruption_Heavy
Corruption_Heavy_07SM02_ELITE,@VC_Corruption_Heavy_07SM02_ELITE,65,,Corruption_Heavy_07SM02_ELITE
Corruption_Heavy_07SM06,@Corruption_Heavy_07SM06_VitalsName,65,,Corruption_Heavy_07SM06
Corruption_Heavy_07SM06_DARKNESS,@Corruption_Heavy_07SM06_DARKNESS_VitalsName,70,,Corruption_Heavy_07SM06_DARKNESS
Corruption_Heavy_07SM06_ELITE,@Corruption_Heavy_07SM06_ELITE_VitalsName,70,,Corruption_Heavy_07SM06_ELITE
Corruption_Heavy_08QP08,@Corruption_Heavy_08QP08_VitalsName,55,,Corruption_Heavy_08QP08
Corruption_Heavy_08QP08_ELITE,@Corruption_Heavy_08QP08_ELITE_VitalsName,66,,Corruption_Heavy_08QP08_ELITE
Corruption_Heavy_11MD12_ELITE,@Corruption_Heavy_11MD12_ELITE_VitalsName,50,,Corruption_Heavy_11MD12_ELITE
Corruption_Heavy_50_ELITE,@Corruption_Heavy_50_ELITE_VitalsName,50,,Corruption_Heavy_50_ELITE
Corruption_Heavy_58,@Corruption_Heavy_58_VitalsName,58,,Corruption_Heavy_58
Corruption_Heavy_59,@Corruption_Heavy_59_VitalsName,59,,Corruption_Heavy_59
Corruption_Heavy_60,@Corruption_Heavy_60_VitalsName,60,,Corruption_Heavy_60
Corruption_Heavy_61,@Corruption_Heavy_61_VitalsName,61,,Corruption_Heavy_61
Corruption_Heavy_62,@Corruption_Heavy_62_VitalsName,62,,Corruption_Heavy_62
Corruption_Heavy_DG_Restless_00,@Corruption_Heavy_DG_Restless_00_VitalsName,45,,Corruption_Heavy_DG_Restless_00
Corruption_Heavy_DG_ShatterMtn_00,@Corruption_Heavy_DG_ShatterMtn_00_VitalsName,60,,Corruption_Heavy_DG_ShatterMtn_00
Corruption_Heavy_DT1,@Corruption_Heavy_DT1_VitalsName,25,,Corruption_Heavy_DT1
Corruption_Heavy_DT2,@Corruption_Heavy_DT2_VitalsName,30,,Corruption_Heavy_DT2
Corruption_Heavy_DT3,@Corruption_Heavy_DT3_VitalsName,40,,Corruption_Heavy_DT3
