EventID,GameEventType,Level,CreatureType,UniversalExpAmount,XpOfCurrentLevel,UseRestedExp,CurrencyReward,CoinRewardChance,ItemReward,ItemRewardQty,GearScoreRange,LootTags,CategoricalProgressionId,CategoricalProgressionReward,TerritoryStanding,FactionReputation,FactionTokens,AzothSalt,AzothSaltChance,PvpXp,FactionInfluenceAmount,FactionInfluenceSrc,EmitTelemetry,AzothReward,AzothRewardChance,EntitlementId,AchievementId,StatusEffectId,RemoveStatusEffects,RemoveStatusEffectCategories,LootLimitId,LootLimitReachedGameEventId,LootLimitReachedGameEventKeepOverrides,LeaderboardValue,SeasonsXp,ScheduleId,ScheduledGameEventId
Craft_EngineeringLowT5,Crafting,,,,,,,,,,,,Engineering,6,3,,,,,,,,true,,,,,,,,,,,,,,
Craft_SmeltingT1,Crafting,,,,,,,,,,,,Smelting,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_SmeltingT2,Crafting,,,,,,,,,,,,Smelting,11,,,,,,,,,true,,,,,,,,,,,,,,
Craft_SmeltingT3,Crafting,,,,,,,,,,,,Smelting,46,,,,,,,,,true,,,,,,,,,,,,,,
Craft_SmeltingT4,Crafting,,,,,,,,,,,,Smelting,222,,,,,,,,,true,,,,,,,,,,,,,,
Craft_SmeltingT5,Crafting,,,,,,,,,,,,Smelting,924,,,,,,,,,true,,,,,,,,,,,,,,
Craft_SmeltingT51,Crafting,,,,,,,,,,,,Smelting,3000,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WoodworkingT1,Crafting,,,,,,,,,,,,Woodworking,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WoodworkingT2,Crafting,,,,,,,,,,,,Woodworking,11,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WoodworkingT3,Crafting,,,,,,,,,,,,Woodworking,46,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WoodworkingT4,Crafting,,,,,,,,,,,,Woodworking,222,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WoodworkingT5,Crafting,,,,,,,,,,,,Woodworking,924,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WoodworkingT51,Crafting,,,,,,,,,,,,Woodworking,3000,,,,,,,,,true,,,,,,,,,,,,,,
Craft_LeatherworkingT1,Crafting,,,,,,,,,,,,Leatherworking,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_LeatherworkingT2,Crafting,,,,,,,,,,,,Leatherworking,11,,,,,,,,,true,,,,,,,,,,,,,,
Craft_LeatherworkingT3,Crafting,,,,,,,,,,,,Leatherworking,46,,,,,,,,,true,,,,,,,,,,,,,,
Craft_LeatherworkingT4,Crafting,,,,,,,,,,,,Leatherworking,222,,,,,,,,,true,,,,,,,,,,,,,,
Craft_LeatherworkingT5,Crafting,,,,,,,,,,,,Leatherworking,924,,,,,,,,,true,,,,,,,,,,,,,,
Craft_LeatherworkingT51,Crafting,,,,,,,,,,,,Leatherworking,3000,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeavingT1,Crafting,,,,,,,,[LTID]SE_Music_Loom_Loot,,,,Weaving,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeavingT2,Crafting,,,,,,,,[LTID]SE_Music_Loom_Loot,,,,Weaving,11,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeavingT3,Crafting,,,,,,,,[LTID]SE_Music_Loom_Loot,,,,Weaving,46,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeavingT4,Crafting,,,,,,,,[LTID]SE_Music_Loom_Loot,,,,Weaving,222,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeavingT5,Crafting,,,,,,,,[LTID]SE_Music_Loom_Loot,,,,Weaving,924,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeavingT51,Crafting,,,,,,,,[LTID]SE_Music_Loom_Loot,,,,Weaving,3000,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingT1,Crafting,,,,,,,,,,,,Stonecutting,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingT2,Crafting,,,,,,,,,,,,Stonecutting,15,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingT3,Crafting,,,,,,,,,,,,Stonecutting,60,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingT4,Crafting,,,,,,,,,,,,Stonecutting,275,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingT5,Crafting,,,,,,,,,,,,Stonecutting,1250,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingT51,Crafting,,,,,,,,,,,,Stonecutting,3000,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingGemT1,Crafting,,,,,,,,,,,,Stonecutting,7,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingGemT2,Crafting,,,,,,,,,,,,Stonecutting,52,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingGemT3,Crafting,,,,,,,,,,,,Stonecutting,262,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingGemT4,Crafting,,,,,,,,,,,,Stonecutting,1301,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingGemT5,Crafting,,,,,,,,,,,,Stonecutting,6188,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingGemT1,Crafting,,,,,,,,,,,,Jewelcrafting,7,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingGemT2,Crafting,,,,,,,,,,,,Jewelcrafting,52,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingGemT3,Crafting,,,,,,,,,,,,Jewelcrafting,262,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingGemT4,Crafting,,,,,,,,,,,,Jewelcrafting,1301,,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingGemT5,Crafting,,,,,,,,,,,,Jewelcrafting,6188,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingBreachT1,Crafting,,,,,,,,,,,,Stonecutting,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingBreachT2,Crafting,,,,,,,,,,,,Stonecutting,12,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingBreachT3,Crafting,,,,,,,,,,,,Stonecutting,30,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingBreachT4,Crafting,,,,,,,,,,,,Stonecutting,120,,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingBreachT5,Crafting,,,,,,,,,,,,Stonecutting,300,,,,,,,,,true,,,,,,,,,,,,,,
Gather_SkinningOutpostRush,Gathering,,,3.35,,,,,,,,,Skinning,7,,,,,,,,,true,,,,,,,,,,,,,,
Gather_SkinningT0,Gathering,,,3.35,,,,,,,,,Skinning,19,,,,,,,,,true,,,,,,,,,,,,,,
Gather_SkinningT1,Gathering,,,3.35,,,,,,,,,Skinning,32,,,,,,,,,true,,,,,,,,,,,,,,
Gather_SkinningT2,Gathering,,,6.7,,,,,,,,,Skinning,95,,,,,,,,,true,,,,,,,,,,,,,,
Gather_SkinningT3,Gathering,,,10.05,,,,,,,,,Skinning,158,,,,,,,,,true,,,,,,,,,,,,,,
Gather_SkinningT4,Gathering,,,13.4,,,,,,,,,Skinning,215,,,,,,,,,true,,,,,,,,,,,,,,
Gather_SkinningT5,Gathering,,,16.75,,,,,,,,,Skinning,265,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT1,Gathering,,,3.35,,,,,,,,,Mining,64,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT2,Gathering,,,6.7,,,,,,,,,Mining,95,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT3,Gathering,,,10.05,,,,,,,,,Mining,126,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT4,Gathering,,,13.4,,,,,,,,,Mining,126,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT5,Gathering,,,16.75,,,,,,,,,Mining,190,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT6,Gathering,,,16.75,,,,,,,,,Mining,284,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT7,Gathering,,,16.75,,,,,,,,,Mining,190,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT8,Gathering,,,16.75,,,,,,,,,Mining,284,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT9,Gathering,,,16.75,,,,,,,,,Mining,426,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT10,Gathering,,,16.75,,,,,,,,,Mining,316,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT11,Gathering,,,16.75,,,,,,,,,Mining,473,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT12,Gathering,,,16.75,,,,,,,,,Mining,709,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT13,Gathering,,,16.75,,,,,,,,,Mining,788,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT14,Gathering,,,16.75,,,,,,,,,Mining,1181,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT15,Gathering,,,16.75,,,,,,,,,Mining,1771,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT16,Gathering,,,16.75,,,,,,,,,Mining,1182,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT17,Gathering,,,16.75,,,,,,,,,Mining,1775,,,,,,,,,true,,,,,,,,,,,,,,
Gather_MiningT18,Gathering,,,16.75,,,,,,,,,Mining,2657,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT1,Gathering,,,3.35,,,,,,,,,Logging,44,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT2,Gathering,,,6.7,,,,,,,,,Logging,88,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT3,Gathering,,,10.05,,,,,,,,,Logging,168,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT4,Gathering,,,13.4,,,,,,,,,Logging,199,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT5,Gathering,,,16.75,,,,,,,,,Logging,265,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT6,Gathering,,,3.35,,,,,,,,,Logging,167,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT7,Gathering,,,6.7,,,,,,,,,Logging,332,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT8,Gathering,,,10.05,,,,,,,,,Logging,662,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT9,Gathering,,,13.4,,,,,,,,,Logging,994,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT10,Gathering,,,16.75,,,,,,,,,Logging,1324,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT11,Gathering,,,20.1,,,,,,,,,Logging,828,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT12,Gathering,,,23.45,,,,,,,,,Logging,1655,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT13,Gathering,,,16.75,,,,,,,,,Logging,3308,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT14,Gathering,,,20.1,,,,,,,,,Logging,4962,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT15,Gathering,,,23.45,,,,,,,,,Logging,6616,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT16,Gathering,,,20.1,,,,,,,,,Logging,1242,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT17,Gathering,,,23.45,,,,,,,,,Logging,2482,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT18,Gathering,,,16.75,,,,,,,,,Logging,4962,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT19,Gathering,,,20.1,,,,,,,,,Logging,7442,,,,,,,,,true,,,,,,,,,,,,,,
Gather_LoggingT20,Gathering,,,23.45,,,,,,,,,Logging,9923,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT0,Gathering,,,3.35,,,,,,,,,Harvesting,7,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT1,Gathering,,,3.35,,,,,,,,,Harvesting,55,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT2,Gathering,,,6.7,,,,,,,,,Harvesting,82,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT3,Gathering,,,10.05,,,,,,,,,Harvesting,108,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT4,Gathering,,,13.4,,,,,,,,,Harvesting,108,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT5,Gathering,,,16.75,,,,,,,,,Harvesting,162,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT6,Gathering,,,20.1,,,,,,,,,Harvesting,215,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT7,Gathering,,,13.4,,,,,,,,,Harvesting,269,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT8,Gathering,,,16.75,,,,,,,,,Harvesting,402,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT9,Gathering,,,20.1,,,,,,,,,Harvesting,536,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT10,Gathering,,,13.4,,,,,,,,,Harvesting,670,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT11,Gathering,,,16.75,,,,,,,,,Harvesting,1004,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT12,Gathering,,,20.1,,,,,,,,,Harvesting,1340,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT13,Gathering,,,13.4,,,,,,,,,Harvesting,1006,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT14,Gathering,,,16.75,,,,,,,,,Harvesting,1506,,,,,,,,,true,,,,,,,,,,,,,,
Gather_HarvestingT15,Gathering,,,20.1,,,,,,,,,Harvesting,2010,,,,,,,,,true,,,,,,,,,,,,,,
Craft_OutfittingT0,Crafting,,,,,,,,,,,,Armoring,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_OutfittingT1,Crafting,,,,,,,,,,,,Armoring,1,,,,,,,,,true,,,,,,,,,,,,,,
Craft_OutfittingT2,Crafting,,,,,,,,,,,,Armoring,14,,,,,,,,,true,,,,,,,,,,,,,,
Craft_OutfittingT3,Crafting,,,,,,,,,,,,Armoring,54,,,,,,,,,true,,,,,,,,,,,,,,
Craft_OutfittingT4,Crafting,,,,,,,,,,,,Armoring,202,,,,,,,,,true,,,,,,,,,,,,,,
Craft_OutfittingT5,Crafting,,,,,,,,,,,,Armoring,605,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeaponsmithingT52,Crafting,,,,,,,,,,,,Weaponsmithing,2232,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_OutfittingT52,Crafting,,,,,,,,,,,,Armoring,1665,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArmoringT52,Crafting,,,,,,,,,,,,Armoring,2232,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_JewelcraftingT52,Crafting,,,,,,,,,,,,Jewelcrafting,5143.5,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_ArcanaT52,Crafting,,,,,,,,,,,,Arcana,2083.5,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_CookingT52_special,Crafting,,,,,,,,[LTID]SE_Music_Cooking_Loot,,,,Cooking,677.25,1,,,,,,,,,,,,,,,,,,,,,,
Craft_FurnishingT52,Crafting,,,,,,,,[LTID]SE_Music_Furnishing_Loot,,,,Furnishing,5292,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_EngineeringT52,Crafting,,,,,,,,,,,,Engineering,2232,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_SmeltingT52,Crafting,,,,,,,,,,,,Smelting,2547,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_SmeltingT53,Crafting,,,,,,,,,,,,Smelting,8268.75,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WoodworkingT52,Crafting,,,,,,,,,,,,Woodworking,2547,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WoodworkingT53,Crafting,,,,,,,,,,,,Woodworking,8268.75,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_LeatherworkingT52,Crafting,,,,,,,,,,,,Leatherworking,2547,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_LeatherworkingT53,Crafting,,,,,,,,,,,,Leatherworking,8268.75,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingT52,Crafting,,,,,,,,,,,,Stonecutting,2547,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingT53,Crafting,,,,,,,,,,,,Stonecutting,8268.75,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_StonecuttingGemT52,Crafting,,,,,,,,,,,,Stonecutting,17057.25,2,,,,,,,,true,,,,,,,,,,,,,,
Gather_SkinningT52,Gathering,,,16.75,,,,,,,,,Skinning,733.5,,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeavingT52,Crafting,,,,,,,,[LTID]SE_Music_Loom_Loot,,,,Weaving,2913.75,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_WeavingT53,Crafting,,,,,,,,[LTID]SE_Music_Loom_Loot,,,,Weaving,9450,2,,,,,,,,true,,,,,,,,,,,,,,
Craft_DoubloonExchange,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
WE_CMission_Success_Gather_RefinedT2_Small,,6,CMission_refined-,840,,,108,,,,,,EventProgress,5,350,,,,,,,,true,0,,,,,,,,,,,,,
WE_CMission_Success_Crafting_ProvisionT1_Med,,8,Cmission_CraftingProvision-,420,,,113.99999999999999,,,,,,EventProgress,5,350,,,,,,,,true,0,,,,,,,,,,,,,
WE_CMission_Success_Gather_RefinedT3_Small,,15,CMission_refined-,2110,,,135,,,,,,EventProgress,5,350,,,,,,,,true,0,,,,,,,,,,,,,
NH_Cauldron_Reward,Gathering,,,,,,,,NightveilHallow_Token,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,
Event_Springtide_Wispybloom,EventEncounter,25,,,,,,,[LTID]Spring_Wispybloom,,,,SpringEventProgress,250,0,,,,,,,,true,,,,,,,,,,,,,,
Gather_Springtide_Wispybloom,Gathering,,,,,,,,,,,,SpringEventProgress,25,,,,,,,,,true,,,,,,,,,,,,,,
Gather_WispySpritzPlantSite,Gathering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Award_Skin_Mask_RabbitSeason,,,,,,,,,,,,,,,,,,,,,,,true,,,EntitlementSkin_Mask_RabbitSeason,,,,,,,,,,,
Award_Skin_Gloves_RabbitSeason,,,,,,,,,,,,,,,,,,,,,,,true,,,EntitlementSkin_RabbitsRevenge_Gloves,,,,,,,,,,,
Award_Skin_Legs_RabbitSeason,,,,,,,,,,,,,,,,,,,,,,,true,,,EntitlementSkin_RabbitsRevenge_Legs,,,,,,,,,,,
Award_Skin_Feet_RabbitSeason,,,,,,,,,,,,,,,,,,,,,,,true,,,EntitlementSkin_RabbitsRevenge_Feet,,,,,,,,,,,
House_Purchase,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
House_PayRent,,,,,,,,,,,,,,,1000,,,,,,,,true,,,,,,,,,,,,,,
Chart_Location,,,,2,,,,,,,,,,,50,,,,,,,,true,,,,,,,,,,,,,,
Read_LoreItem,,,,2,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
FishHooked,,,,5,,,,,,,,,Fishing,10,,,,,,,,,true,,,,,,,,,,,,,,
FishCaught,,,,20,,,,,[LTID]SportsmanSpoils_Roll,,,,Fishing,1,5,,,,,,,,true,,,,,,,,,,,,,,
S_culldrowned_success,,4,Quest,130,,,4250,,1hRoundShieldDropT2,,100,,,,0,,,,,,,,true,0,,,,,,,,,,,,,
S_campandtools_success,,4,Quest-,110,,,1700,,HardtackT1,,,,,,0,,,,,,,,true,0,,,,,,,,,,,,,
S_boarproblem_success,,4,Quest,130,,,4250,,HardtackT1,,100,,,,0,,,,,,,,true,0,,,,,,,,,,,,,
S_xmarksthespot_p1_success,,5,Quest,180,,,4375,,HardtackT1,,,,,,0,,,,,,,,true,0,,,,,,,,,,,,,
S_xmarksthespot_p2_success,,6,Quest,210,,,4500,,HardtackT1,,,,,,0,,,,,,,,true,0,,,,,,,,,,,,,
S_xmarksthespot_p3_success,,6,Quest,210,,,4500,,1hThrowingAxeDropT2,,100,,,,0,,,,,,,,true,0,,,,,,,,,,,,,
S_preciouscargo_success,,8,Quest+,330,,,6650,,,,100,,,,0,,,,,,,,true,0,,,,,,,,,,,,,
S_introtosettlement_success,,8,Quest,280,,,4750,,Legs_DuelistT2,,100,,,,100,,,,,,,,true,0,,,,,,,,,,,,,
S_introtosurvivalist_success,,1,Quest-,40,,,1550,,,,,,,,750,,,,,,,,true,0,,,,,,,,,,,,,
S_campingskills_success,,8,Quest,280,,,4750,,,,100,,,,1000,,,,,,,,true,0,,,,,,,,,,,,,
S_introtooverseer_success,,1,Quest-,40,,,1550,,,,100,,,,750,,,,,,,,true,0,,,,,,,,,,,,,
S_gatherforoverseer_success,,9,Quest,310,,,4875,,,,,,,,1000,,,,,,,,true,0,,,,,,,,,,,,,
S_refineforoverseer_success,,9,Quest,310,,,4875,,,,,,,,1000,,,,,,,,true,0,,,,,,,,,,,,,
S_introtoartificer_success,,1,Quest-,40,,,1550,,,,100,,,,750,,,,,,,,true,0,,,,,,,,,,,,,
S_craftforartificer_success,,9,Quest,310,,,4875,,,,,,,,1000,,,,,,,,true,0,,,,,,,,,,,,,
S_campingunlock_success,,1,Quest-,40,,,1550,,,,,,Camping,1,750,,,,,,,,true,0,,,,,,,,,,,,,
S_returntomagistrate_success,,1,Quest-,40,,,1550,,,,,,,,750,,,,,,,,true,0,,,,,,,,,,,,,
S_magistratequest_success,,10,Quest,340,,,5000,,1hShieldAT2,,100,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
S_introtomarauders_success,,1,Quest-,40,,,1550,,,,,,,,750,,,,,,,,true,0,,,,,,,,,,,,,
S_marauderquest1_success,,12,Quest,410,,,5250,,FoodHealthRecoveryT2,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
S_marauderquest2_success,,12,Quest,410,,,5250,,Chest_SoldierT2,,100,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
S_introtosyndicate_success,,1,Quest-,40,,,1550,,,,,,,,750,,,,,,,,true,0,,,,,,,,,,,,,
S_syndicatequest1_success,,12,Quest,410,,,5250,,FoodHealthRecoveryT2,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
S_syndicatequest2_success,,13,Quest,440,,,5375,,Chest_ExplorerT2,,100,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
S_introtocovenant_success,,1,Quest-,40,,,1550,,,,,,,,750,,,,,,,,true,0,,,,,,,,,,,,,
S_covenantquest1_success,,13,Quest,440,,,5375,,FoodHealthRecoveryT2,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
S_covenantquest2_success,,14,Quest+,560,,,7700,,2hBowDropT2,,100,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
S_timetochoose_success,,1,Quest-,40,,,1550,,,,,,,,750,,,,,,,,true,0,,,,,,,,,,,,,
S_corruption_resistance_success,,17,Quest,670,,,5875,,,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
S_staff_final_success,,20,Quest+,1090,,,8750,,Darkness_AzothStaff_T1,,200,,,,1500,,,,,,,,true,50,1,,,,,,,,,,,,
S_purge_darkness_1_success,,20,Quest+,1090,,,8750,,,,,,,,1500,,,,,,,,true,50,1,,,,,,,,,,,,
S_xmarksthespot_success,,8,Quest,280,,,4750,,1hThrowingAxeDropT2,,150,,,,1000,,,,,,,,true,0,,,,,,,,,,,,,
9904_0028_thenoseknowsb_success,,10,Quest,340,,,5000,,,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
9904_0028_thenoseknowsc_success,,10,Quest,340,,,5000,,,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
9904_0028_thenoseknowsd_success,,10,Quest,340,,,5000,,,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
9904_0028_thenoseknowse_success,,10,Quest,340,,,5000,,,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
9904_0028_thenoseknowsf_success,,10,Quest,340,,,5000,,,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
AzothStaff_0_success,,20,Quest+,1090,,,8750,,Darkness_AzothStaff_T1,,200,,,,1500,,,,,,,,true,50,1,,,,,,,,,,,,
AzothStaff_1_success,,12,Quest,410,,,5250,,QuestRewardDye,,,,,,1000,,,,,,,,true,37.5,,,,,,,,,,,,,
AzothStaff_2_success,,13,Quest+,520,,,7525,,QuestRewardWeaponsT2,,,,,,1500,,,,,,,,true,100,1,,,,,,,,,,,,
AzothStaff_3_success,,14,Quest+,560,,,7700,,QuestRewardArmorT2,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_4_success,,15,Quest+,640,,,7875,,QuestRewardDye,,,,,,1500,,,,,,,,true,100,1,,,,,,,,,,,,
AzothStaff_5_success,,15,Quest+,640,,,7875,,QuestRewardWeaponsT2,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_6_success,,15,Quest+,640,,,7875,,QuestRewardArmorT2,,,,,,1500,,,,,,,,true,100,1,,,,,,,,,,,,
AzothStaff_7_success,,16,Quest+,720,,,8050,,Azoth_Staff_Haft,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_8_success,,16,Quest+,720,,,8050,,QuestRewardWeaponsT2,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_9_success,,17,Quest+,800,,,8225,,QuestRewardArmorT2,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_10_success,,17,Quest+,800,,,8225,,QuestRewardDye,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_11_success,,18,Quest+,890,,,8400,,QuestRewardWeaponsT2,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_12_success,,19,Quest+,990,,,8575,,Azoth_Staff_Crook,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_13_success,,20,Quest+,1090,,,8750,,QuestRewardWeaponsT3,,,,,,1500,,,,,,,,true,50,1,,,,,,,,,,,,
AzothStaff_14_success,,16,Quest+,720,,,8050,,QuestRewardWeaponsT2,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_15_success,,17,Quest+,800,,,8225,,QuestRewardArmorT2,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_16_success,,18,Quest+,890,,,8400,,QuestRewardWeaponsT3,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_17_success,,19,Quest+,990,,,8575,,QuestRewardArmorT3,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_18_success,,19,Quest+,990,,,8575,,QuestRewardDye,,,,,,1500,,,,,,,,true,50,,,,,,,,,,,,,
AzothStaff_19_success,,20,Quest+,1090,,,8750,,QuestRewardWeaponsT3,,,,,,1500,,,,,,,,true,50,1,,,,,,,,,,,,
AzothStaff_20_success,,21,Quest+,1140,,,8925,,Azoth_Vessel,,,,,,1500,,,,,,,,true,100,1,,,,,,,,,,,,
AzothGrant,,,,,,,,,,,,,,,,,,,,,,,true,50,1,,,,,,,,,,,,
CoinGrantTreasureChest,,,,,,,2500-5000,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
