VitalsID,DisplayName,VitalsCategories,Family,CreatureType,DifficultyTierOverride,ScheduleVitalsId,CanDropLoot,DamageMod,HealthMin,HealthInitial,HealthMod,HealthOverridePercentSpellOwnerMaxHealth,PhysicalMitigation,ElementalMitigation,MinionVitalsId,BuffBuckets,BaseStaggerDamageOverride,BlockStaminaDamageOverride,HealthBaseTickRate,HealthRegenCappedBy,HealthRegenThresholds,HealthTickDelay,HealthFullyDepletedDelay,HealthLowerThreshold,HealthUpperThreshold,HealthUpdateIfDeathsDoor,HealthUpdateIfDead,BlockDamageMitigation,BlockStaminaCost,StaminaMin,StaminaBaseMax,StaminaInitial,StaminaBaseTickRate,StaminaRegenCappedBy,StaminaRegenThresholds,StaminaTickDelay,StaminaRegenDelay,StaminaRegenDelayOnEmpty,StaminaFullyDepletedDelay,StaminaLowerThreshold,StaminaUpperThreshold,StaminaUpdateIfDeathsDoor,StaminaUpdateIfDead,StaminaCostMitigation,MinMana,ManaBaseMax,ManaInitial,ManaBaseRegenRate,ManaRegenDelay,ManaRegenDelayOnEmpty,DeathsDoorTime,DeathsDoorDelay,HelpUpHealthPct,FoodMin,FoodBaseMax,FoodInitial,FoodBaseTickRate,FoodTickDelay,FoodFullyDepletedDelay,FoodLowerThreshold,FoodUpperThreshold,DrinkMin,DrinkInitial,DrinkBaseMax,DrinkBaseTickRate,DrinkTickDelay,DrinkFullyDepletedDelay,DrinkLowerThreshold,DrinkUpperThreshold,DamageCooldown,MaxDefenseMitigationPercent,AfflictionAbsorption,GameModeKillEventIds,GameModeAssistEventIds,WarKillEventId,WarAssistEventId,KillEventIdOverride,LootDropChance,IgnoreLootDropModifier,LootTableId,LootTags,IgnoreEffectCategories,IgnoredAbilityConditions,DEFStandard,DEFSiege,DEFStrike,DEFSlash,DEFThrust,DEFArcane,DEFFire,DEFIce,DEFNature,DEFLightning,DEFCorruption,ABSStandard,ABSSiege,ABSStrike,ABSSlash,ABSThrust,ABSArcane,ABSIce,ABSNature,ABSFire,ABSLightning,ABSCorruption,ABSRangedDamage,RESPoison,RESDisease,RESBleed,RESFrostbite,RESCurse,RESBlight,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,ABABlight,WKNStandard,WKNSiege,WKNStrike,WKNSlash,WKNThrust,WKNArcane,WKNIce,WKNNature,WKNFire,WKNLightning,WKNCorruption,DMGStandard,DMGSiege,DMGStrike,DMGSlash,DMGThrust,DMGArcane,DMGFire,DMGIce,DMGNature,DMGLightning,DMGCorruption,DMGAcid,AFAPoison,AFADisease,AFABleed,AFAFrostbite,AFACurse,AFABlight,CharacterScale,IsMinion,ChainSpellImmune,MutatorDifficultyMod,MutatorPotencyMod,HealthPercentForLootContributionOverride,VFXMustShow
Rat_Small_Golden_Catacombs,@Rat_Small_Golden_Catacombs_VitalsName,"Rat_PlagueRat,Beast,Wolf,Prey",Wildlife,Catacombs,,true,false,1,0,1,1,,0.01,0.01,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Named,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,true
Rat_Named_Catacombs,@Rat_Named_Catacombs_VitalsName,"Rat_PlagueRat,Beast,Wolf,Predator",Wildlife,CatacombsMiniBoss,,true,false,1,0,1,0.8,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Named,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,0,0,0,0,0.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0.9,,,,,,true
Loot_Goblin_Catacombs,@Loot_Goblin_Catacombs_VitalsName,"Loot_Goblin_Catacombs,Hostile,Undead,Lost,Haunted,Pirate",Lost,CatacombsMiniBoss,,,true,0.1,0,1,1,,0.35,0.35,,,,,0,0,,0,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Extraction_Rafflebones,1,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.15,,,,,,
Upyr_Baroness_Catacombs,@Upyr_Baroness_VitalsName,"Upyr_Baroness_Catacombs,Hostile,Lost",Lost,Catacombs+,,,true,0.75,0,1,0.5,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Plus,0.1,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Upyr_Consort_Catacombs,@Upyr_Consort_VitalsName,"Upyr_Consort_Catacombs,Hostile,Lost",Lost,Catacombs,,,true,0.75,0,1,0.5,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Upyr_Guardian_Catacombs,@Upyr_Guardian_VitalsName,"Upyr_Guardian,Hostile,Lost,Upyr",Lost,Catacombs,,,true,1,0,1,1.25,,0.4,0.3,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,175,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.3,,,,,,
Upyr_Mindthief_Catacombs,@Upyr_Mindthief_VitalsName,"Upyr_Mindthief,Hostile,Lost,Upyr",Lost,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Upyr_Shade_Catacombs,@Upyr_Shade_VitalsName,"Upyr_Shade,Hostile,Lost,Upyr",Lost,Catacombs+,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,150,150,2,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Plus,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0.8,,,,,,
Upyr_Thrall_Grunt_Catacombs,@Upyr_Thrall_Grunt_VitalsName,"Upyr_Thrall_Grunt,Hostile,Lost,Withered,Risen_Grunt,Haunted,Upyr",Lost,Catacombs-,,,true,1,0,1,0.75,,0.65,0.35,,,,,500,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,1,0,,1,3,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
Upyr_Thrall_Soul_Hunter_Catacombs,@Upyr_Thrall_Soul_Hunter_VitalsName,"Upyr_Thrall_Soul_Hunter,Hostile,Lost,Upyr",Lost,Catacombs-,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Upyr_Thrall_Aggressor_Catacombs,@Upyr_Thrall_Aggressor_VitalsName,"Upyr_Thrall_Aggressor,Hostile,Lost,Upyr",Lost,Catacombs-,,,true,1,0,1,0.8,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,50,50,2,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.15,,,,,,
Inquisitor_Seraphim_Catacombs,@Inquisitor_Seraphim_VitalsName,"Inquisitor_Seraphim_Catacombs,Hostile,Corrupted",Corrupted,Catacombs+,,,true,1,0,1,1,,0.45,0.25,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0.8,0,250,250,2,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Plus,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0.3,0,0.15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.25,,,,,,
Lost_Bloodbeast_Catacombs_Extraction,@Lost_Bloodbeast_Catacombs_Extraction_VitalsName,"Lost_Bloodbeast_Catacombs_Extraction,Hostile,Lost",Lost,Catacombs,,,true,1,0,1,1,,0.3,0.4,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Extraction_Fodder,1,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
Lost_Cryptkeeper_Catacombs_Extraction,@Lost_Cryptkeeper_Catacombs_Extraction_VitalsName,"Lost_Cryptkeeper_Catacombs_Extraction,Hostile,Lost",Lost,Catacombs,,,true,1,0,1,1,,0.3,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,0,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Extraction_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.3,,,,,,
Lost_MutatedNurse_Catacombs_Extraction,@Lost_MutatedNurse_Catacombs_Extraction_VitalsName,"Lost_MutatedNurse_Catacombs_Extraction,Hostile,Lost",Lost,Catacombs,,,true,1.1,0,1,1,,0.3,0.4,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Extraction_Fodder,1,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,,
Upyr_Thrall_Meatbag_Green_Catacombs_Extraction,@Upyr_Thrall_Meatbag_Green_Catacombs_Extraction_VitalsName,"Upyr_Thrall_Meatbag_Green_Catacombs_Extraction,Hostile,Lost",Lost,Catacombs-,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Extraction_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.2,,,,,,
Upyr_Thrall_Soul_Hunter_Catacombs_Extraction,@Upyr_Thrall_Soul_Hunter_VitalsName,"Upyr_Thrall_Soul_Hunter,Hostile,Lost,Upyr",Lost,Catacombs-,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Extraction_Fodder,0.1,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.3,,,,,,
Lost_FeralGhoul_Catacombs_Extraction,@Lost_FeralGhoul_Catacombs_Extraction_VitalsName,"Lost_FeralGhoul_Catacombs_Extraction,Hostile,Lost",Lost,Catacombs,,,true,1,0,1,1,,0.1,0.1,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,0,0,0,1,0,0,0,,1,0,0,3,-1,-1,0,0,0.6,0,100,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.9,,,,War_Kill_Minor,War_Assist_Minor,CatacombsKillEvent_Extraction_Fodder,1,FALSE,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.15,0.3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1.4,,,,,,
Catacombs_Hazard_Flamethrower,@Catacombs_Hazard_Flamethrower_VitalsName,"Catacombs_Hazard_Flamethrower,Hostile,Lost",AncientGuardian,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Catacombs_Hazard_Axe,@Catacombs_Hazard_Axe_VitalsName,"Catacombs_Hazard_Axe,Hostile,Lost",AncientGuardian,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Catacombs_Hazard_Steel_Trap,@Catacombs_Hazard_Steel_Trap_VitalsName,"Catacombs_Hazard_Steel_Trap,Hostile,Lost",AncientGuardian,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Catacombs_Hazard_Fire_Pit,@Catacombs_Hazard_Fire_Pit_VitalsName,"Catacombs_Hazard_Fire_Pit,Hostile,Lost",AncientGuardian,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Catacombs_Hazard_Exploding_Mushroom,@Catacombs_Hazard_Exploding_Mushroom_VitalsName,"Catacombs_Hazard_Exploding_Mushroom,Hostile,Lost",AncientGuardian,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Catacombs_Hazard_Debris,@Catacombs_Hazard_Debris_VitalsName,"Catacombs_Hazard_Debris,Hostile,Lost",AncientGuardian,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
Catacombs_Hazard,@Catacombs_Hazard_VitalsName,"Catacombs_Hazard,Hostile,Lost",AncientGuardian,Catacombs,,,true,1,0,1,1,,0.35,0.35,,,,,0,0,Health;100:0;75:50;50:200;25:350;10:500;0.1:500;0:0,120,0,-1,-1,0,0,1,0,0,1,0,0,0,,0,0,0,0,-1,-1,0,0,0.6,0,1,1,0,0,0,0,0,0,,1000,650,0,0,0,0.2,0.66,0,400,1000,0,0,0,0.2,0.66,10,0.98,,,,War_Kill_Minor,War_Assist_Minor,,0,FALSE,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2,0,0,0.4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,,,,,,
