MissionID,MissionTier,ObjectiveID,IsCustomObjective,CategoricalProgressionId,IsPvpMission,AvailableTerritoryId,RequiredFaction,RequiredFortControlStatus,ReturnToGiverOverride,IsSettlementValidDestination,IsOutpostValidDestination,TaskKillContributionOverride,TaskKillContributionQtyOverride,TerritoryIDOverride,POITagOverride,TaskGiveAndTakeItemOverride,TaskHaveAndReturnItemsOverride,TaskHaveAndReturnItemsQtyOverride,TaskHaveAndReturnItemsDropProbabilityOverride,TaskHaveAndReturnChestDropProbabilityOverride,TaskHaveAndReturnItemsItemsDropVCOverride,LootTagOverride,PauseAndClearLootOnTaskCompleteOverride,TurninDistance,TaskTimerOverride,SuccessGameEventIdOverride,FailureGameEventIdOverride,TitleOverride,DescriptionOverride,ImagePath,MissionGoalType,ProviderDistanceLimit,MinLevel,MaxLevel,RequiredTradeskill,TradeskillLevel,Enabled,DevName,VCLevelRange,RecommendedGroupSize,PatrolDuration,PatrolPoi1,PatrolPoi2,PatrolPoi3,PatrolPoi4,GrantRewardsToOriginTerritory,ReleaseVersionOverride,ORMReleaseEventTagsOverride,OverrideLocation
FactionMission_S_1612_quest,1,FM_1612_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1612_quest_name,@FactionMission_S_1612_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,62,,,,,,,true,,,
FactionMission_S_1613_quest,1,FM_1613_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1613_quest_name,@FactionMission_S_1613_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,62,,,,,,,true,,,
FactionMission_S_1614_quest,1,FM_1614_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1614_quest_name,@FactionMission_S_1614_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_S_1615_quest,1,FM_1615_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1615_quest_name,@FactionMission_S_1615_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,63,,,,,,,true,,,
FactionMission_S_1616_quest,1,FM_1616_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1616_quest_name,@FactionMission_S_1616_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,63,,,,,,,true,,,
FactionMission_C_1609_quest,1,FM_1609_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1609_quest_name,@FactionMission_C_1609_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_C_1610_quest,1,FM_1610_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1610_quest_name,@FactionMission_C_1610_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,66,,,,,,,true,,,
FactionMission_C_1611_quest,1,FM_1611_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1611_quest_name,@FactionMission_C_1611_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,66,,,,,,,true,,,
FactionMission_C_1612_quest,1,FM_1612_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1612_quest_name,@FactionMission_C_1612_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,62,,,,,,,true,,,
FactionMission_C_1613_quest,1,FM_1613_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1613_quest_name,@FactionMission_C_1613_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,62,,,,,,,true,,,
FactionMission_C_1614_quest,1,FM_1614_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1614_quest_name,@FactionMission_C_1614_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_C_1615_quest,1,FM_1615_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1615_quest_name,@FactionMission_C_1615_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,63,,,,,,,true,,,
FactionMission_C_1616_quest,1,FM_1616_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1616_quest_name,@FactionMission_C_1616_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Loot,,60,60,,,1,,63,,,,,,,true,,,
FactionMission_M_1617_quest,1,FM_1617_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1617_quest_name,@FactionMission_M_1617_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_M_1618_quest,1,FM_1618_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1618_quest_name,@FactionMission_M_1618_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,66,,,,,,,true,,,
FactionMission_M_1619_quest,1,FM_1619_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1619_quest_name,@FactionMission_M_1619_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,62,,,,,,,true,,,
FactionMission_M_1620_quest,1,FM_1620_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1620_quest_name,@FactionMission_M_1620_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,66,,,,,,,true,,,
FactionMission_M_1621_quest,1,FM_1621_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1621_quest_name,@FactionMission_M_1621_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_M_1622_quest,1,FM_1622_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1622_quest_name,@FactionMission_M_1622_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_M_1623_quest,1,FM_1623_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1623_quest_name,@FactionMission_M_1623_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,58,60,,,1,,60,,,,,,,true,,,
FactionMission_M_1624_quest,1,FM_1624_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1624_quest_name,@FactionMission_M_1624_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,64,,,,,,,true,,,
FactionMission_M_1625_quest,1,FM_1625_objective,true,,,16,Marauder,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_M_1625_quest_name,@FactionMission_M_1625_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,63,,,,,,,true,,,
FactionMission_S_1617_quest,1,FM_1617_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1617_quest_name,@FactionMission_S_1617_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_S_1618_quest,1,FM_1618_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1618_quest_name,@FactionMission_S_1618_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,66,,,,,,,true,,,
FactionMission_S_1619_quest,1,FM_1619_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1619_quest_name,@FactionMission_S_1619_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,62,,,,,,,true,,,
FactionMission_S_1620_quest,1,FM_1620_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1620_quest_name,@FactionMission_S_1620_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,66,,,,,,,true,,,
FactionMission_S_1621_quest,1,FM_1621_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1621_quest_name,@FactionMission_S_1621_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_S_1622_quest,1,FM_1622_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1622_quest_name,@FactionMission_S_1622_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_S_1623_quest,1,FM_1623_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1623_quest_name,@FactionMission_S_1623_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,58,60,,,1,,60,,,,,,,true,,,
FactionMission_S_1624_quest,1,FM_1624_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1624_quest_name,@FactionMission_S_1624_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,64,,,,,,,true,,,
FactionMission_S_1625_quest,1,FM_1625_objective,true,,,16,Syndicate,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_S_1625_quest_name,@FactionMission_S_1625_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,63,,,,,,,true,,,
FactionMission_C_1617_quest,1,FM_1617_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1617_quest_name,@FactionMission_C_1617_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_C_1618_quest,1,FM_1618_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1618_quest_name,@FactionMission_C_1618_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,66,,,,,,,true,,,
FactionMission_C_1619_quest,1,FM_1619_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1619_quest_name,@FactionMission_C_1619_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,62,,,,,,,true,,,
FactionMission_C_1620_quest,1,FM_1620_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1620_quest_name,@FactionMission_C_1620_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,66,,,,,,,true,,,
FactionMission_C_1621_quest,1,FM_1621_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1621_quest_name,@FactionMission_C_1621_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_C_1622_quest,1,FM_1622_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1622_quest_name,@FactionMission_C_1622_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,59,60,,,1,,61,,,,,,,true,,,
FactionMission_C_1623_quest,1,FM_1623_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1623_quest_name,@FactionMission_C_1623_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,58,60,,,1,,60,,,,,,,true,,,
FactionMission_C_1624_quest,1,FM_1624_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1624_quest_name,@FactionMission_C_1624_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,64,,,,,,,true,,,
FactionMission_C_1625_quest,1,FM_1625_objective,true,,,16,Covenant,,true,,,,,,,,,,,,,,,,,Faction+V2_60,FactionMission_Failure,@FactionMission_C_1625_quest_name,@FactionMission_C_1625_quest_desc,LyShineUI\Images\MissionImages\missionImage_PvP1.png,Hunt,,60,60,,,1,,63,,,,,,,true,,,
FM_S_Raid_0201,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,5,,abandoned_village_40254,,,,,,,,true,,,FactionV2_27,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,24,31,,,1,,27,,,,,,,,,,
FM_S_Raid_0202,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,6,,abandoned_village_40328,,,,,,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,25,32,,,1,,28,,,,,,,,,,
FM_S_Raid_0203,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Nightmare,8,,abandoned_village_40310,,,,,,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,26,32,,,1,,28,,,,,,,,,,
FM_S_Raid_0204,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,6,,abandoned_village_40256,,,,,,,,true,,,FactionV2_27,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,24,31,,,1,,27,,,,,,,,,,
FM_S_Raid_0205,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Pirate,7,,abandoned_village_40260,,,,,,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_undead1.png,Raid,,26,32,,,1,,28,,,,,,,,,,
FM_S_Raid_0206,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Corrupted,8,,lumbermill_40202,,,,,,,,true,,,FactionV2_29,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,27,33,,,1,,29,,,,,,,,,,
FM_S_Raid_0207,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Anguished,8,,abandoned_village_40257,,,,,,,,true,,,FactionV2_27,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,24,31,,,1,,27,,,,,,,,,,
FM_S_Raid_0208,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Anointed,8,,abandoned_village_40261,,,,,,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,26,32,,,1,,28,,,,,,,,,,
FM_S_Raid_0209,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Anointed,6,,abandoned_village_40262,,,,,,,,true,,,FactionV2_32,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,30,36,,,1,,32,,,,,,,,,,
FM_S_Raid_0210,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Anointed,6,,abandoned_village_40263,,,,,,,,true,,,FactionV2_33,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,31,37,,,1,,33,,,,,,,,,,
FM_S_Raid_0211,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Anointed,4,,abandoned_village_40264,,,,,,,,true,,,FactionV2_33,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,31,37,,,1,,33,,,,,,,,,,
FM_S_Raid_0212,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Undead_GraveDigger_Named_02,1,,graveyard_40327,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,32,60,,,1,,34,,,,,,,,,,
FM_S_Raid_0213,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,3,,abandoned_village_40258,,,,,,,,true,,,FactionV2_27,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,25,31,,,1,,27,,,,,,,,,,
FM_S_Raid_0215,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Mindstruck,8,,abandoned_village_40249,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,32,60,,,1,,34,,,,,,,,,,
FM_S_Raid_0216,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Mindstruck,8,,abandoned_farm_village_40251,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,32,60,,,1,,34,,,,,,,,,,
FM_S_Raid_0217,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,5,,abandoned_village_40250,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,32,60,,,1,,34,,,,,,,,,,
FM_S_Raid_0218,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Mindstruck,5,,abandoned_village_40252,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,32,60,,,1,,34,,,,,,,,,,
FM_S_Raid_0219,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Bronzeroot,8,,cave_40229,,,,,,,,true,,,FactionV2_32,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,,30,36,,,1,,32,,,,,,,,,,
FM_S_Raid_0220,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Bronzeroot,5,,cave_40248,,,,,,,,true,,,FactionV2_32,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,,30,36,,,1,,32,,,,,,,,,,
FM_S_Raid_0221,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Bronzeroot,8,,green_defile_40268,,,,,,,,true,,,FactionV2_32,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,,30,36,,,1,,32,,,,,,,,,,
FM_S_Raid_0222,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Corrupted,8,,corrupted_camp_40335,,,,,,,,true,,,FactionV2_32,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,30,36,,,1,,32,,,,,,,,,,
FM_S_Raid_0223,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Corrupted,8,,mine_40306,,,,,,,,true,,,FactionV2_33,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,31,37,,,1,,33,,,,,,,,,,
FM_S_Raid_0224,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Corrupted,8,,corrupted_camp_40336,,,,,,,,true,,,FactionV2_33,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_corrupted2.png,Raid,,31,37,,,1,,33,,,,,,,,,,
FM_S_Raid_0225,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,8,,abandoned_farm_village_40255,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,32,60,,,1,,34,,,,,,,,,,
FM_S_Raid_0226,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,5,,abandoned_village_40210,,,,,,,,true,,,FactionV2_34,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,32,60,,,1,,34,,,,,,,,,,
FM_S_Raid_0227,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,8,,abandoned_village_40253,,,,,,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,26,32,,,1,,28,,,,,,,,,,
FM_S_Raid_0228,1,FM_killx_location,,,,2,Syndicate,,true,false,false,AngryEarth,6,,ancient_ruins_40214,,,,,,,,true,,,FactionV2_31,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,,29,35,,,1,,31,,,,,,,,,,
FM_S_Raid_0229,1,FM_killx_location,,,,2,Syndicate,,true,false,false,AngryEarth,5,,azure_tree_40222,,,,,,,,true,,,FactionV2_31,FactionMission_Failure,@FactionMission_S_RAID_title,@FactionMission_S_RAID_desc,LyShineUI\Images\MissionImages\missionImage_angryEarth2.png,Raid,,29,35,,,1,,31,,,,,,,,,,
FM_S_Raid_0230,1,FM_killx_location,,,,2,Syndicate,,true,false,false,Haunted,8,,brightwoodsisle_40221,,,,,,,,true,,,Faction+V2_35,FactionMission_Failure,@FactionMission_S_RAID_ELITE_title,@FactionMission_S_RAID_ELITE_desc,LyShineUI\Images\MissionImages\missionImage_wraith1.png,Raid,,33,60,,,1,,35,3,,,,,,,,,
FM_S_Loot_0201,1,FM_loot_location,,,,2,Syndicate,,true,false,false,,,,abandoned_village_40254,,FM_loot_item_S_1_02,4,,100,,,true,,,FactionV2_27,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,25,31,,,0,,27,,,,,,,,,,
FM_S_Loot_0202,1,FM_loot_location,,,,2,Syndicate,,true,false,false,,,,abandoned_village_40328,,FM_loot_item_S_2_02,3,,100,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,26,32,,,1,,28,,,,,,,,,,
FM_S_Loot_0203,1,FM_loot_location,,,,2,Syndicate,,true,false,false,,,,abandoned_village_40310,,FM_loot_item_S_3_02,7,,100,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,26,32,,,1,,28,,,,,,,,,,
FM_S_Loot_0204,1,FM_loot_location,,,,2,Syndicate,,true,false,false,,,,abandoned_village_40256,,FM_loot_item_S_4_02,2,,100,,,true,,,FactionV2_27,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,24,31,,,1,,27,,,,,,,,,,
FM_S_Loot_0205,1,FM_loot_location,,,,2,Syndicate,,true,false,false,,,,abandoned_village_40260,,FM_loot_item_S_5_02,3,,100,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,26,32,,,1,,28,,,,,,,,,,
FM_S_Loot_0206,1,FM_loot_location,,,,2,Syndicate,,true,false,false,,,,lumbermill_40202,,FM_loot_item_S_6_02,7,,100,,,true,,,FactionV2_31,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,29,35,,,1,,31,,,,,,,,,,
FM_S_Loot_0208,1,FM_loot_location,,,,2,Syndicate,,true,false,false,,,,abandoned_village_40257,,FM_loot_item_S_9_02,7,,100,,,true,,,FactionV2_27,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,24,31,,,1,,27,,,,,,,,,,
FM_S_Loot_0209,1,FM_loot_location,,,,2,Syndicate,,true,false,false,,,,abandoned_village_40261,,FM_loot_item_S_11_02,7,,100,,,true,,,FactionV2_28,FactionMission_Failure,@FactionMission_S_LOOT_title,@FactionMission_S_LOOT_desc,LyShineUI\Images\MissionImages\missionImage_mine1.png,Loot,,25,32,,,1,,28,,,,,,,,,,
