ItemID,Name,Description,AppearanceName,Gender,ItemClass,HairChop,HideHair,HideFacialHair,HideLegs,HideHead,MaskRColor,MaskROverride,MaskR,MaskRDyeOverride,MaskRDye,MaskGColor,MaskGOverride,MaskG,MaskGDyeOverride,MaskGDye,MaskBColor,MaskBOverride,MaskB,MaskBDyeOverride,MaskBDye,MaskASpecColor,MaskASpec,MaskASpecDye,MaskAGlossShift,MaskAGloss,EmissiveColor,EmissiveIntensity,Skin1,Material1,IsSkin1,Mask1,Skin2,Material2,IsSkin2,Mask2,Left/On,Right/Off,ForceShortsleeves,ShortsleeveChestSkin,ForceHideForearms,HandsNoForearmsSkin,AttachmentOffsets,LeftHandOnlySkin,RightHandOnlySkin,LeftSleeveOnlyChestSkin,RightSleeveOnlyChestSkin,AppearanceCDF,RDyeSlotDisabled,GDyeSlotDisabled,BDyeSlotDisabled,ADyeSlotDisabled,IconPath,HiResIconPath,IconCaptureGroup
m_undeadBerserker_feet,,,undeadBerserker_feet,Male,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadberserker/male_undeadberserker_calves.skin,objects/characters/player/male/undeadberserker/male_undeadberserker_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadBerserker_feet.png,lyshineui/images/icons/items_hires/m_undeadBerserker_feet.png,Feet
f_undeadBerserker_chest,,,undeadBerserker_chest,Female,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadberserker/female_undeadberserker_forearms_hands.skin,objects/characters/player/male/undeadberserker/male_undeadberserker_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/female/undeadberserker/female_undeadberserker_chest.skin,,,,,,objects/characters/player/female/undeadberserker/female_undeadberserker_forearms_left.skin,objects/characters/player/female/undeadberserker/female_undeadberserker_forearms_right.skin,objects/characters/player/female/undeadberserker/female_undeadberserker.cdf,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadBerserker_chest.png,lyshineui/images/icons/items_hires/m_undeadBerserker_chest.png,Chest
f_undeadBerserker_hands,,,undeadBerserker_hands,Female,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadberserker/female_undeadberserker_forearms.skin,objects/characters/player/male/undeadberserker/male_undeadberserker_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/female/undeadberserker/female_undeadBerserker_left_forearm.skin,objects/characters/player/female/undeadberserker/female_undeadBerserker_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/m_undeadBerserker_hands.png,lyshineui/images/icons/items_hires/m_undeadBerserker_hands.png,Arms
f_undeadBerserker_legs,,,undeadBerserker_legs,Female,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadberserker/female_undeadberserker_thighs.skin,objects/characters/player/male/undeadberserker/male_undeadberserker_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,1,1,lyshineui/images/icons/items/Armor/m_undeadBerserker_legs.png,lyshineui/images/icons/items_hires/m_undeadBerserker_legs.png,Legs
f_undeadBerserker_feet,,,undeadBerserker_feet,Female,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadberserker/female_undeadberserker_calves.skin,objects/characters/player/male/undeadberserker/male_undeadberserker_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadBerserker_feet.png,lyshineui/images/icons/items_hires/m_undeadBerserker_feet.png,Feet
f_undeadBerserker_head,,,undeadBerserker_head,Female,EquippableHead+Armor+Medium,BRIM,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadberserker/female_undeadberserker_helmet.skin,objects/characters/player/male/undeadberserker/male_undeadberserker_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,1,1,1,lyshineui/images/icons/items/Armor/m_undeadBerserker_head.png,lyshineui/images/icons/items_hires/m_undeadBerserker_head.png,Head
m_undeadNavigator_head,,,undeadNavigator_head,Male,EquippableHead+Armor+Light,BRIM,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadnavigator/male_undeadnavigator_helmet.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,1,1,0,lyshineui/images/icons/items/Armor/Head_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Head_UndeadNavigatorT2.png,Head
m_undeadNavigator_chest,,,undeadNavigator_chest,Male,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadnavigator/male_undeadnavigator_forearms_hands.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_chest_matgroup.mtl,0,,Objects/Characters/player/male/naked_caucasian/male_naked_chest_sleeveless.skin,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,1,objects/characters/player/male/undeadnavigator/male_undeadnavigator_chest.skin,,,,,,objects/characters/player/male/undeadnavigator/male_undeadnavigator_forearms_left.skin,objects/characters/player/male/undeadnavigator/male_undeadnavigator_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/Chest_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Chest_UndeadNavigatorT2.png,Chest
m_undeadNavigator_hands,,,undeadNavigator_hands,Male,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadnavigator/male_undeadnavigator_forearms.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/male/undeadnavigator/male_undeadNavigator_left_forearm.skin,objects/characters/player/male/undeadnavigator/male_undeadNavigator_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/Hands_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Hands_UndeadNavigatorT2.png,Arms
m_undeadNavigator_legs,,,undeadNavigator_legs,Male,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadnavigator/male_undeadnavigator_thighs.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Legs_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Legs_UndeadNavigatorT2.png,Legs
m_undeadNavigator_feet,,,undeadNavigator_feet,Male,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadnavigator/male_undeadnavigator_calves.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Feet_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Feet_UndeadNavigatorT2.png,Feet
f_undeadNavigator_head,,,undeadNavigator_head,Female,EquippableHead+Armor+Light,BRIM,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadnavigator/female_undeadnavigator_helmet.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,1,1,0,lyshineui/images/icons/items/Armor/Head_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Head_UndeadNavigatorT2.png,Head
f_undeadNavigator_chest,,,undeadNavigator_chest,Female,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadnavigator/female_undeadnavigator_forearms_hands.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_chest_matgroup.mtl,0,,Objects/Characters/player/female/naked_caucasian/female_naked_chest_sleeveless.skin,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,1,objects/characters/player/female/undeadnavigator/female_undeadnavigator_forearms_chest.skin,,,,,,objects/characters/player/female/undeadnavigator/female_undeadnavigator_forearms_left.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/Chest_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Chest_UndeadNavigatorT2.png,Chest
f_undeadNavigator_hands,,,undeadNavigator_hands,Female,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadnavigator/female_undeadnavigator_forearms.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/female/undeadnavigator/female_undeadNavigator_left_forearm.skin,objects/characters/player/female/undeadnavigator/female_undeadNavigator_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/Hands_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Hands_UndeadNavigatorT2.png,Arms
f_undeadNavigator_legs,,,undeadNavigator_legs,Female,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadnavigator/female_undeadnavigator_thighs.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Legs_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Legs_UndeadNavigatorT2.png,Legs
f_undeadNavigator_feet,,,undeadNavigator_feet,Female,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadnavigator/female_undeadnavigator_calves.skin,objects/characters/player/female/undeadnavigator/female_undeadnavigator_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/Feet_UndeadNavigatorT2.png,lyshineui/images/icons/items_hires/Feet_UndeadNavigatorT2.png,Feet
m_undeadOfficer_head,,,undeadOfficer_head,Male,EquippableHead+Armor+Light,BRIM,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadofficer/male_undeadofficer_helmet.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadOfficer_head.png,lyshineui/images/icons/items_hires/m_undeadOfficer_head.png,Head
m_undeadOfficer_chest,,,undeadOfficer_chest,Male,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadofficer/male_undeadofficer_forearms_hands.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/male/undeadofficer/male_undeadofficer_chest.skin,,,,,,objects/characters/player/male/undeadofficer/male_undeadofficer_forearms_left.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadOfficer_chest.png,lyshineui/images/icons/items_hires/m_undeadOfficer_chest.png,Chest
m_undeadOfficer_hands,,,undeadOfficer_hands,Male,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadofficer/male_undeadofficer_forearms.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/male/undeadofficer/male_undeadOfficer_left_forearm.skin,objects/characters/player/male/undeadofficer/male_undeadOfficer_right_forearm.skin,,,,0,1,1,0,lyshineui/images/icons/items/Armor/m_undeadOfficer_hands.png,lyshineui/images/icons/items_hires/m_undeadOfficer_hands.png,Arms
m_undeadOfficer_legs,,,undeadOfficer_legs,Male,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadofficer/male_undeadofficer_thighs.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/m_undeadOfficer_legs.png,lyshineui/images/icons/items_hires/m_undeadOfficer_legs.png,Legs
m_undeadOfficer_feet,,,undeadOfficer_feet,Male,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadofficer/male_undeadofficer_calves.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/m_undeadOfficer_feet.png,lyshineui/images/icons/items_hires/m_undeadOfficer_feet.png,Feet
f_undeadOfficer_head,,,undeadOfficer_head,Female,EquippableHead+Armor+Light,BRIM,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadofficer/female_undeadofficer_helmet.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadOfficer_head.png,lyshineui/images/icons/items_hires/m_undeadOfficer_head.png,Head
f_undeadOfficer_chest,,,undeadOfficer_chest,Female,EquippableChest+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadofficer/female_undeadofficer_forearms_hands.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/female/undeadofficer/female_undeadofficer_chest.skin,,,,,,objects/characters/player/female/undeadofficer/female_undeadofficer_forearms_left.skin,objects/characters/player/female/undeadofficer/female_undeadofficer_forearms_right.skin,,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadOfficer_chest.png,lyshineui/images/icons/items_hires/m_undeadOfficer_chest.png,Chest
f_undeadOfficer_hands,,,undeadOfficer_hands,Female,EquippableHands+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadofficer/female_undeadofficer_forearms.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/female/undeadofficer/female_undeadOfficer_left_forearm.skin,objects/characters/player/female/undeadofficer/female_undeadOfficer_right_forearm.skin,,,,0,1,1,0,lyshineui/images/icons/items/Armor/m_undeadOfficer_hands.png,lyshineui/images/icons/items_hires/m_undeadOfficer_hands.png,Arms
f_undeadOfficer_legs,,,undeadOfficer_legs,Female,EquippableLegs+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadofficer/female_undeadofficer_thighs.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/m_undeadOfficer_legs.png,lyshineui/images/icons/items_hires/m_undeadOfficer_legs.png,Legs
f_undeadOfficer_feet,,,undeadOfficer_feet,Female,EquippableFeet+Armor+Light,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadofficer/female_undeadofficer_calves.skin,objects/characters/player/male/undeadofficer/male_undeadofficer_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,0,lyshineui/images/icons/items/Armor/m_undeadOfficer_feet.png,lyshineui/images/icons/items_hires/m_undeadOfficer_feet.png,Feet
m_undeadPistoleer_head,,,undeadPistoleer_head,Male,EquippableHead+Armor+Medium,BRIM,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadpistoleer/male_undeadpistoleer_helmet.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/m_undeadPistoleer_head.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_head.png,Head
m_undeadPistoleer_chest,,,undeadPistoleer_chest,Male,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadpistoleer/male_undeadpistoleer_forearms_hands.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/male/undeadpistoleer/male_undeadpistoleer_chest.skin,,,,,,objects/characters/player/male/undeadpistoleer/male_undeadpistoleer_forearms_left.skin,objects/characters/player/male/undeadpistoleer/male_undeadpistoleer_forearms_right.skin,objects/characters/player/male/undeadpistoleer/male_undeadPistoleer.cdf,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadPistoleer_chest.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_chest.png,Chest
m_undeadPistoleer_hands,,,undeadPistoleer_hands,Male,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadpistoleer/male_undeadpistoleer_forearms.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/male/undeadpistoleer/male_undeadPistoleer_left_forearm.skin,objects/characters/player/male/undeadpistoleer/male_undeadPistoleer_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/m_undeadPistoleer_hands.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_hands.png,Arms
m_undeadPistoleer_legs,,,undeadPistoleer_legs,Male,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadpistoleer/male_undeadpistoleer_thighs.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/m_undeadPistoleer_legs.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_legs.png,Legs
m_undeadPistoleer_feet,,,undeadPistoleer_feet,Male,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/undeadpistoleer/male_undeadpistoleer_calves.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,1,lyshineui/images/icons/items/Armor/m_undeadPistoleer_feet.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_feet.png,Feet
f_undeadPistoleer_head,,,undeadPistoleer_head,Female,EquippableHead+Armor+Medium,BRIM,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_helmet.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/m_undeadPistoleer_head.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_head.png,Head
f_undeadPistoleer_chest,,,undeadPistoleer_chest,Female,EquippableChest+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_forearms_hands.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_chest_matgroup.mtl,0,,,,1,,FLY_ClothLight_Arm_L,FLY_ClothLight_Arm_R,0,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_chest.skin,,,,,,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_forearms_left.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_forearms_right.skin,objects/characters/player/female/undeadpistoleer/female_undeadPistoleer.cdf,0,0,0,0,lyshineui/images/icons/items/Armor/m_undeadPistoleer_chest.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_chest.png,Chest
f_undeadPistoleer_hands,,,undeadPistoleer_hands,Female,EquippableHands+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_forearms.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_forearms_matgroup.mtl,0,,,,1,,,,1,,,,,objects/characters/player/female/undeadpistoleer/female_undeadPistoleer_left_forearm.skin,objects/characters/player/female/undeadpistoleer/female_undeadPistoleer_right_forearm.skin,,,,0,1,1,1,lyshineui/images/icons/items/Armor/m_undeadPistoleer_hands.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_hands.png,Arms
f_undeadPistoleer_legs,,,undeadPistoleer_legs,Female,EquippableLegs+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_thighs.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_thighs_matgroup.mtl,0,,,,,,FLY_ClothLight_Leg_L,FLY_ClothLight_Leg_R,0,,,,,,,,,,0,0,0,1,lyshineui/images/icons/items/Armor/m_undeadPistoleer_legs.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_legs.png,Legs
f_undeadPistoleer_feet,,,undeadPistoleer_feet,Female,EquippableFeet+Armor+Medium,NONE,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_calves.skin,objects/characters/player/female/undeadpistoleer/female_undeadpistoleer_calves_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,0,1,1,lyshineui/images/icons/items/Armor/m_undeadPistoleer_feet.png,lyshineui/images/icons/items_hires/m_undeadPistoleer_feet.png,Feet
m_drownedDrunk_head,,,drownedDrunk_head,Male,EquippableHead+Armor+Light,BRIM,0,0,0,,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0,0.05,1,#b8b8b8,0,0.3,0.5,0,,,objects/characters/player/male/drowneddrunk/male_drowneddrunk_helmet.skin,objects/characters/player/female/drowneddrunk/female_drowneddrunk_helmet_matgroup.mtl,0,,,,,,,,0,,,,,,,,,,0,1,1,1,lyshineui/images/icons/items/Armor/m_drownedDrunk_head.png,lyshineui/images/icons/items_hires/m_drownedDrunk_head.png,Head
