WeaponID,BaseWeaponID,DEV Prio,PrimaryUse,IconPath,MaxStackSize,EquipType,DamageStatMultiplier,WeaponMasteryCategoryId,TierNumber,BaseDamage,CritChance,CritDamageMultiplier,BaseStaggerDamage,CritStaggerDamageMultiplier,ReticleName,ReticleTargetName,ReticleRayCastDistance,AmmoType,MaxLoadedAmmo,AutoReloadAmmoSeconds,AmmoMesh,MannequinTag,OffHandMannequinTag,MeshOverride,SkinOverride1,MaterialOverride1,SkinOverride2,MaterialOverride2,SkinOverride3,MaterialOverride3,SkinOverride4,MaterialOverride4,FireJoint,DamageTableRow,TooltipPrimaryAttackData,TooltipAlternateAttackData,AnimDbPath,GatheringTypes,GatheringMultiplier,GatheringEfficiency,MinGatherEFF,MaxGatherEFF,AudioPickup,AudioPlace,Primary Hand,EquipmentCategories,RequiredStrength,RequiredDexterity,RequiredIntelligence,RequiredFocus,ScalingStrength,ScalingDexterity,ScalingIntelligence,ScalingFocus,Resistances,Weaknesses,StatBonuses,StatMultipliers,EquipmentCategoryMultiplier,AttackGameEventID,PhysicalArmorSetScaleFactor,ElementalArmorSetScaleFactor,ArmorRatingScaleFactor,WeightOverride,BlockStaminaDamage,BlockStability,DeflectionRating,DisablePerksOnSheathe,BLAStandard,BLASiege,BLAStrike,BLASlash,BLAThrust,BLAArcane,BLAFire,BLAIce,BLANature,BLALightning,BLACorruption,ABAPoison,ABADisease,ABABleed,ABAFrostbite,ABACurse,RangedAttackProfile,AttachedSpellData,Appearance,FemaleAppearance,CanBlockRanged,ManaCostId,WeaponEffectId,BaseAccuracy,SoundTableID
Dynasty_Summoner_Staff,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,3300,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Shot,10,,,"1H_Caster, Staff",Melee_OH,Objects\Weapons\Melee\Polearms\2h\Summoner_Dynasty_Corrupted\wep_pol2h_Summoner_Dynasty_Corrupted.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,animations/Mannequin/ADB/npc_damned_weaponanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,AI_Dynasty_Summoner,,,,,,AI_DynastySummonerStaff,89,
Dynasty_Spearman_Weapon_2H_Spear,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,130,0.03,1.3,28,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Spear",,objects/weapons/melee/spears/2h/spearDynasty/wep_mel2h_spearDynasty.cdf,,,,,,,,,Spear,,1H_Club_Attack1,1H_Club_Attack2,animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,Spear,89,
Dynasty_Warrior_Shield,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,0,200,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Shield_OH,Shield_OH,Objects\Weapons\Shields\shieldRoundDynastyCorrupted\wep_shld_shieldRoundDynastyCorrupted.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,30,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,true,,,89,
Dynasty_Warrior_Sword,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1372,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",Melee_OH,Objects\Weapons\Melee\Swords\1h\DynastyCorrupted\wep_me1h_DynastyCorrupted.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,Animations/Mannequin/ADB/npc_damned_1h_swordanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,,,,,,,Sword,89,
Npc_Shield,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,0,200,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Shield_OH,Shield_OH,Objects\Weapons\Shields\A_RoundTarges\RoundTargeA\wep_shld_roundtargea_t3.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,true,,,89,
Damned_Axeman_Shield,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,0,200,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Shield_OH,,Objects\Weapons\Shields\A_RoundTarges\RoundTargeA\wep_shld_roundtargea_t3.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/PlayerMaleAnims_1H_MeleeAttach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,true,,,89,
Broken_Weapon_1H_Sickle,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,220,0.03,1.3,28,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sickle",,Objects/Weapons/Tools/1h/SickleT1_AI/wep_tl1h_sickleT1_Ai_lookbase.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_1H_Hatchet,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,200,0.03,1.3,28,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Axe",,Objects/Weapons/Melee/Axes/1h/HatchetA/jav_wep_mel1h_hatcheta_t0.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_1H_ThrowingAxe,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,911,0.03,1.3,33,1.5,melee,meleeHaveTarget,3,Thrown,,,,"1H_Melee, Axe",,Objects/Weapons/Melee/Axes/1h/ThrowingAxeB/wep_axe1h_ThrowingAxeB_T2.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,AI_Broken_Throwing_Axe,,,,,,,89,
Broken_Weapon_1H_Hammer,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,911,0.03,1.3,68,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Hammer",,Objects/Tools/Hammers/1h/BlacksmithHammer/jav_tool_1hham_blacksmithhammera.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_1H_Knife,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,833,0.03,1.3,20,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Knife",,Objects/Weapons/Melee/Knives/1h/SkinningKnifeT1_ai/wep_me1h_skinningKnifeT1_ai.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_2H_Pitchfork,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,240,0.03,1.3,28,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Pitchfork",,Objects\Weapons\Tools\2h\PitchforkA\wep_tl2h_pitchforka.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_2H_LumberAxe,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,170,0.03,1.3,50,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Axe",,Objects/Weapons/Melee/Axes/2h/LumberAxeA/jav_wep_2h_lumberaxea_t0.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_2H_PickAxe,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,967,0.03,1.3,90,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Pick",,Objects\Weapons\Tools\2h\PickaxeA\wep_tl2h_pickaxea_t2.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_1H_Ladel,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,872,0.03,1.3,38,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Ladel",,objects/crafting/props/housewares/kitchenware/kitchen_ladle.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_2H_Shovel,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,928,0.03,1.3,80,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Shovel",,Objects\Weapons\Tools\2h\Shovel_IronA_ai\wep_tl2h_shovel_ironA_master_Ai.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_2H_Hookaroon,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,0,0.03,1.3,33,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Hookaroon",,Objects/Crafting/Props/Tools/Hookaroon/hookaroon.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_2H_Rake,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,230,0.03,1.3,40,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Rake",,Objects\Weapons\Tools\2h\RakeA\wep_tl2h_rakea.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_1H_Cleaver,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,210,0.03,1.3,28,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Cleaver",,Objects/Crafting/Props/Housewares/Kitchenware_Ai/jav_prp_kitchen_cleaver_ai.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_1H_KitchenKnife,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,170,0.03,1.3,20,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, KitchenKnife, Knife",,Objects/Crafting/Props/Housewares/Kitchenware_Ai/jav_prp_kitchen_knife_ai.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Broken_Weapon_1H_Prong,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,200,0.03,1.3,20,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Prong",,Objects/Crafting/Props/Housewares/Kitchenware_Ai/jav_prp_kitchen_prong_ai.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Skeleton_Weapon_1H_Knife,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,105,0.03,1.3,20,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Knife",,Objects/Crafting/Props/Housewares/Kitchenware_Ai/jav_prp_kitchen_knife_ai.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Skeleton_Weapon_1H_Club,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,483,0.03,1.3,58,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",,Objects/Weapons/Melee/Clubs/1h/MaceA/wep_clb1h_macea_t3.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Skeleton_Weapon_2H_Axe,,1,Combat Melee,LoggingAxe,1,Hammer_Axe,TwoHandAxeDamage,,1,90,0.03,1.3,63,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Greatsword",,Objects\Weapons\Melee\Axes\2h\GreatAxeA\wep_axe2h_greataxea_t3.cdf,,,,,,,,,,,1H_Club_Attack2,1H_Club_Attack3,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0.01,0,0,0,,,,,,WeaponHit3,,,,,63,25,2,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,GreatAxe,89,
Skeleton_Weapon_2H_Spear,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,130,0.03,1.3,28,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Spear",,objects/weapons/melee/spears/2h/speara/jav_wep_mel2h_speara_t3.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Skeleton_Weapon_2H_Pickaxe,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,100,0.03,1.3,90,1.5,melee,meleeHaveTarget,3,,,,,"2H_Melee, Pick",,Objects/Weapons/Tools/2h/PickaxeA/wep_tl2h_pickaxea_t2.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Skeleton_Weapon_2H_AntiqueSword,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,160,0.03,1.3,40,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Greatsword",,Objects/Weapons/Melee/Swords/2h/longswordT2/wep_me2h_longswordT2_lookBase.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Skeleton_Weapon_1H_Cutlass,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,539,0.03,1.3,28,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sword",,Objects/Weapons/Melee/Swords/1h/OfficerSaberA/jav_wep_me1h_sw_OfficerSaberA.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Skeleton_Weapon_1H_MageStaff,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1500,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"1H_Caster, Staff",Melee_OH,objects/weapons/melee/staffs/2h/staffAncientMage/wep_mel2h_staffAncientMage.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,animations/Mannequin/ADB/npc_damned_weaponanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,AI_Mage_Sphere,,,,,,,89,
AI_EzraTheForgemaster_Hammer,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,911,0.03,1.3,68,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Club",,Objects/Tools/Hammers/1h/BlacksmithHammer/jav_tool_1hham_blacksmithhammera.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_broken_weapon_anims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Damned_Cultist_Weapon_1H_Knife,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,120,0.03,1.3,20,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Knife",,Objects/Crafting/Props/Housewares/Kitchenware_Ai/jav_prp_kitchen_knife_ai.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_damned_1h_knifeanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,,,,,,,,89,
Damned_Acolyte_Weapon_1H_Staff,,3,Combat Melee,weapon_ironrapier,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1317,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,Shot,10,,,"1H_Caster, Staff",Melee_OH,Objects\Weapons\Melee\Staffs\2h\staffPriest\wep_mel2h_staffpriest_lookcorruptioncommon.cdf,,,,,,,,,,,1H_Sword_Attack1,1H_Sword_Attack2,animations/Mannequin/ADB/npc_damned_weaponanims.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,15,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
AncientGuardian_Weapon_1H_Sickle,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1867,0.03,1.3,33,1.5,melee,meleeHaveTarget,3,,,,,"1H_Melee, Sickle",Sickle_OH,Objects/Weapons/supernatural/Reaper/ReaperSickleA/wep_me1h_ReaperSickleA.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_ancientguardian_weaponattach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,65,0,1,,,,,,,,,,,,,,,,,,,,,,,,AI_Sickle,89,
AncientGuardian_Weapon_1H_Spear,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1150,0.03,1.3,33,1.5,melee,meleeHaveTarget,3,Thrown,,,,"1H_Melee, Spear",,objects/weapons/melee/spears/2h/speara/jav_wep_mel2h_speara_t3.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_ancientguardian_weaponattach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,AI_Spear,,,,,,Spear,89,
AncientGuardian_Weapon_1H_Javelin,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,OneHandSwordDamage,,0,1150,0.03,1.3,33,1.5,melee,meleeHaveTarget,3,Thrown,,,objects/weapons/melee/spears/2h/spearAncientJavelineer/wep_me1h_spearAncientJavelineer.cdf,"1H_Melee, Spear",,objects/weapons/melee/spears/2h/spearAncientJavelineer/wep_me1h_spearAncientJavelineer_lookbase.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_ancientguardian_weaponattach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,0,1,,,,,,,,,,,,,,,,,,AI_Spear,,,,,,,89,
AncientGuardian_Shield,,1,Combat Melee,LoggingAxe,1,AlwaysUnsheathed_RHand,,,0,140,0.03,1.3,200,1.5,melee,meleeHaveTarget,3,,,,,Shield,Shield_OH,Objects/Weapons/Shields/B_Kite\KiteA\wep_shld_kitea_t3.cdf,,,,,,,,,,,1H_Club_Attack1,1H_Club_Attack2,Animations/Mannequin/ADB/npc_ancientguardian_weaponattach.adb,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,25,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,true,,,89,
Elk_Corrupted_Weapon,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,255,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Wolf_Teeth_T2,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,255,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Wolf_Teeth_T3,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,1244,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Wolf_Teeth_T4,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,1975,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,Unarmed,,,,,,,,,,,,,,,,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
Wolf_Teeth_Elemental,,1,Combat Melee,placeholder,1,EquippableMouth,,,0,1975,0.03,1.3,100,1.5,melee,meleeHaveTarget,3,,,,,"Unarmed, ActiveAura",,,,,,,,,,,,,,,,None,1,0,,,Play_Beep1_2D,Play_Beep3_2D,Main,,0,0,0,0,0,0,0,0,,,,,,WeaponHit1,,,,,100,35,1,,,,,,,,,,,,,,,,,,AI_Spell_Ball,,,,,,,89,
