VitalsCategoryID,DisplayName,Icon,LocationHint,LocStringGenerationHelper,GroupVitalsCategoryId,IsNamed,IsDynamicPoiTarget,LootDropChanceOverride,MtlOverride,FemaleMtlOverride
Damned_Acolyte_DG_ShatterMtn_00,@VC_Damned_Acolyte_DG_ShatterMtn_00,,,"<string key=""VC_Damned_Acolyte_DG_ShatterMtn_00"">Damned_Acolyte_DG_ShatterMtn_00</string>",IsabellaLair,,,,,
Damned_Acolyte_DT1,@VC_Damned_Acolyte_DT1,,,"<string key=""VC_Damned_Acolyte_DT1"">Damned_Acolyte_DT1</string>",,,,,,
Damned_Acolyte_DT2,@VC_Damned_Acolyte_DT2,,,"<string key=""VC_Damned_Acolyte_DT2"">Damned_Acolyte_DT2</string>",,,,,,
Damned_Acolyte_DT3,@VC_Damned_Acolyte_DT3,,,"<string key=""VC_Damned_Acolyte_DT3"">Damned_Acolyte_DT3</string>",,,,,,
Damned_Acolyte_DT4,@VC_Damned_Acolyte_DT4,,,"<string key=""VC_Damned_Acolyte_DT4"">Damned_Acolyte_DT4</string>",,,,,,
Damned_Acolyte_DT5,@VC_Damned_Acolyte_DT5,,,"<string key=""VC_Damned_Acolyte_DT5"">Damned_Acolyte_DT5</string>",,,,,,
Damned_Acolyte_DT6,@VC_Damned_Acolyte_DT6,,,"<string key=""VC_Damned_Acolyte_DT6"">Damned_Acolyte_DT6</string>",,,,,,
Damned_Acolyte_Named_00,@VC_Damned_Acolyte_Named_00,,,"<string key=""VC_Damned_Acolyte_Named_00"">Damned_Acolyte_Named_00</string>",Scorpius,true,true,,,
Damned_Acolyte_Named_03GC06_MSQ,@VC_Damned_Acolyte_Named_03GC06_MSQ,,,"<string key=""VC_Damned_Acolyte_Named_03GC06_MSQ"">Damned_Acolyte_Named_03GC06_MSQ</string>",Frontwatch,true,true,,,
Damned_Acolyte_Named_03GC07,@VC_Damned_Acolyte_Named_03GC07,,,"<string key=""VC_Damned_Acolyte_Named_03GC07"">Damned_Acolyte_Named_03GC07</string>",Molderpick,,,,,
Damned_Acolyte_Named_03GC08,@VC_Damned_Acolyte_Named_03GC08,,,"<string key=""VC_Damned_Acolyte_Named_03GC08"">Damned_Acolyte_Named_03GC08</string>",,true,true,,,
Damned_Acolyte_Named_04nw10,@VC_Damned_Acolyte_Named_04nw10,,,"<string key=""VC_Damned_Acolyte_Named_04nw10"">Damned_Acolyte_Named_04nw10</string>",,true,true,,,
Damned_Acolyte_Named_08QP07,@VC_Damned_Acolyte_Named_08QP07,,,"<string key=""VC_Damned_Acolyte_Named_08QP07"">Damned_Acolyte_Named_08QP07</string>",,true,true,,,
Damned_Acolyte_Named_FR_Cov_01,@VC_Damned_Acolyte_Named_FR_Cov_01,,,"<string key=""VC_Damned_Acolyte_Named_FR_Cov_01"">Damned_Acolyte_Named_FR_Cov_01</string>",,true,true,,,
Damned_Acolyte_Named_S4_1,@VC_Damned_Acolyte_Named_S4_1,,,"<string key=""VC_Damned_Acolyte_Named_S4_1"">Damned_Acolyte_Named_S4_1</string>",,true,true,,,
Damned_Axeman,@VC_Damned_Axeman,,,"<string key=""VC_Damned_Axeman"">Damned_Axeman</string>",BASE,,,,,
Damned_Axeman_Female,@VC_Damned_Axeman_Female,,,"<string key=""VC_Damned_Axeman_Female"">Damned_Axeman_Female</string>",BASE,,,,,
Damned_Axeman_M-F_02BW01,@VC_Damned_Axeman_M-F_02BW01,,,"<string key=""VC_Damned_Axeman_M-F_02BW01"">Damned_Axeman_M-F_02BW01</string>",Frontwatch,,,,,
Damned_Axeman_M-F_03GC06,@VC_Damned_Axeman_M-F_03GC06,,,"<string key=""VC_Damned_Axeman_M-F_03GC06"">Damned_Axeman_M-F_03GC06</string>",Frontwatch,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var02_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var02_matGroup.mtl
Damned_Axeman_M-F_03GC08,@VC_Damned_Axeman_M-F_03GC08,,,"<string key=""VC_Damned_Axeman_M-F_03GC08"">Damned_Axeman_M-F_03GC08</string>",Tundra_Garrison,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var02_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var02_matGroup.mtl
Damned_Axeman_M-F_03GC08a,@VC_Damned_Axeman_M-F_03GC08a,,,"<string key=""VC_Damned_Axeman_M-F_03GC08a"">Damned_Axeman_M-F_03GC08a</string>",Barrenrock,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var02_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var02_matGroup.mtl
Damned_Axeman_M-F_03GC08b,@VC_Damned_Axeman_M-F_03GC08b,,,"<string key=""VC_Damned_Axeman_M-F_03GC08b"">Damned_Axeman_M-F_03GC08b</string>",Trailstall,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var02_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var02_matGroup.mtl
Damned_Axeman_M-F_03GC08c,@VC_Damned_Axeman_M-F_03GC08c,,,"<string key=""VC_Damned_Axeman_M-F_03GC08c"">Damned_Axeman_M-F_03GC08c</string>",Gravespoil,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var02_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var02_matGroup.mtl
Damned_Axeman_M-F_03GC09_ELITE,@VC_Damned_Axeman_M-F_03GC09_ELITE,,,"<string key=""VC_Damned_Axeman_M-F_03GC09_ELITE"">Damned_Axeman_M-F_03GC09_ELITE</string>",Lower_Svikin,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var02_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var02_matGroup.mtl
Damned_Axeman_M-F_03GC09_Named_ELITE,@VC_Damned_Axeman_M-F_03GC09_Named_ELITE,,,"<string key=""VC_Damned_Axeman_M-F_03GC09_Named_ELITE"">Damned_Axeman_M-F_03GC09_Named_ELITE</string>",Southguard,true,true,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var02_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var02_matGroup.mtl
Damned_Axeman_M-F_03GC09a_ELITE,@VC_Damned_Axeman_M-F_03GC09a_ELITE,,,"<string key=""VC_Damned_Axeman_M-F_03GC09a_ELITE"">Damned_Axeman_M-F_03GC09a_ELITE</string>",Southguard,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var02_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var02_matGroup.mtl
Damned_Axeman_M-F_07SM01,@VC_Damned_Axeman_M-F_07SM01,,,"<string key=""VC_Damned_Axeman_M-F_07SM01"">Damned_Axeman_M-F_07SM01</string>",Warrift,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var01_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var01_matGroup.mtl
Damned_Axeman_M-F_07SM05a,@VC_Damned_Axeman_M-F_07SM05a,,,"<string key=""VC_Damned_Axeman_M-F_07SM05a"">Damned_Axeman_M-F_07SM05a</string>",Warrift,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var01_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var01_matGroup.mtl
Damned_Axeman_M-F_07SM05c,@VC_Damned_Axeman_M-F_07SM05c,,,"<string key=""VC_Damned_Axeman_M-F_07SM05c"">Damned_Axeman_M-F_07SM05c</string>",Infernal,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var01_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var01_matGroup.mtl
Damned_Axeman_M-F_07SM05c1,@VC_Damned_Axeman_M-F_07SM05c1,,,"<string key=""VC_Damned_Axeman_M-F_07SM05c1"">Damned_Axeman_M-F_07SM05c1</string>",Hewscar,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var01_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var01_matGroup.mtl
Damned_Axeman_M-F_07SM05d,@VC_Damned_Axeman_M-F_07SM05d,,,"<string key=""VC_Damned_Axeman_M-F_07SM05d"">Damned_Axeman_M-F_07SM05d</string>",Malevolent,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var01_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var01_matGroup.mtl
Damned_Axeman_M-F_07SM05d1,@VC_Damned_Axeman_M-F_07SM05d1,,,"<string key=""VC_Damned_Axeman_M-F_07SM05d1"">Damned_Axeman_M-F_07SM05d1</string>",Festerspike,,,,Objects\Characters\npc\supernatural\damned\male\leather\male_damnedleather_var01_matgroup.mtl,Objects\Characters\npc\supernatural\damned\female\leather\female_damnedLeather_var01_matGroup.mtl
Damned_Axeman_M-F_07SM06a_ELITE,@VC_Damned_Axeman_M-F_07SM06a_ELITE,,,"<string key=""VC_Damned_Axeman_M-F_07SM06a_ELITE"">Damned_Axeman_M-F_07SM06a_ELITE</string>",Myrkgard,,,,Objects\Characters\npc\supernatural\damned\male\hard\male_damnedHard_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\hard\female_damnedHard_var02_matGroup.mtl
Damned_Axeman_M-F_07SM06b_ELITE,@VC_Damned_Axeman_M-F_07SM06b_ELITE,,,"<string key=""VC_Damned_Axeman_M-F_07SM06b_ELITE"">Damned_Axeman_M-F_07SM06b_ELITE</string>",Myrkgard,,,,Objects\Characters\npc\supernatural\damned\male\hard\male_damnedHard_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\hard\female_damnedHard_var02_matGroup.mtl
Damned_Axeman_M-F_07SM06c_ELITE,@VC_Damned_Axeman_M-F_07SM06c_ELITE,,,"<string key=""VC_Damned_Axeman_M-F_07SM06c_ELITE"">Damned_Axeman_M-F_07SM06c_ELITE</string>",Myrkgard,,,,Objects\Characters\npc\supernatural\damned\male\hard\male_damnedHard_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\hard\female_damnedHard_var02_matGroup.mtl
Damned_Axeman_M-F_08QP08_ELITE,@VC_Damned_Axeman_M-F_08QP08_ELITE,,,"<string key=""VC_Damned_Axeman_M-F_08QP08_ELITE"">Damned_Axeman_M-F_08QP08_ELITE</string>",,,,,,
Damned_Axeman_M-F_DG_GreatCleave_00,@VC_Damned_Axeman_M-F_DG_GreatCleave_00,,,"<string key=""VC_Damned_Axeman_M-F_DG_GreatCleave_00"">Damned_Axeman_M-F_DG_GreatCleave_00</string>",Unholy,,,,,
Damned_Axeman_M-F_DG_Restless_00,@VC_Damned_Axeman_M-F_DG_Restless_00,,,"<string key=""VC_Damned_Axeman_M-F_DG_Restless_00"">Damned_Axeman_M-F_DG_Restless_00</string>",Skerryshiv,,,,,
Damned_Axeman_M-F_DG_ShatterMtn_00,@VC_Damned_Axeman_M-F_DG_ShatterMtn_00,,,"<string key=""VC_Damned_Axeman_M-F_DG_ShatterMtn_00"">Damned_Axeman_M-F_DG_ShatterMtn_00</string>",IsabellaLair,,,,,
Damned_Axeman_Named_DG_GreatCleave_00,@VC_Damned_Axeman_Named_DG_GreatCleave_00,,,"<string key=""VC_Damned_Axeman_Named_DG_GreatCleave_00"">Damned_Axeman_Named_DG_GreatCleave_00</string>",,,,,,
Damned_Bowman,@VC_Damned_Bowman,,,"<string key=""VC_Damned_Bowman"">Damned_Bowman</string>",BASE,,,,,
Damned_Bowman_02BW02,@VC_Damned_Bowman_02BW02,,,"<string key=""VC_Damned_Bowman_02BW02"">Damned_Bowman_02BW02</string>",Ripsaw,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_02BW05,@VC_Damned_Bowman_02BW05,,,"<string key=""VC_Damned_Bowman_02BW05"">Damned_Bowman_02BW05</string>",Rustheart,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_08QP07,@VC_Damned_Bowman_08QP07,,,"<string key=""VC_Damned_Bowman_08QP07"">Damned_Bowman_08QP07</string>",Rustheart,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_10WS06,@VC_Damned_Bowman_10WS06,,,"<string key=""VC_Damned_Bowman_10WS06"">Damned_Bowman_10WS06</string>",Lushhunt,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_11MD00g,@VC_Damned_Bowman_11MD00g,,,"<string key=""VC_Damned_Bowman_11MD00g"">Damned_Bowman_11MD00g</string>",Redeye,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_11MD00h,@VC_Damned_Bowman_11MD00h,,,"<string key=""VC_Damned_Bowman_11MD00h"">Damned_Bowman_11MD00h</string>",Highpass,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_11MD00i,@VC_Damned_Bowman_11MD00i,,,"<string key=""VC_Damned_Bowman_11MD00i"">Damned_Bowman_11MD00i</string>",Wardog,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_11MD07a,@VC_Damned_Bowman_11MD07a,,,"<string key=""VC_Damned_Bowman_11MD07a"">Damned_Bowman_11MD07a</string>",Wardog,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_11MD07b,@VC_Damned_Bowman_11MD07b,,,"<string key=""VC_Damned_Bowman_11MD07b"">Damned_Bowman_11MD07b</string>",Cragview,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_11MD10a,@VC_Damned_Bowman_11MD10a,,,"<string key=""VC_Damned_Bowman_11MD10a"">Damned_Bowman_11MD10a</string>",Wardog,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_13WF05,@VC_Damned_Bowman_13WF05,,,"<string key=""VC_Damned_Bowman_13WF05"">Damned_Bowman_13WF05</string>",Bloodcamp,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_25,@VC_Damned_Bowman_25,,,"<string key=""VC_Damned_Bowman_25"">Damned_Bowman_25</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_26,@VC_Damned_Bowman_26,,,"<string key=""VC_Damned_Bowman_26"">Damned_Bowman_26</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_27,@VC_Damned_Bowman_27,,,"<string key=""VC_Damned_Bowman_27"">Damned_Bowman_27</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_28,@VC_Damned_Bowman_28,,,"<string key=""VC_Damned_Bowman_28"">Damned_Bowman_28</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_29,@VC_Damned_Bowman_29,,,"<string key=""VC_Damned_Bowman_29"">Damned_Bowman_29</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_30,@VC_Damned_Bowman_30,,,"<string key=""VC_Damned_Bowman_30"">Damned_Bowman_30</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_31,@VC_Damned_Bowman_31,,,"<string key=""VC_Damned_Bowman_31"">Damned_Bowman_31</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_32,@VC_Damned_Bowman_32,,,"<string key=""VC_Damned_Bowman_32"">Damned_Bowman_32</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_33,@VC_Damned_Bowman_33,,,"<string key=""VC_Damned_Bowman_33"">Damned_Bowman_33</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_34,@VC_Damned_Bowman_34,,,"<string key=""VC_Damned_Bowman_34"">Damned_Bowman_34</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_35,@VC_Damned_Bowman_35,,,"<string key=""VC_Damned_Bowman_35"">Damned_Bowman_35</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_matGroup.mtl
Damned_Bowman_42,@VC_Damned_Bowman_42,,,"<string key=""VC_Damned_Bowman_42"">Damned_Bowman_42</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_43,@VC_Damned_Bowman_43,,,"<string key=""VC_Damned_Bowman_43"">Damned_Bowman_43</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_44,@VC_Damned_Bowman_44,,,"<string key=""VC_Damned_Bowman_44"">Damned_Bowman_44</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_45,@VC_Damned_Bowman_45,,,"<string key=""VC_Damned_Bowman_45"">Damned_Bowman_45</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_45_ELITE,@VC_Damned_Bowman_45_ELITE,,,"<string key=""VC_Damned_Bowman_45_ELITE"">Damned_Bowman_45_ELITE</string>",Scorpius,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_59,@VC_Damned_Bowman_59,,,"<string key=""VC_Damned_Bowman_59"">Damned_Bowman_59</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var02_matGroup.mtl
Damned_Bowman_64,@VC_Damned_Bowman_64,,,"<string key=""VC_Damned_Bowman_64"">Damned_Bowman_64</string>",Generic,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var02_matGroup.mtl
Damned_Bowman_DG_Restless_00,@VC_Damned_Bowman_DG_Restless_00,,,"<string key=""VC_Damned_Bowman_DG_Restless_00"">Damned_Bowman_DG_Restless_00</string>",Skerryshiv,,,,,
Damned_Bowman_DG_ShatterMtn_00,@VC_Damned_Bowman_DG_ShatterMtn_00,,,"<string key=""VC_Damned_Bowman_DG_ShatterMtn_00"">Damned_Bowman_DG_ShatterMtn_00</string>",IsabellaLair,,,,,
Damned_Bowman_M-F_03GC07,@VC_Damned_Bowman_M-F_03GC07,,,"<string key=""VC_Damned_Bowman_M-F_03GC07"">Damned_Bowman_M-F_03GC07</string>",Frontwatch,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_M-F_03GC07a,@VC_Damned_Bowman_M-F_03GC07a,,,"<string key=""VC_Damned_Bowman_M-F_03GC07a"">Damned_Bowman_M-F_03GC07a</string>",Valleyrend,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_M-F_04nw08,@VC_Damned_Bowman_M-F_04nw08,,,"<string key=""VC_Damned_Bowman_M-F_04nw08"">Damned_Bowman_M-F_04nw08</string>",Bearclaw,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var01_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var01_matGroup.mtl
Damned_Bowman_M-F_07SM01,@VC_Damned_Bowman_M-F_07SM01,,,"<string key=""VC_Damned_Bowman_M-F_07SM01"">Damned_Bowman_M-F_07SM01</string>",Warrift,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var02_matGroup.mtl
Damned_Bowman_M-F_07SM05a,@VC_Damned_Bowman_M-F_07SM05a,,,"<string key=""VC_Damned_Bowman_M-F_07SM05a"">Damned_Bowman_M-F_07SM05a</string>",Warrift,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var02_matGroup.mtl
Damned_Bowman_M-F_07SM05c,@VC_Damned_Bowman_M-F_07SM05c,,,"<string key=""VC_Damned_Bowman_M-F_07SM05c"">Damned_Bowman_M-F_07SM05c</string>",Infernal,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var02_matGroup.mtl
Damned_Bowman_M-F_07SM05c1,@VC_Damned_Bowman_M-F_07SM05c1,,,"<string key=""VC_Damned_Bowman_M-F_07SM05c1"">Damned_Bowman_M-F_07SM05c1</string>",Hewscar,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var02_matGroup.mtl
Damned_Bowman_M-F_07SM05d,@VC_Damned_Bowman_M-F_07SM05d,,,"<string key=""VC_Damned_Bowman_M-F_07SM05d"">Damned_Bowman_M-F_07SM05d</string>",Malevolent,,,,Objects\Characters\npc\supernatural\damned\male\cloth\male_damnedCloth_var02_matGroup.mtl,Objects\Characters\npc\supernatural\damned\female\cloth\female_damnedCloth_var02_matGroup.mtl
