RecipeID,FirstCraftAchievementId,RecipeNameOverride,CraftingCategory,CraftingGroup,AdditionalFilterText,RecipeTags,DisplayIngredients,bKnownByDefault,bListedByDefault,CraftAll,IsRefining,IsProcedural,MaxPerkItemsAllowed,PerkItemsBucketPush,ExpertiseBumpChanceOverride,IsExpertiseBasedGS,HWMProgressionID,IsTemporary,CraftingFee,UseCraftingTax,Tradeskill,RecipeLevel,StationType1,StationType2,StationType3,StationType4,CraftingTime,OutputQty,ItemID,SkipGrantItems,SkipGrantItemsDesc,SkipGrantItemsTitle,SkipGrantItemsBody,BaseGearScore,BaseTier,ProceduralTierID1,ProceduralTierID2,ProceduralTierID3,ProceduralTierID4,ProceduralTierID5,RequiredAchievementID,UnlockedAchievementID,UnlockedAchievementBlocksRecrafting,Ingredient1,Type1,Ingredient2,Type2,Ingredient3,Type3,Ingredient4,Type4,Ingredient5,Type5,Ingredient6,Type6,Ingredient7,Type7,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Qty7,GameEventID,Game Event Validation,CooldownSeconds,CooldownQuantity,GearScoreBonus,GearScoreReduction,BonusItemChance,BonusItemChanceIncrease,BonusItemChanceDecrease,AttributeCost,PerkCost,GemSlotCost,RequiredExpansion
Scarab_Int_SpearT5,FC_Scarab_Int_SpearT5,@Procedural_SpearT5,TimelessShardsInt,ScarabMeleeWeapons,@ui_spear,Spear,"GoldenScarab,Shard_Spear",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,blacksmith2,,,,1,1,Scarab_Int_2hSpearT5,,,,,500,5,,,,,Scarab_Int_2hSpearT5,,,,TimberT5,Category_Only,Metal,Category_Only,Leather,Category_Only,INTBonusT1,Item,Shard_Spear,Item,GoldenScarab,Item,,,13,5,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Int_HatchetT5,FC_Scarab_Int_HatchetT5,@Procedural_HatchetT5,TimelessShardsInt,ScarabMeleeWeapons,@ui_throwingaxe,Hatchet,"GoldenScarab,Shard_Hatchet",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,blacksmith2,,,,1,1,Scarab_Int_1hHatchetT5,,,,,500,5,,,,,Scarab_Int_1hHatchetT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,INTBonusT1,Item,Shard_Hatchet,Item,GoldenScarab,Item,,,10,2,1,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Int_BowT5,FC_Scarab_Int_BowT5,@Procedural_BowT5,TimelessShardsInt,ScarabRangedWeapons,@ui_bow,Bow,"GoldenScarab,Shard_Bow",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_Int_2hBowT5,,,,,500,5,,,,,Scarab_Int_2hBowT5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,INTBonusT1,Item,Shard_Bow,Item,GoldenScarab,Item,,,15,3,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Int_MusketT5,FC_Scarab_Int_MusketT5,@Procedural_MusketT5,TimelessShardsInt,ScarabRangedWeapons,@ui_musket,Musket,"GoldenScarab,Shard_Musket",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_Int_2hMusketT5,,,,,500,5,,,,,Scarab_Int_2hMusketT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,INTBonusT1,Item,Shard_Musket,Item,GoldenScarab,Item,,,15,3,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Int_BlunderbussT5,FC_Scarab_Int_BlunderbussT5,@Procedural_BlunderbussT5,TimelessShardsInt,ScarabRangedWeapons,@ui_blunderbuss,Blunderbuss,"GoldenScarab,Shard_Blunderbuss",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_INT_2hBlunderbussT5,,,,,500,5,,,,,Scarab_INT_2hBlunderbussT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,INTBonusT1,Item,Shard_Blunderbuss,Item,GoldenScarab,Item,,,9,9,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Foc_SpearT5,FC_Scarab_Foc_SpearT5,@Procedural_SpearT5,TimelessShardsFoc,ScarabMeleeWeapons,@ui_spear,Spear,"GoldenScarab,Shard_Spear",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,blacksmith2,,,,1,1,Scarab_Foc_2hSpearT5,,,,,500,5,,,,,Scarab_Foc_2hSpearT5,,,,TimberT5,Category_Only,Metal,Category_Only,Leather,Category_Only,FOCBonusT1,Item,Shard_Spear,Item,GoldenScarab,Item,,,13,5,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Foc_HatchetT5,FC_Scarab_Foc_HatchetT5,@Procedural_HatchetT5,TimelessShardsFoc,ScarabMeleeWeapons,@ui_throwingaxe,Hatchet,"GoldenScarab,Shard_Hatchet",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,blacksmith2,,,,1,1,Scarab_Foc_1hHatchetT5,,,,,500,5,,,,,Scarab_Foc_1hHatchetT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,FOCBonusT1,Item,Shard_Hatchet,Item,GoldenScarab,Item,,,10,2,1,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Foc_BowT5,FC_Scarab_Foc_BowT5,@Procedural_BowT5,TimelessShardsFoc,ScarabRangedWeapons,@ui_bow,Bow,"GoldenScarab,Shard_Bow",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_Foc_2hBowT5,,,,,500,5,,,,,Scarab_Foc_2hBowT5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FOCBonusT1,Item,Shard_Bow,Item,GoldenScarab,Item,,,15,3,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Foc_MusketT5,FC_Scarab_Foc_MusketT5,@Procedural_MusketT5,TimelessShardsFoc,ScarabRangedWeapons,@ui_musket,Musket,"GoldenScarab,Shard_Musket",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_Foc_2hMusketT5,,,,,500,5,,,,,Scarab_Foc_2hMusketT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,FOCBonusT1,Item,Shard_Musket,Item,GoldenScarab,Item,,,15,3,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Foc_BlunderbussT5,FC_Scarab_Foc_BlunderbussT5,@Procedural_BlunderbussT5,TimelessShardsFoc,ScarabRangedWeapons,@ui_blunderbuss,Blunderbuss,"GoldenScarab,Shard_Blunderbuss",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_FOC_2hBlunderbussT5,,,,,500,5,,,,,Scarab_FOC_2hBlunderbussT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,FOCBonusT1,Item,Shard_Blunderbuss,Item,GoldenScarab,Item,,,15,3,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Con_SpearT5,FC_Scarab_Con_SpearT5,@Procedural_SpearT5,TimelessShardsCon,ScarabMeleeWeapons,@ui_spear,Spear,"GoldenScarab,Shard_Spear",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,blacksmith2,,,,1,1,Scarab_Con_2hSpearT5,,,,,500,5,,,,,Scarab_Con_2hSpearT5,,,,TimberT5,Category_Only,Metal,Category_Only,Leather,Category_Only,CONBonusT1,Item,Shard_Spear,Item,GoldenScarab,Item,,,9,9,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Con_HatchetT5,FC_Scarab_Con_HatchetT5,@Procedural_HatchetT5,TimelessShardsCon,ScarabMeleeWeapons,@ui_throwingaxe,Hatchet,"GoldenScarab,Shard_Hatchet",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,blacksmith2,,,,1,1,Scarab_Con_1hHatchetT5,,,,,500,5,,,,,Scarab_Con_1hHatchetT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,CONBonusT1,Item,Shard_Hatchet,Item,GoldenScarab,Item,,,10,2,1,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Con_BowT5,FC_Scarab_Con_BowT5,@Procedural_BowT5,TimelessShardsCon,ScarabRangedWeapons,@ui_bow,Bow,"GoldenScarab,Shard_Bow",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_Con_2hBowT5,,,,,500,5,,,,,Scarab_Con_2hBowT5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,CONBonusT1,Item,Shard_Bow,Item,GoldenScarab,Item,,,15,3,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Con_MusketT5,FC_Scarab_Con_MusketT5,@Procedural_MusketT5,TimelessShardsCon,ScarabRangedWeapons,@ui_musket,Musket,"GoldenScarab,Shard_Musket",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_Con_2hMusketT5,,,,,500,5,,,,,Scarab_Con_2hMusketT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,CONBonusT1,Item,Shard_Musket,Item,GoldenScarab,Item,,,15,3,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
Scarab_Con_BlunderbussT5,FC_Scarab_Con_BlunderbussT5,@Procedural_BlunderbussT5,TimelessShardsCon,ScarabRangedWeapons,@ui_blunderbuss,Blunderbuss,"GoldenScarab,Shard_Blunderbuss",false,true,false,false,true,2,,,,,false,449,1,Engineering,200,engineering2,,,,1,1,Scarab_CON_2hBlunderbussT5,,,,,500,5,,,,,Scarab_CON_2hBlunderbussT5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,CONBonusT1,Item,Shard_Blunderbuss,Item,GoldenScarab,Item,,,9,9,2,25,3,1,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,100,150,200,
1hThrowingAxeCraftedDungeon1T3,FC_1hThrowingAxeCraftedDungeon1T3,@1hThrowingAxeCraftedDungeon1T3_MasterName,DungeonReplicas,DungeonReps1,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,75,1,Engineering,60,blacksmith2,,,,1,1,,,,,,300,3,,,1hThrowingAxe_FLXpac_CraftedDungeon1T3,,,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,CoagulatedBloodT1,Item,MutagenLostT1,Item,,,,,8,2,1,10,1,,,Craft_EngineeringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon2T3,FC_1hThrowingAxeCraftedDungeon2T3,@1hThrowingAxeCraftedDungeon2T3_MasterName,DungeonReplicas,DungeonReps2,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,75,1,Engineering,60,blacksmith2,,,,1,1,,,,,,300,3,,,1hThrowingAxe_FLXpac_CraftedDungeon2T3,,,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,SparklingBoneDustT1,Item,MutagentAncientT1,Item,,,,,8,2,1,10,1,,,Craft_EngineeringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon4T4,FC_1hThrowingAxeCraftedDungeon4T4,@1hThrowingAxeCraftedDungeon4T4_MasterName,DungeonReplicas,DungeonReps4,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,184,1,Engineering,110,blacksmith2,,,,1,1,,,,,,400,4,,,,1hThrowingAxe_FLXpac_CraftedDungeon4T4,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,CorruptedTalismanT1,Item,CorruptedTreatiseT1,Item,,,,,9,2,1,10,1,,,Craft_EngineeringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon5T4,FC_1hThrowingAxeCraftedDungeon5T4,@1hThrowingAxeCraftedDungeon5T4_MasterName,DungeonReplicas,DungeonReps5,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,449,1,Engineering,110,blacksmith2,,,,1,1,,,,,,400,4,,,,1hThrowingAxe_FLXpac_CraftedDungeon5T4,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,CollarJadeT1,Item,JadeTalismanT1,Item,,,,,9,2,1,10,1,,,Craft_EngineeringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon6T5,FC_1hThrowingAxeCraftedDungeon6T5,@1hThrowingAxeCraftedDungeon6T5_MasterName,DungeonReplicas,DungeonReps6,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,blacksmith2,,,,1,1,,,,,,500,5,,,,,1hThrowingAxe_FLXpac_CraftedDungeon6T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,SpectralDustT1,Item,MetallicBoneweaveT1,Item,,,,,10,2,1,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon7T5,FC_1hThrowingAxeCraftedDungeon7T5,@1hThrowingAxeCraftedDungeon7T5_MasterName,DungeonReplicas,DungeonReps7,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,blacksmith2,,,,1,1,,,,,,500,5,,,,,1hThrowingAxe_FLXpac_CraftedDungeon7T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,StickyVinesT1,Item,PutridBarkT1,Item,,,,,10,2,1,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon8T5,FC_1hThrowingAxeCraftedDungeon8T5,@1hThrowingAxeCraftedDungeon8T5_MasterName,DungeonReplicas,DungeonReps8,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,blacksmith2,,,,1,1,,,,,,500,5,,,,,1hThrowingAxe_FLXpac_CraftedDungeon8T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,AncientTalismansT1,Item,AncientDustT1,Item,,,,,10,2,1,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon9T5,FC_1hThrowingAxeCraftedDungeon9T5,@1hThrowingAxeCraftedDungeon9T5_MasterName,DungeonReplicas,DungeonReps9,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,449,1,Engineering,180,blacksmith2,,,,1,1,,,,,,502,5,,,,,1hThrowingAxe_FLXpac_CraftedDungeon9T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,DesecratedFleshT1,Item,MadnessIncarnateT1,Item,,,,,10,2,1,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon10T5,FC_1hThrowingAxeCraftedDungeon10T5,@1hThrowingAxeCraftedDungeon10T5_MasterName,DungeonReplicas,DungeonReps10,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,blacksmith2,,,,1,1,,,,,,500,5,,,,,1hThrowingAxe_FLXpac_CraftedDungeon10T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,FierySludgeT1,Item,ForceOfWillT1,Item,,,,,10,2,1,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon11T5,FC_1hThrowingAxeCraftedDungeon11T5,@1hThrowingAxeCraftedDungeon11T5_MasterName,DungeonReplicas,DungeonReps11,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,blacksmith2,,,,1,1,,,,,,500,5,,,,,1hThrowingAxe_FLXpac_CraftedDungeon11T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,BlackPowderPouchT1,Item,NereidDoubloonT1,Item,,,,,10,2,1,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
1hThrowingAxeCraftedDungeon12T5,FC_1hThrowingAxeCraftedDungeon12T5,@1hThrowingAxeCraftedDungeon12T5_MasterName,DungeonReplicas,DungeonReps12,@ui_throwingaxe,,,true,true,false,false,true,,,,,,false,449,1,Engineering,235,blacksmith2,,,,1,1,,,,,,565,5,,,,,1hThrowingAxe_FLXpac_CraftedDungeon12T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,WrithingSeedlingT1,Item,CrystallineFurT1,Item,,,,,10,2,1,10,1,,,Craft_EngineeringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon1T3,FC_2hBowCraftedDungeon1T3,@2hBowCraftedDungeon1T3_MasterName,DungeonReplicas,DungeonReps1,@ui_bow,,,true,true,false,false,true,,,,,,false,75,1,Engineering,60,engineering2,,,,1,1,,,,,,300,3,,,2hBowCraftedDungeon1T3,,,,,,TimberT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,CoagulatedBloodT1,Item,MutagenLostT1,Item,,,,,13,3,2,10,1,,,Craft_EngineeringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon2T3,FC_2hBowCraftedDungeon2T3,@2hBowCraftedDungeon2T3_MasterName,DungeonReplicas,DungeonReps2,@ui_bow,,,true,true,false,false,true,,,,,,false,75,1,Engineering,60,engineering2,,,,1,1,,,,,,300,3,,,2hBowCraftedDungeon2T3,,,,,,TimberT3,Category_Only,Leather,Category_Only,Cloth,Category_Only,SparklingBoneDustT1,Item,MutagentAncientT1,Item,,,,,13,3,2,10,1,,,Craft_EngineeringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon4T4,FC_2hBowCraftedDungeon4T4,@2hBowCraftedDungeon4T4_MasterName,DungeonReplicas,DungeonReps4,@ui_bow,,,true,true,false,false,true,,,,,,false,184,1,Engineering,110,engineering2,,,,1,1,,,,,,400,4,,,,2hBowCraftedDungeon4T4,,,,,TimberT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,CorruptedTalismanT1,Item,CorruptedTreatiseT1,Item,,,,,14,3,2,10,1,,,Craft_EngineeringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon5T4,FC_2hBowCraftedDungeon5T4,@2hBowCraftedDungeon5T4_MasterName,DungeonReplicas,DungeonReps5,@ui_bow,,,true,true,false,false,true,,,,,,false,449,1,Engineering,110,engineering2,,,,1,1,,,,,,400,4,,,,2hBowCraftedDungeon5T4,,,,,TimberT4,Category_Only,Leather,Category_Only,Cloth,Category_Only,CollarJadeT1,Item,JadeTalismanT1,Item,,,,,14,3,2,10,1,,,Craft_EngineeringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon6T5,FC_2hBowCraftedDungeon6T5,@2hBowCraftedDungeon6T5_MasterName,DungeonReplicas,DungeonReps6,@ui_bow,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,engineering2,,,,1,1,,,,,,500,5,,,,,2hBowCraftedDungeon6T5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,SpectralDustT1,Item,MetallicBoneweaveT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon7T5,FC_2hBowCraftedDungeon7T5,@2hBowCraftedDungeon7T5_MasterName,DungeonReplicas,DungeonReps7,@ui_bow,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,engineering2,,,,1,1,,,,,,500,5,,,,,2hBowCraftedDungeon7T5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,StickyVinesT1,Item,PutridBarkT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon8T5,FC_2hBowCraftedDungeon8T5,@2hBowCraftedDungeon8T5_MasterName,DungeonReplicas,DungeonReps8,@ui_bow,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,engineering2,,,,1,1,,,,,,500,5,,,,,2hBowCraftedDungeon8T5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,AncientTalismansT1,Item,AncientDustT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon9T5,FC_2hBowCraftedDungeon9T5,@2hBowCraftedDungeon9T5_MasterName,DungeonReplicas,DungeonReps9,@ui_bow,,,true,true,false,false,true,,,,,,false,449,1,Engineering,180,engineering2,,,,1,1,,,,,,502,5,,,,,2hBowCraftedDungeon9T5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,DesecratedFleshT1,Item,MadnessIncarnateT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon10T5,FC_2hBowCraftedDungeon10T5,@2hBowCraftedDungeon10T5_MasterName,DungeonReplicas,DungeonReps10,@ui_bow,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,engineering2,,,,1,1,,,,,,500,5,,,,,2hBowCraftedDungeon10T5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,FierySludgeT1,Item,ForceOfWillT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon11T5,FC_2hBowCraftedDungeon11T5,@2hBowCraftedDungeon11T5_MasterName,DungeonReplicas,DungeonReps11,@ui_bow,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,engineering2,,,,1,1,,,,,,500,5,,,,,2hBowCraftedDungeon11T5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,BlackPowderPouchT1,Item,NereidDoubloonT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hBowCraftedDungeon12T5,FC_2hBowCraftedDungeon12T5,@2hBowCraftedDungeon12T5_MasterName,DungeonReplicas,DungeonReps12,@ui_bow,,,true,true,false,false,true,,,,,,false,449,1,Engineering,235,engineering2,,,,1,1,,,,,,565,5,,,,,2hBowCraftedDungeon12T5,,,,TimberT5,Category_Only,Leather,Category_Only,Cloth,Category_Only,WrithingSeedlingT1,Item,CrystallineFurT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT52,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hMusketCraftedDungeon1T3,FC_2hMusketCraftedDungeon1T3,@2hMusketCraftedDungeon1T3_MasterName,DungeonReplicas,DungeonReps1,@ui_musket,,,true,true,false,false,true,,,,,,false,75,1,Engineering,60,engineering2,,,,1,1,,,,,,300,3,,,2hMusketCraftedDungeon1T3,,,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,CoagulatedBloodT1,Item,MutagenLostT1,Item,,,,,13,3,2,10,1,,,Craft_EngineeringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hMusketCraftedDungeon2T3,FC_2hMusketCraftedDungeon2T3,@2hMusketCraftedDungeon2T3_MasterName,DungeonReplicas,DungeonReps2,@ui_musket,,,true,true,false,false,true,,,,,,false,75,1,Engineering,60,engineering2,,,,1,1,,,,,,300,3,,,2hMusketCraftedDungeon2T3,,,,,,MetalT3,Category_Only,Timber,Category_Only,Leather,Category_Only,SparklingBoneDustT1,Item,MutagentAncientT1,Item,,,,,13,3,2,10,1,,,Craft_EngineeringT3,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hMusketCraftedDungeon4T4,FC_2hMusketCraftedDungeon4T4,@2hMusketCraftedDungeon4T4_MasterName,DungeonReplicas,DungeonReps4,@ui_musket,,,true,true,false,false,true,,,,,,false,184,1,Engineering,110,engineering2,,,,1,1,,,,,,400,4,,,,2hMusketCraftedDungeon4T4,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,CorruptedTalismanT1,Item,CorruptedTreatiseT1,Item,,,,,14,3,2,10,1,,,Craft_EngineeringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hMusketCraftedDungeon5T4,FC_2hMusketCraftedDungeon5T4,@2hMusketCraftedDungeon5T4_MasterName,DungeonReplicas,DungeonReps5,@ui_musket,,,true,true,false,false,true,,,,,,false,449,1,Engineering,110,engineering2,,,,1,1,,,,,,400,4,,,,2hMusketCraftedDungeon5T4,,,,,MetalT4,Category_Only,Timber,Category_Only,Leather,Category_Only,CollarJadeT1,Item,JadeTalismanT1,Item,,,,,14,3,2,10,1,,,Craft_EngineeringT4,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hMusketCraftedDungeon6T5,FC_2hMusketCraftedDungeon6T5,@2hMusketCraftedDungeon6T5_MasterName,DungeonReplicas,DungeonReps6,@ui_musket,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,engineering2,,,,1,1,,,,,,500,5,,,,,2hMusketCraftedDungeon6T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,SpectralDustT1,Item,MetallicBoneweaveT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
2hMusketCraftedDungeon7T5,FC_2hMusketCraftedDungeon7T5,@2hMusketCraftedDungeon7T5_MasterName,DungeonReplicas,DungeonReps7,@ui_musket,,,true,true,false,false,true,,,,,,false,449,1,Engineering,160,engineering2,,,,1,1,,,,,,500,5,,,,,2hMusketCraftedDungeon7T5,,,,MetalT5,Category_Only,Timber,Category_Only,Leather,Category_Only,StickyVinesT1,Item,PutridBarkT1,Item,,,,,15,3,2,10,1,,,Craft_EngineeringT5,true,,,"5,10,15,20,25","-5,-10,-15,-20,-25",,,,,15,,
